West Germany, Cumulative period fertility rates (Lexis squares)
Last modified: 04/02/2019
Year    Age     CPFR
1999    51     1.422
1999    52     1.422
1999    53     1.422
1999    54     1.422
1999    55     1.422
2000    12     0.000
2000    13     0.000
2000    14     0.000
2000    15     0.000
2000    16     0.002
2000    17     0.006
2000    18     0.017
2000    19     0.036
2000    20     0.066
2000    21     0.107
2000    22     0.157
2000    23     0.215
2000    24     0.280
2000    25     0.354
2000    26     0.437
2000    27     0.527
2000    28     0.622
2000    29     0.721
2000    30     0.822
2000    31     0.921
2000    32     1.016
2000    33     1.102
2000    34     1.179
2000    35     1.243
2000    36     1.296
2000    37     1.337
2000    38     1.368
2000    39     1.392
2000    40     1.409
2000    41     1.420
2000    42     1.427
2000    43     1.432
2000    44     1.434
2000    45     1.435
2000    46     1.436
2000    47     1.436
2000    48     1.436
2000    49     1.436
2000    50     1.436
2000    51     1.436
2000    52     1.436
2000    53     1.436
2000    54     1.436
2000    55     1.436
2001    12     0.000
2001    13     0.000
2001    14     0.000
2001    15     0.001
2001    16     0.002
2001    17     0.007
2001    18     0.017
2001    19     0.036
2001    20     0.066
2001    21     0.105
2001    22     0.153
2001    23     0.210
2001    24     0.273
2001    25     0.344
2001    26     0.422
2001    27     0.508
2001    28     0.599
2001    29     0.694
2001    30     0.792
2001    31     0.888
2001    32     0.980
2001    33     1.064
2001    34     1.139
2001    35     1.204
2001    36     1.257
2001    37     1.299
2001    38     1.331
2001    39     1.355
2001    40     1.371
2001    41     1.383
2001    42     1.390
2001    43     1.394
2001    44     1.397
2001    45     1.398
2001    46     1.398
2001    47     1.399
2001    48     1.399
2001    49     1.399
2001    50     1.399
2001    51     1.399
2001    52     1.399
2001    53     1.399
2001    54     1.399
2001    55     1.399
2002    12     0.000
2002    13     0.000
2002    14     0.000
2002    15     0.000
2002    16     0.002
2002    17     0.007
2002    18     0.017
2002    19     0.035
2002    20     0.063
2002    21     0.100
2002    22     0.146
2002    23     0.200
2002    24     0.261
2002    25     0.330
2002    26     0.406
2002    27     0.489
2002    28     0.579
2002    29     0.674
2002    30     0.771
2002    31     0.866
2002    32     0.958
2002    33     1.043
2002    34     1.119
2002    35     1.185
2002    36     1.240
2002    37     1.284
2002    38     1.317
2002    39     1.342
2002    40     1.360
2002    41     1.372
2002    42     1.380
2002    43     1.384
2002    44     1.387
2002    45     1.388
2002    46     1.388
2002    47     1.389
2002    48     1.389
2002    49     1.389
2002    50     1.389
2002    51     1.389
2002    52     1.389
2002    53     1.389
2002    54     1.389
2002    55     1.389
2003    12     0.000
2003    13     0.000
2003    14     0.000
2003    15     0.000
2003    16     0.002
2003    17     0.007
2003    18     0.016
2003    19     0.033
2003    20     0.060
2003    21     0.094
2003    22     0.138
2003    23     0.189
2003    24     0.248
2003    25     0.315
2003    26     0.391
2003    27     0.473
2003    28     0.562
2003    29     0.656
2003    30     0.752
2003    31     0.849
2003    32     0.941
2003    33     1.027
2003    34     1.104
2003    35     1.172
2003    36     1.228
2003    37     1.274
2003    38     1.309
2003    39     1.334
2003    40     1.353
2003    41     1.365
2003    42     1.373
2003    43     1.378
2003    44     1.380
2003    45     1.382
2003    46     1.382
2003    47     1.383
2003    48     1.383
2003    49     1.383
2003    50     1.383
2003    51     1.383
2003    52     1.383
2003    53     1.383
2003    54     1.383
2003    55     1.383
2004    12     0.000
2004    13     0.000
2004    14     0.000
2004    15     0.000
2004    16     0.002
2004    17     0.006
2004    18     0.015
2004    19     0.030
2004    20     0.055
2004    21     0.089
2004    22     0.130
2004    23     0.180
2004    24     0.238
2004    25     0.304
2004    26     0.378
2004    27     0.460
2004    28     0.549
2004    29     0.642
2004    30     0.740
2004    31     0.838
2004    32     0.933
2004    33     1.022
2004    34     1.102
2004    35     1.172
2004    36     1.231
2004    37     1.279
2004    38     1.316
2004    39     1.344
2004    40     1.364
2004    41     1.377
2004    42     1.386
2004    43     1.390
2004    44     1.393
2004    45     1.394
2004    46     1.395
2004    47     1.395
2004    48     1.395
2004    49     1.396
2004    50     1.396
2004    51     1.396
2004    52     1.396
2004    53     1.396
2004    54     1.396
2004    55     1.396
2005    12     0.000
2005    13     0.000
2005    14     0.000
2005    15     0.000
2005    16     0.002
2005    17     0.006
2005    18     0.014
2005    19     0.029
2005    20     0.053
2005    21     0.085
2005    22     0.124
2005    23     0.171
2005    24     0.226
2005    25     0.289
2005    26     0.361
2005    27     0.441
2005    28     0.528
2005    29     0.619
2005    30     0.714
2005    31     0.811
2005    32     0.906
2005    33     0.994
2005    34     1.075
2005    35     1.146
2005    36     1.206
2005    37     1.255
2005    38     1.292
2005    39     1.321
2005    40     1.342
2005    41     1.356
2005    42     1.365
2005    43     1.370
2005    44     1.373
2005    45     1.375
2005    46     1.375
2005    47     1.376
2005    48     1.376
2005    49     1.376
2005    50     1.376
2005    51     1.376
2005    52     1.376
2005    53     1.376
2005    54     1.376
2005    55     1.376
2006    12     0.000
2006    13     0.000
2006    14     0.000
2006    15     0.000
2006    16     0.002
2006    17     0.005
2006    18     0.013
2006    19     0.027
2006    20     0.049
2006    21     0.080
2006    22     0.118
2006    23     0.162
2006    24     0.214
2006    25     0.275
2006    26     0.345
2006    27     0.422
2006    28     0.507
2006    29     0.597
2006    30     0.692
2006    31     0.788
2006    32     0.883
2006    33     0.972
2006    34     1.053
2006    35     1.124
2006    36     1.186
2006    37     1.236
2006    38     1.275
2006    39     1.305
2006    40     1.327
2006    41     1.342
2006    42     1.352
2006    43     1.357
2006    44     1.360
2006    45     1.362
2006    46     1.363
2006    47     1.363
2006    48     1.363
2006    49     1.363
2006    50     1.363
2006    51     1.363
2006    52     1.363
2006    53     1.363
2006    54     1.363
2006    55     1.363
2007    12     0.000
2007    13     0.000
2007    14     0.000
2007    15     0.000
2007    16     0.002
2007    17     0.005
2007    18     0.012
2007    19     0.026
2007    20     0.047
2007    21     0.076
2007    22     0.113
2007    23     0.156
2007    24     0.207
2007    25     0.266
2007    26     0.335
2007    27     0.413
2007    28     0.498
2007    29     0.590
2007    30     0.688
2007    31     0.787
2007    32     0.885
2007    33     0.978
2007    34     1.065
2007    35     1.141
2007    36     1.207
2007    37     1.262
2007    38     1.304
2007    39     1.336
2007    40     1.360
2007    41     1.376
2007    42     1.387
2007    43     1.393
2007    44     1.396
2007    45     1.398
2007    46     1.399
2007    47     1.399
2007    48     1.399
2007    49     1.399
2007    50     1.399
2007    51     1.400
2007    52     1.400
2007    53     1.400
2007    54     1.400
2007    55     1.400
2008    12     0.000
2008    13     0.000
2008    14     0.000
2008    15     0.000
2008    16     0.002
2008    17     0.005
2008    18     0.012
2008    19     0.025
2008    20     0.045
2008    21     0.073
2008    22     0.107
2008    23     0.149
2008    24     0.197
2008    25     0.254
2008    26     0.321
2008    27     0.396
2008    28     0.481
2008    29     0.572
2008    30     0.669
2008    31     0.769
2008    32     0.868
2008    33     0.963
2008    34     1.052
2008    35     1.131
2008    36     1.200
2008    37     1.256
2008    38     1.301
2008    39     1.335
2008    40     1.360
2008    41     1.378
2008    42     1.389
2008    43     1.396
2008    44     1.400
2008    45     1.402
2008    46     1.402
2008    47     1.403
2008    48     1.403
2008    49     1.403
2008    50     1.403
2008    51     1.403
2008    52     1.403
2008    53     1.403
2008    54     1.403
2008    55     1.403
2009    12     0.000
2009    13     0.000
2009    14     0.000
2009    15     0.000
2009    16     0.001
2009    17     0.005
2009    18     0.011
2009    19     0.022
2009    20     0.041
2009    21     0.067
2009    22     0.099
2009    23     0.138
2009    24     0.184
2009    25     0.238
2009    26     0.302
2009    27     0.375
2009    28     0.456
2009    29     0.545
2009    30     0.639
2009    31     0.738
2009    32     0.836
2009    33     0.930
2009    34     1.018
2009    35     1.098
2009    36     1.167
2009    37     1.225
2009    38     1.270
2009    39     1.306
2009    40     1.332
2009    41     1.350
2009    42     1.362
2009    43     1.368
2009    44     1.372
2009    45     1.374
2009    46     1.375
2009    47     1.375
2009    48     1.376
2009    49     1.376
2009    50     1.376
2009    51     1.376
2009    52     1.376
2009    53     1.376
2009    54     1.376
2009    55     1.376
2010    12     0.000
2010    13     0.000
2010    14     0.000
2010    15     0.000
2010    16     0.001
2010    17     0.004
2010    18     0.010
2010    19     0.022
2010    20     0.040
2010    21     0.064
2010    22     0.096
2010    23     0.133
2010    24     0.178
2010    25     0.232
2010    26     0.295
2010    27     0.368
2010    28     0.450
2010    29     0.540
2010    30     0.637
2010    31     0.738
2010    32     0.840
2010    33     0.938
2010    34     1.029
2010    35     1.112
2010    36     1.185
2010    37     1.247
2010    38     1.296
2010    39     1.333
2010    40     1.361
2010    41     1.381
2010    42     1.393
2010    43     1.400
2010    44     1.404
2010    45     1.406
2010    46     1.408
2010    47     1.408
2010    48     1.408
2010    49     1.408
2010    50     1.408
2010    51     1.408
2010    52     1.408
2010    53     1.408
2010    54     1.408
2010    55     1.408
2011    12     0.000
2011    13     0.000
2011    14     0.000
2011    15     0.000
2011    16     0.001
2011    17     0.004
2011    18     0.010
2011    19     0.020
2011    20     0.037
2011    21     0.060
2011    22     0.089
2011    23     0.123
2011    24     0.165
2011    25     0.216
2011    26     0.276
2011    27     0.346
2011    28     0.424
2011    29     0.512
2011    30     0.607
2011    31     0.707
2011    32     0.808
2011    33     0.905
2011    34     0.996
2011    35     1.080
2011    36     1.154
2011    37     1.216
2011    38     1.266
2011    39     1.304
2011    40     1.332
2011    41     1.353
2011    42     1.365
2011    43     1.373
2011    44     1.377
2011    45     1.379
2011    46     1.380
2011    47     1.380
2011    48     1.381
2011    49     1.381
2011    50     1.381
2011    51     1.381
2011    52     1.381
2011    53     1.381
2011    54     1.381
2011    55     1.381
2012    12     0.000
2012    13     0.000
2012    14     0.000
2012    15     0.000
2012    16     0.001
2012    17     0.004
2012    18     0.010
2012    19     0.020
2012    20     0.036
2012    21     0.059
2012    22     0.087
2012    23     0.121
2012    24     0.163
2012    25     0.212
2012    26     0.271
2012    27     0.341
2012    28     0.420
2012    29     0.508
2012    30     0.604
2012    31     0.706
2012    32     0.809
2012    33     0.908
2012    34     1.002
2012    35     1.087
2012    36     1.163
2012    37     1.227
2012    38     1.278
2012    39     1.319
2012    40     1.349
2012    41     1.370
2012    42     1.383
2012    43     1.391
2012    44     1.395
2012    45     1.397
2012    46     1.399
2012    47     1.399
2012    48     1.399
2012    49     1.400
2012    50     1.400
2012    51     1.400
2012    52     1.400
2012    53     1.400
2012    54     1.400
2012    55     1.400
2013    12     0.000
2013    13     0.000
2013    14     0.000
2013    15     0.000
2013    16     0.001
2013    17     0.004
2013    18     0.010
2013    19     0.020
2013    20     0.035
2013    21     0.057
2013    22     0.084
2013    23     0.117
2013    24     0.156
2013    25     0.204
2013    26     0.263
2013    27     0.331
2013    28     0.410
2013    29     0.498
2013    30     0.594
2013    31     0.696
2013    32     0.801
2013    33     0.903
2013    34     0.999
2013    35     1.087
2013    36     1.165
2013    37     1.231
2013    38     1.285
2013    39     1.327
2013    40     1.359
2013    41     1.382
2013    42     1.395
2013    43     1.404
2013    44     1.408
2013    45     1.411
2013    46     1.412
2013    47     1.412
2013    48     1.413
2013    49     1.413
2013    50     1.413
2013    51     1.413
2013    52     1.413
2013    53     1.413
2013    54     1.413
2013    55     1.413
2014    12     0.000
2014    13     0.000
2014    14     0.000
2014    15     0.000
2014    16     0.001
2014    17     0.004
2014    18     0.010
2014    19     0.020
2014    20     0.036
2014    21     0.057
2014    22     0.084
2014    23     0.116
2014    24     0.156
2014    25     0.204
2014    26     0.263
2014    27     0.333
2014    28     0.413
2014    29     0.505
2014    30     0.605
2014    31     0.713
2014    32     0.823
2014    33     0.931
2014    34     1.032
2014    35     1.124
2014    36     1.207
2014    37     1.276
2014    38     1.333
2014    39     1.378
2014    40     1.413
2014    41     1.437
2014    42     1.452
2014    43     1.461
2014    44     1.466
2014    45     1.468
2014    46     1.470
2014    47     1.470
2014    48     1.471
2014    49     1.471
2014    50     1.471
2014    51     1.471
2014    52     1.471
2014    53     1.471
2014    54     1.471
2014    55     1.471
2015    12     0.000
2015    13     0.000
2015    14     0.000
2015    15     0.000
2015    16     0.002
2015    17     0.004
2015    18     0.010
2015    19     0.020
2015    20     0.036
2015    21     0.058
2015    22     0.085
2015    23     0.118
2015    24     0.158
2015    25     0.206
2015    26     0.265
2015    27     0.336
2015    28     0.417
2015    29     0.511
2015    30     0.613
2015    31     0.723
2015    32     0.835
2015    33     0.946
2015    34     1.050
2015    35     1.146
2015    36     1.231
2015    37     1.303
2015    38     1.361
2015    39     1.407
2015    40     1.442
2015    41     1.468
2015    42     1.484
2015    43     1.493
2015    44     1.498
2015    45     1.501
2015    46     1.502
2015    47     1.503
2015    48     1.503
2015    49     1.503
2015    50     1.503
2015    51     1.503
2015    52     1.503
2015    53     1.503
2015    54     1.503
2015    55     1.503
2016    12     0.000
2016    13     0.000
2016    14     0.000
2016    15     0.000
2016    16     0.002
2016    17     0.005
2016    18     0.011
2016    19     0.023
2016    20     0.042
2016    21     0.067
2016    22     0.098
2016    23     0.134
2016    24     0.177
2016    25     0.228
2016    26     0.290
2016    27     0.364
2016    28     0.450
2016    29     0.547
2016    30     0.655
2016    31     0.771
2016    32     0.890
2016    33     1.006
2016    34     1.116
2016    35     1.217
2016    36     1.308
2016    37     1.385
2016    38     1.447
2016    39     1.497
2016    40     1.535
2016    41     1.562
2016    42     1.579
2016    43     1.590
2016    44     1.595
2016    45     1.598
2016    46     1.600
2016    47     1.601
2016    48     1.601
2016    49     1.601
2016    50     1.601
2016    51     1.602
2016    52     1.602
2016    53     1.602
2016    54     1.602
2016    55     1.602
2017    12     0.000
2017    13     0.000
2017    14     0.000
2017    15     0.000
2017    16     0.001
2017    17     0.004
2017    18     0.010
2017    19     0.020
2017    20     0.036
2017    21     0.058
2017    22     0.087
2017    23     0.121
2017    24     0.162
2017    25     0.212
2017    26     0.272
2017    27     0.344
2017    28     0.428
2017    29     0.523
2017    30     0.631
2017    31     0.746
2017    32     0.865
2017    33     0.982
2017    34     1.091
2017    35     1.192
2017    36     1.282
2017    37     1.359
2017    38     1.422
2017    39     1.472
2017    40     1.510
2017    41     1.537
2017    42     1.555
2017    43     1.566
2017    44     1.572
2017    45     1.575
2017    46     1.577
2017    47     1.577
2017    48     1.578
2017    49     1.578
2017    50     1.578
2017    51     1.578
2017    52     1.578
2017    53     1.578
2017    54     1.578
2017    55     1.578
