West Germany, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        ASFR
1990     29     0.10991
1990     30     0.10018
1990     31     0.08819
1990     32     0.07516
1990     33     0.06244
1990     34     0.05135
1990     35     0.04075
1990     36     0.03060
1990     37     0.02297
1990     38     0.01679
1990     39     0.01198
1990     40     0.00823
1990     41     0.00513
1990     42     0.00307
1990     43     0.00176
1990     44     0.00103
1990     45     0.00049
1990     46     0.00023
1990     47     0.00014
1990     48     0.00009
1990     49     0.00003
1990     50     0.00001
1990     51     0.00000
1990     52     0.00000
1990     53     0.00000
1990     54     0.00000
1990     55+    0.00000
1991     12-    0.00000
1991     13     0.00015
1991     14     0.00067
1991     15     0.00164
1991     16     0.00546
1991     17     0.01262
1991     18     0.02324
1991     19     0.03389
1991     20     0.04319
1991     21     0.05071
1991     22     0.05789
1991     23     0.06725
1991     24     0.08006
1991     25     0.09491
1991     26     0.10668
1991     27     0.11241
1991     28     0.11200
1991     29     0.10740
1991     30     0.09892
1991     31     0.08694
1991     32     0.07457
1991     33     0.06203
1991     34     0.05075
1991     35     0.04065
1991     36     0.03166
1991     37     0.02369
1991     38     0.01702
1991     39     0.01201
1991     40     0.00829
1991     41     0.00533
1991     42     0.00315
1991     43     0.00177
1991     44     0.00088
1991     45     0.00044
1991     46     0.00020
1991     47     0.00010
1991     48     0.00008
1991     49     0.00003
1991     50     0.00001
1991     51     0.00001
1991     52     0.00000
1991     53     0.00000
1991     54     0.00000
1991     55+    0.00000
1992     12-    0.00000
1992     13     0.00014
1992     14     0.00068
1992     15     0.00177
1992     16     0.00561
1992     17     0.01272
1992     18     0.02383
1992     19     0.03571
1992     20     0.04424
1992     21     0.05177
1992     22     0.05908
1992     23     0.06640
1992     24     0.07645
1992     25     0.08922
1992     26     0.10108
1992     27     0.10821
1992     28     0.10935
1992     29     0.10561
1992     30     0.09811
1992     31     0.08767
1992     32     0.07461
1992     33     0.06235
1992     34     0.05148
1992     35     0.04113
1992     36     0.03198
1992     37     0.02399
1992     38     0.01756
1992     39     0.01260
1992     40     0.00856
1992     41     0.00544
1992     42     0.00333
1992     43     0.00184
1992     44     0.00094
1992     45     0.00044
1992     46     0.00024
1992     47     0.00011
1992     48     0.00006
1992     49     0.00002
1992     50     0.00001
1992     51     0.00000
1992     52     0.00000
1992     53     0.00000
1992     54     0.00000
1992     55+    0.00000
1993     12-    0.00000
1993     13     0.00009
1993     14     0.00057
1993     15     0.00166
1993     16     0.00496
1993     17     0.01161
1993     18     0.02241
1993     19     0.03494
1993     20     0.04486
1993     21     0.05111
1993     22     0.05794
1993     23     0.06603
1993     24     0.07546
1993     25     0.08643
1993     26     0.09732
1993     27     0.10613
1993     28     0.10837
1993     29     0.10654
1993     30     0.10016
1993     31     0.08777
1993     32     0.07529
1993     33     0.06344
1993     34     0.05204
1993     35     0.04150
1993     36     0.03233
1993     37     0.02422
1993     38     0.01755
1993     39     0.01256
1993     40     0.00841
1993     41     0.00531
1993     42     0.00333
1993     43     0.00186
1993     44     0.00098
1993     45     0.00048
1993     46     0.00023
1993     47     0.00010
1993     48     0.00006
1993     49     0.00003
1993     50     0.00001
1993     51     0.00000
1993     52     0.00000
1993     53     0.00000
1993     54     0.00000
1993     55+    0.00000
1994     12-    0.00000
1994     13     0.00007
1994     14     0.00052
1994     15     0.00168
1994     16     0.00484
1994     17     0.01066
1994     18     0.02017
1994     19     0.03242
1994     20     0.04334
1994     21     0.05110
1994     22     0.05694
1994     23     0.06399
1994     24     0.07212
1994     25     0.08094
1994     26     0.09014
1994     27     0.09845
1994     28     0.10386
1994     29     0.10391
1994     30     0.09716
1994     31     0.08649
1994     32     0.07499
1994     33     0.06311
1994     34     0.05159
1994     35     0.04129
1994     36     0.03212
1994     37     0.02420
1994     38     0.01786
1994     39     0.01272
1994     40     0.00855
1994     41     0.00547
1994     42     0.00327
1994     43     0.00189
1994     44     0.00098
1994     45     0.00049
1994     46     0.00021
1994     47     0.00007
1994     48     0.00005
1994     49     0.00002
1994     50     0.00000
1994     51     0.00000
1994     52     0.00000
1994     53     0.00000
1994     54     0.00000
1994     55+    0.00000
1995     12-    0.00000
1995     13     0.00007
1995     14     0.00045
1995     15     0.00145
1995     16     0.00462
1995     17     0.01012
1995     18     0.01906
1995     19     0.03047
1995     20     0.04137
1995     21     0.05046
1995     22     0.05712
1995     23     0.06252
1995     24     0.07056
1995     25     0.08008
1995     26     0.08809
1995     27     0.09554
1995     28     0.10147
1995     29     0.10258
1995     30     0.09747
1995     31     0.08814
1995     32     0.07693
1995     33     0.06488
1995     34     0.05366
1995     35     0.04304
1995     36     0.03295
1995     37     0.02482
1995     38     0.01856
1995     39     0.01306
1995     40     0.00869
1995     41     0.00555
1995     42     0.00332
1995     43     0.00182
1995     44     0.00099
1995     45     0.00048
1995     46     0.00019
1995     47     0.00008
1995     48     0.00004
1995     49     0.00001
1995     50     0.00000
1995     51     0.00000
1995     52     0.00000
1995     53     0.00000
1995     54     0.00000
1995     55+    0.00000
1996     12-    0.00000
1996     13     0.00007
1996     14     0.00048
1996     15     0.00152
1996     16     0.00463
1996     17     0.01038
1996     18     0.01954
1996     19     0.03111
1996     20     0.04231
1996     21     0.05267
1996     22     0.06106
1996     23     0.06743
1996     24     0.07373
1996     25     0.08311
1996     26     0.09173
1996     27     0.09787
1996     28     0.10324
1996     29     0.10529
1996     30     0.10224
1996     31     0.09356
1996     32     0.08160
1996     33     0.06867
1996     34     0.05641
1996     35     0.04580
1996     36     0.03558
1996     37     0.02662
1996     38     0.01951
1996     39     0.01396
1996     40     0.00939
1996     41     0.00589
1996     42     0.00350
1996     43     0.00196
1996     44     0.00099
1996     45     0.00046
1996     46     0.00022
1996     47     0.00008
1996     48     0.00004
1996     49     0.00002
1996     50     0.00000
1996     51     0.00000
1996     52     0.00000
1996     53     0.00000
1996     54     0.00000
1996     55+    0.00000
1997     12-    0.00000
1997     13     0.00008
1997     14     0.00049
1997     15     0.00144
1997     16     0.00442
1997     17     0.01031
1997     18     0.01960
1997     19     0.03083
1997     20     0.04139
1997     21     0.05204
1997     22     0.06164
1997     23     0.06900
1997     24     0.07669
1997     25     0.08401
1997     26     0.09256
1997     27     0.10027
1997     28     0.10467
1997     29     0.10691
1997     30     0.10525
1997     31     0.09798
1997     32     0.08581
1997     33     0.07250
1997     34     0.06071
1997     35     0.04923
1997     36     0.03844
1997     37     0.02894
1997     38     0.02127
1997     39     0.01506
1997     40     0.01022
1997     41     0.00658
1997     42     0.00392
1997     43     0.00210
1997     44     0.00105
1997     45     0.00050
1997     46     0.00026
1997     47     0.00014
1997     48     0.00005
1997     49     0.00001
1997     50     0.00000
1997     51     0.00000
1997     52     0.00000
1997     53     0.00000
1997     54     0.00000
1997     55+    0.00000
1998     12-    0.00000
1998     13     0.00008
1998     14     0.00048
1998     15     0.00144
1998     16     0.00435
1998     17     0.01011
1998     18     0.01937
1998     19     0.03089
1998     20     0.04151
1998     21     0.05056
1998     22     0.05968
1998     23     0.06784
1998     24     0.07540
1998     25     0.08299
1998     26     0.08903
1998     27     0.09553
1998     28     0.10100
1998     29     0.10329
1998     30     0.10108
1998     31     0.09486
1998     32     0.08540
1998     33     0.07318
1998     34     0.06114
1998     35     0.04992
1998     36     0.03893
1998     37     0.02934
1998     38     0.02137
1998     39     0.01524
1998     40     0.01036
1998     41     0.00651
1998     42     0.00386
1998     43     0.00214
1998     44     0.00113
1998     45     0.00050
1998     46     0.00020
1998     47     0.00013
1998     48     0.00007
1998     49     0.00002
1998     50     0.00000
1998     51     0.00000
1998     52     0.00000
1998     53     0.00000
1998     54     0.00000
1998     55+    0.00000
1999     12-    0.00000
1999     13     0.00006
1999     14     0.00044
1999     15     0.00146
1999     16     0.00441
1999     17     0.00995
1999     18     0.01895
1999     19     0.03000
1999     20     0.04035
1999     21     0.04976
1999     22     0.05845
1999     23     0.06601
1999     24     0.07470
1999     25     0.08303
1999     26     0.08889
1999     27     0.09388
1999     28     0.09925
1999     29     0.10150
1999     30     0.09971
1999     31     0.09463
1999     32     0.08547
1999     33     0.07439
1999     34     0.06272
1999     35     0.05106
1999     36     0.03984
1999     37     0.02963
1999     38     0.02205
1999     39     0.01594
1999     40     0.01060
1999     41     0.00687
1999     42     0.00420
1999     43     0.00222
1999     44     0.00103
1999     45     0.00049
1999     46     0.00020
1999     47     0.00010
1999     48     0.00008
1999     49     0.00003
1999     50     0.00001
1999     51     0.00000
1999     52     0.00000
1999     53     0.00000
1999     54     0.00000
1999     55+    0.00000
2000     12-    0.00000
2000     13     0.00002
2000     14     0.00035
2000     15     0.00157
2000     16     0.00451
2000     17     0.01017
2000     18     0.01914
2000     19     0.03055
2000     20     0.04060
2000     21     0.04976
2000     22     0.05819
2000     23     0.06555
2000     24     0.07377
2000     25     0.08314
2000     26     0.08981
2000     27     0.09494
2000     28     0.09864
2000     29     0.10085
2000     30     0.09962
2000     31     0.09459
2000     32     0.08656
2000     33     0.07631
2000     34     0.06466
2000     35     0.05248
2000     36     0.04121
2000     37     0.03138
2000     38     0.02344
2000     39     0.01697
2000     40     0.01146
2000     41     0.00705
2000     42     0.00428
2000     43     0.00243
2000     44     0.00115
2000     45     0.00055
2000     46     0.00021
2000     47     0.00008
2000     48     0.00005
2000     49     0.00003
2000     50     0.00002
2000     51     0.00001
2000     52     0.00000
2000     53     0.00000
2000     54     0.00000
2000     55+    0.00000
2001     12-    0.00000
2001     13     0.00005
2001     14     0.00047
2001     15     0.00173
2001     16     0.00488
2001     17     0.01031
2001     18     0.01884
2001     19     0.02984
2001     20     0.03934
2001     21     0.04805
2001     22     0.05620
2001     23     0.06322
2001     24     0.07060
2001     25     0.07863
2001     26     0.08586
2001     27     0.09120
2001     28     0.09525
2001     29     0.09738
2001     30     0.09628
2001     31     0.09188
2001     32     0.08444
2001     33     0.07498
2001     34     0.06433
2001     35     0.05327
2001     36     0.04207
2001     37     0.03204
2001     38     0.02354
2001     39     0.01670
2001     40     0.01149
2001     41     0.00717
2001     42     0.00426
2001     43     0.00233
2001     44     0.00120
2001     45     0.00060
2001     46     0.00027
2001     47     0.00009
2001     48     0.00003
2001     49     0.00002
2001     50     0.00003
2001     51     0.00003
2001     52     0.00002
2001     53     0.00001
2001     54     0.00000
2001     55+    0.00000
2002     12-    0.00000
2002     13     0.00004
2002     14     0.00045
2002     15     0.00174
2002     16     0.00483
2002     17     0.01011
2002     18     0.01789
2002     19     0.02777
2002     20     0.03734
2002     21     0.04584
2002     22     0.05363
2002     23     0.06137
2002     24     0.06884
2002     25     0.07640
2002     26     0.08320
2002     27     0.08958
2002     28     0.09476
2002     29     0.09686
2002     30     0.09582
2002     31     0.09188
2002     32     0.08493
2002     33     0.07596
2002     34     0.06583
2002     35     0.05517
2002     36     0.04404
2002     37     0.03320
2002     38     0.02437
2002     39     0.01775
2002     40     0.01222
2002     41     0.00771
2002     42     0.00450
2002     43     0.00254
2002     44     0.00133
2002     45     0.00059
2002     46     0.00024
2002     47     0.00011
2002     48     0.00007
2002     49     0.00003
2002     50     0.00001
2002     51     0.00001
2002     52     0.00001
2002     53     0.00000
2002     54     0.00000
2002     55+    0.00000
2003     12-    0.00000
2003     13     0.00004
2003     14     0.00040
2003     15     0.00155
2003     16     0.00451
2003     17     0.00951
2003     18     0.01716
2003     19     0.02633
2003     20     0.03473
2003     21     0.04361
2003     22     0.05161
2003     23     0.05858
2003     24     0.06719
2003     25     0.07554
2003     26     0.08247
2003     27     0.08858
2003     28     0.09373
2003     29     0.09680
2003     30     0.09662
2003     31     0.09247
2003     32     0.08594
2003     33     0.07696
2003     34     0.06724
2003     35     0.05687
2003     36     0.04533
2003     37     0.03476
2003     38     0.02580
2003     39     0.01847
2003     40     0.01244
2003     41     0.00781
2003     42     0.00474
2003     43     0.00262
2003     44     0.00127
2003     45     0.00062
2003     46     0.00030
2003     47     0.00012
2003     48     0.00006
2003     49     0.00002
2003     50     0.00001
2003     51     0.00001
2003     52     0.00001
2003     53     0.00000
2003     54     0.00000
2003     55+    0.00000
2004     12-    0.00000
2004     13     0.00004
2004     14     0.00036
2004     15     0.00146
2004     16     0.00408
2004     17     0.00863
2004     18     0.01592
2004     19     0.02498
2004     20     0.03305
2004     21     0.04154
2004     22     0.04970
2004     23     0.05782
2004     24     0.06627
2004     25     0.07451
2004     26     0.08214
2004     27     0.08808
2004     28     0.09360
2004     29     0.09748
2004     30     0.09806
2004     31     0.09500
2004     32     0.08883
2004     33     0.08052
2004     34     0.07020
2004     35     0.05920
2004     36     0.04782
2004     37     0.03685
2004     38     0.02763
2004     39     0.02005
2004     40     0.01343
2004     41     0.00827
2004     42     0.00484
2004     43     0.00268
2004     44     0.00137
2004     45     0.00065
2004     46     0.00028
2004     47     0.00014
2004     48     0.00008
2004     49     0.00003
2004     50     0.00001
2004     51     0.00001
2004     52     0.00001
2004     53     0.00000
2004     54     0.00000
2004     55+    0.00000
2005     12-    0.00000
2005     13     0.00004
2005     14     0.00038
2005     15     0.00142
2005     16     0.00395
2005     17     0.00806
2005     18     0.01493
2005     19     0.02412
2005     20     0.03219
2005     21     0.03928
2005     22     0.04672
2005     23     0.05484
2005     24     0.06319
2005     25     0.07187
2005     26     0.08022
2005     27     0.08639
2005     28     0.09116
2005     29     0.09512
2005     30     0.09710
2005     31     0.09490
2005     32     0.08856
2005     33     0.08074
2005     34     0.07078
2005     35     0.06004
2005     36     0.04863
2005     37     0.03784
2005     38     0.02881
2005     39     0.02098
2005     40     0.01403
2005     41     0.00871
2005     42     0.00530
2005     43     0.00297
2005     44     0.00145
2005     45     0.00068
2005     46     0.00032
2005     47     0.00017
2005     48     0.00010
2005     49     0.00003
2005     50     0.00001
2005     51     0.00001
2005     52     0.00001
2005     53     0.00001
2005     54     0.00000
2005     55+    0.00000
2006     12-    0.00000
2006     13     0.00004
2006     14     0.00033
2006     15     0.00128
2006     16     0.00367
2006     17     0.00753
2006     18     0.01393
2006     19     0.02263
2006     20     0.03051
2006     21     0.03775
2006     22     0.04454
2006     23     0.05206
2006     24     0.06072
2006     25     0.06962
2006     26     0.07750
2006     27     0.08465
2006     28     0.09035
2006     29     0.09462
2006     30     0.09654
2006     31     0.09445
2006     32     0.08917
2006     33     0.08088
2006     34     0.07147
2006     35     0.06145
2006     36     0.04997
2006     37     0.03908
2006     38     0.03014
2006     39     0.02214
2006     40     0.01504
2006     41     0.00943
2006     42     0.00570
2006     43     0.00313
2006     44     0.00157
2006     45     0.00077
2006     46     0.00033
2006     47     0.00012
2006     48     0.00006
2006     49     0.00004
2006     50     0.00002
2006     51     0.00002
2006     52     0.00001
2006     53     0.00001
2006     54     0.00000
2006     55+    0.00000
2007     12-    0.00000
2007     13     0.00003
2007     14     0.00033
2007     15     0.00130
2007     16     0.00349
2007     17     0.00718
2007     18     0.01345
2007     19     0.02150
2007     20     0.02914
2007     21     0.03635
2007     22     0.04361
2007     23     0.05053
2007     24     0.05880
2007     25     0.06881
2007     26     0.07802
2007     27     0.08560
2007     28     0.09209
2007     29     0.09727
2007     30     0.09937
2007     31     0.09777
2007     32     0.09363
2007     33     0.08632
2007     34     0.07669
2007     35     0.06608
2007     36     0.05443
2007     37     0.04236
2007     38     0.03203
2007     39     0.02373
2007     40     0.01646
2007     41     0.01046
2007     42     0.00605
2007     43     0.00335
2007     44     0.00173
2007     45     0.00079
2007     46     0.00037
2007     47     0.00020
2007     48     0.00010
2007     49     0.00005
2007     50     0.00003
2007     51     0.00002
2007     52     0.00001
2007     53     0.00001
2007     54     0.00000
2007     55+    0.00000
2008     12-    0.00000
2008     13     0.00004
2008     14     0.00034
2008     15     0.00132
2008     16     0.00356
2008     17     0.00692
2008     18     0.01250
2008     19     0.02052
2008     20     0.02791
2008     21     0.03436
2008     22     0.04109
2008     23     0.04894
2008     24     0.05689
2008     25     0.06616
2008     26     0.07589
2008     27     0.08436
2008     28     0.09119
2008     29     0.09675
2008     30     0.10008
2008     31     0.09933
2008     32     0.09520
2008     33     0.08817
2008     34     0.07925
2008     35     0.06894
2008     36     0.05646
2008     37     0.04470
2008     38     0.03421
2008     39     0.02540
2008     40     0.01779
2008     41     0.01116
2008     42     0.00659
2008     43     0.00365
2008     44     0.00186
2008     45     0.00088
2008     46     0.00040
2008     47     0.00019
2008     48     0.00009
2008     49     0.00005
2008     50     0.00003
2008     51     0.00002
2008     52     0.00001
2008     53     0.00001
2008     54     0.00000
2008     55+    0.00000
2009     12-    0.00000
2009     13     0.00003
2009     14     0.00027
2009     15     0.00105
2009     16     0.00315
2009     17     0.00627
2009     18     0.01141
2009     19     0.01885
2009     20     0.02589
2009     21     0.03223
2009     22     0.03865
2009     23     0.04587
2009     24     0.05455
2009     25     0.06373
2009     26     0.07270
2009     27     0.08122
2009     28     0.08875
2009     29     0.09478
2009     30     0.09846
2009     31     0.09797
2009     32     0.09415
2009     33     0.08831
2009     34     0.07951
2009     35     0.06908
2009     36     0.05770
2009     37     0.04581
2009     38     0.03524
2009     39     0.02616
2009     40     0.01831
2009     41     0.01151
2009     42     0.00668
2009     43     0.00379
2009     44     0.00195
2009     45     0.00091
2009     46     0.00041
2009     47     0.00021
2009     48     0.00012
2009     49     0.00007
2009     50     0.00004
2009     51     0.00003
2009     52     0.00002
2009     53     0.00001
2009     54     0.00000
2009     55+    0.00000
2010     12-    0.00000
2010     13     0.00003
2010     14     0.00027
2010     15     0.00103
2010     16     0.00298
2010     17     0.00611
2010     18     0.01123
2010     19     0.01819
2010     20     0.02456
2010     21     0.03113
2010     22     0.03772
2010     23     0.04483
2010     24     0.05369
2010     25     0.06345
2010     26     0.07259
2010     27     0.08180
2010     28     0.09034
2010     29     0.09694
2010     30     0.10131
2010     31     0.10149
2010     32     0.09789
2010     33     0.09149
2010     34     0.08320
2010     35     0.07317
2010     36     0.06127
2010     37     0.04884
2010     38     0.03762
2010     39     0.02823
2010     40     0.01959
2010     41     0.01233
2010     42     0.00717
2010     43     0.00387
2010     44     0.00209
2010     45     0.00105
2010     46     0.00048
2010     47     0.00021
2010     48     0.00010
2010     49     0.00007
2010     50     0.00005
2010     51     0.00004
2010     52     0.00002
2010     53     0.00001
2010     54     0.00000
2010     55+    0.00000
2011     12-    0.00000
2011     13     0.00003
2011     14     0.00028
2011     15     0.00104
2011     16     0.00270
2011     17     0.00557
2011     18     0.01041
2011     19     0.01685
2011     20     0.02294
2011     21     0.02893
2011     22     0.03470
2011     23     0.04179
2011     24     0.05052
2011     25     0.06016
2011     26     0.06959
2011     27     0.07886
2011     28     0.08807
2011     29     0.09497
2011     30     0.09973
2011     31     0.10108
2011     32     0.09725
2011     33     0.09096
2011     34     0.08342
2011     35     0.07379
2011     36     0.06224
2011     37     0.04964
2011     38     0.03821
2011     39     0.02876
2011     40     0.02027
2011     41     0.01268
2011     42     0.00736
2011     43     0.00405
2011     44     0.00209
2011     45     0.00102
2011     46     0.00044
2011     47     0.00021
2011     48     0.00013
2011     49     0.00008
2011     50     0.00006
2011     51     0.00005
2011     52     0.00003
2011     53     0.00001
2011     54     0.00000
2011     55+    0.00000
2012     12-    0.00000
2012     13     0.00003
2012     14     0.00028
2012     15     0.00100
2012     16     0.00276
2012     17     0.00566
2012     18     0.01009
2012     19     0.01659
2012     20     0.02279
2012     21     0.02826
2012     22     0.03404
2012     23     0.04108
2012     24     0.04931
2012     25     0.05945
2012     26     0.06964
2012     27     0.07927
2012     28     0.08787
2012     29     0.09599
2012     30     0.10224
2012     31     0.10262
2012     32     0.09954
2012     33     0.09365
2012     34     0.08530
2012     35     0.07556
2012     36     0.06400
2012     37     0.05147
2012     38     0.04018
2012     39     0.03033
2012     40     0.02094
2012     41     0.01328
2012     42     0.00786
2012     43     0.00422
2012     44     0.00216
2012     45     0.00112
2012     46     0.00053
2012     47     0.00026
2012     48     0.00016
2012     49     0.00007
2012     50     0.00004
2012     51     0.00004
2012     52     0.00003
2012     53     0.00001
2012     54     0.00000
2012     55+    0.00000
2013     12-    0.00000
2013     13     0.00003
2013     14     0.00029
2013     15     0.00106
2013     16     0.00260
2013     17     0.00553
2013     18     0.01018
2013     19     0.01576
2013     20     0.02141
2013     21     0.02687
2013     22     0.03289
2013     23     0.03969
2013     24     0.04808
2013     25     0.05841
2013     26     0.06841
2013     27     0.07832
2013     28     0.08838
2013     29     0.09601
2013     30     0.10221
2013     31     0.10488
2013     32     0.10163
2013     33     0.09610
2013     34     0.08858
2013     35     0.07769
2013     36     0.06579
2013     37     0.05418
2013     38     0.04248
2013     39     0.03195
2013     40     0.02212
2013     41     0.01395
2013     42     0.00830
2013     43     0.00455
2013     44     0.00229
2013     45     0.00110
2013     46     0.00056
2013     47     0.00027
2013     48     0.00013
2013     49     0.00008
2013     50     0.00006
2013     51     0.00004
2013     52     0.00002
2013     53     0.00001
2013     54     0.00000
2013     55+    0.00000
2014     12-    0.00000
2014     13     0.00004
2014     14     0.00034
2014     15     0.00109
2014     16     0.00274
2014     17     0.00555
2014     18     0.00998
2014     19     0.01587
2014     20     0.02129
2014     21     0.02672
2014     22     0.03287
2014     23     0.03972
2014     24     0.04829
2014     25     0.05893
2014     26     0.06959
2014     27     0.08034
2014     28     0.09126
2014     29     0.10079
2014     30     0.10765
2014     31     0.11010
2014     32     0.10745
2014     33     0.10100
2014     34     0.09288
2014     35     0.08224
2014     36     0.06944
2014     37     0.05684
2014     38     0.04520
2014     39     0.03441
2014     40     0.02410
2014     41     0.01536
2014     42     0.00909
2014     43     0.00491
2014     44     0.00243
2014     45     0.00123
2014     46     0.00060
2014     47     0.00031
2014     48     0.00016
2014     49     0.00008
2014     50     0.00006
2014     51     0.00005
2014     52     0.00003
2014     53     0.00001
2014     54     0.00000
2014     55+    0.00000
2015     12-    0.00000
2015     13     0.00005
2015     14     0.00042
2015     15     0.00119
2015     16     0.00279
2015     17     0.00543
2015     18     0.00983
2015     19     0.01601
2015     20     0.02179
2015     21     0.02714
2015     22     0.03301
2015     23     0.04005
2015     24     0.04865
2015     25     0.05886
2015     26     0.07031
2015     27     0.08195
2015     28     0.09306
2015     29     0.10251
2015     30     0.10994
2015     31     0.11234
2015     32     0.11045
2015     33     0.10468
2015     34     0.09527
2015     35     0.08487
2015     36     0.07193
2015     37     0.05814
2015     38     0.04603
2015     39     0.03550
2015     40     0.02559
2015     41     0.01610
2015     42     0.00911
2015     43     0.00508
2015     44     0.00269
2015     45     0.00130
2015     46     0.00065
2015     47     0.00032
2015     48     0.00017
2015     49     0.00010
2015     50     0.00007
2015     51     0.00004
2015     52     0.00002
2015     53     0.00001
2015     54     0.00000
2015     55+    0.00000
2016     12-    0.00000
2016     13     0.00005
2016     14     0.00040
2016     15     0.00131
2016     16     0.00323
2016     17     0.00647
2016     18     0.01189
2016     19     0.01843
2016     20     0.02473
2016     21     0.03114
2016     22     0.03629
2016     23     0.04269
2016     24     0.05129
2016     25     0.06191
2016     26     0.07389
2016     27     0.08580
2016     28     0.09761
2016     29     0.10797
2016     30     0.11580
2016     31     0.11921
2016     32     0.11620
2016     33     0.10976
2016     34     0.10117
2016     35     0.09032
2016     36     0.07704
2016     37     0.06237
2016     38     0.04952
2016     39     0.03810
2016     40     0.02708
2016     41     0.01747
2016     42     0.01051
2016     43     0.00581
2016     44     0.00293
2016     45     0.00153
2016     46     0.00078
2016     47     0.00039
2016     48     0.00023
2016     49     0.00014
2016     50     0.00010
2016     51     0.00006
2016     52     0.00003
2016     53     0.00001
2016     54     0.00001
2016     55+    0.00000
2017     12-    0.00000
2017     13     0.00004
2017     14     0.00032
2017     15     0.00107
2017     16     0.00272
2017     17     0.00548
2017     18     0.01032
2017     19     0.01624
2017     20     0.02220
2017     21     0.02862
2017     22     0.03445
2017     23     0.04082
2017     24     0.04943
2017     25     0.06042
2017     26     0.07207
2017     27     0.08356
2017     28     0.09569
2017     29     0.10713
2017     30     0.11526
2017     31     0.11889
2017     32     0.11680
2017     33     0.10982
2017     34     0.10061
2017     35     0.09036
2017     36     0.07709
2017     37     0.06268
2017     38     0.04976
2017     39     0.03835
2017     40     0.02726
2017     41     0.01764
2017     42     0.01077
2017     43     0.00602
2017     44     0.00319
2017     45     0.00164
2017     46     0.00077
2017     47     0.00038
2017     48     0.00020
2017     49     0.00013
2017     50     0.00009
2017     51     0.00006
2017     52     0.00003
2017     53     0.00001
2017     54     0.00001
2017     55+    0.00000
