West Germany, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age   Cohort      ASFR
1968   25     1943    0.15334
1968   25     1942    0.15247
1968   26     1942    0.15121
1968   26     1941    0.14734
1968   27     1941    0.14508
1968   27     1940    0.13980
1968   28     1940    0.13691
1968   28     1939    0.13082
1968   29     1939    0.12709
1968   29     1938    0.11845
1968   30     1938    0.11420
1968   30     1937    0.10566
1968   31     1937    0.10143
1968   31     1936    0.09309
1968   32     1936    0.08898
1968   32     1935    0.08057
1968   33     1935    0.07732
1968   33     1934    0.07223
1968   34     1934    0.06948
1968   34     1933    0.06388
1968   35     1933    0.06098
1968   35     1932    0.05504
1968   36     1932    0.05204
1968   36     1931    0.04601
1968   37     1931    0.04312
1968   37     1930    0.03749
1968   38     1930    0.03498
1968   38     1929    0.03039
1968   39     1929    0.02814
1968   39     1928    0.02378
1968   40     1928    0.02171
1968   40     1927    0.01785
1968   41     1927    0.01598
1968   41     1926    0.01250
1968   42     1926    0.01096
1968   42     1925    0.00821
1968   43     1925    0.00709
1968   43     1924    0.00522
1968   44     1924    0.00438
1968   44     1923    0.00297
1968   45     1923    0.00237
1968   45     1922    0.00142
1968   46     1922    0.00109
1968   46     1921    0.00063
1968   47     1921    0.00046
1968   47     1920    0.00024
1968   48     1920    0.00017
1968   48     1919    0.00008
1968   49     1919    0.00005
1968   49     1918    0.00002
1968   50     1918    0.00002
1968   50     1917    0.00001
1968   51     1917    0.00001
1968   51     1916    0.00001
1968   52     1916    0.00001
1968   52     1915    0.00000
1968   53     1915    0.00000
1968   53     1914    0.00000
1968   54     1914    0.00000
1968   54     1913    0.00000
1968   55+       .    0.00000
1969   12-       .    0.00001
1969   13     1956    0.00008
1969   13     1955    0.00014
1969   14     1955    0.00018
1969   14     1954    0.00069
1969   15     1954    0.00126
1969   15     1953    0.00428
1969   16     1953    0.00740
1969   16     1952    0.01961
1969   17     1952    0.02903
1969   17     1951    0.05054
1969   18     1951    0.06263
1969   18     1950    0.08505
1969   19     1950    0.09554
1969   19     1949    0.11415
1969   20     1949    0.12145
1969   20     1948    0.13177
1969   21     1948    0.13571
1969   21     1947    0.14202
1969   22     1947    0.14376
1969   22     1946    0.14543
1969   23     1946    0.14458
1969   23     1945    0.13916
1969   24     1945    0.13809
1969   24     1944    0.13932
1969   25     1944    0.13906
1969   25     1943    0.13782
1969   26     1943    0.13646
1969   26     1942    0.13218
1969   27     1942    0.13015
1969   27     1941    0.12616
1969   28     1941    0.12377
1969   28     1940    0.11831
1969   29     1940    0.11545
1969   29     1939    0.10954
1969   30     1939    0.10608
1969   30     1938    0.09832
1969   31     1938    0.09460
1969   31     1937    0.08731
1969   32     1937    0.08375
1969   32     1936    0.07676
1969   33     1936    0.07339
1969   33     1935    0.06668
1969   34     1935    0.06391
1969   34     1934    0.05917
1969   35     1934    0.05670
1969   35     1933    0.05178
1969   36     1933    0.04913
1969   36     1932    0.04352
1969   37     1932    0.04101
1969   37     1931    0.03644
1969   38     1931    0.03394
1969   38     1930    0.02881
1969   39     1930    0.02645
1969   39     1929    0.02195
1969   40     1929    0.02008
1969   40     1928    0.01690
1969   41     1928    0.01521
1969   41     1927    0.01191
1969   42     1927    0.01044
1969   42     1926    0.00784
1969   43     1926    0.00671
1969   43     1925    0.00477
1969   44     1925    0.00398
1969   44     1924    0.00269
1969   45     1924    0.00216
1969   45     1923    0.00131
1969   46     1923    0.00101
1969   46     1922    0.00058
1969   47     1922    0.00042
1969   47     1921    0.00022
1969   48     1921    0.00016
1969   48     1920    0.00009
1969   49     1920    0.00006
1969   49     1919    0.00002
1969   50     1919    0.00002
1969   50     1918    0.00001
1969   51     1918    0.00001
1969   51     1917    0.00001
1969   52     1917    0.00001
1969   52     1916    0.00000
1969   53     1916    0.00000
1969   53     1915    0.00000
1969   54     1915    0.00000
1969   54     1914    0.00000
1969   55+       .    0.00000
1970   12-       .    0.00001
1970   13     1957    0.00006
1970   13     1956    0.00016
1970   14     1956    0.00025
1970   14     1955    0.00086
1970   15     1955    0.00152
1970   15     1954    0.00500
1970   16     1954    0.00846
1970   16     1953    0.02123
1970   17     1953    0.03058
1970   17     1952    0.05033
1970   18     1952    0.06135
1970   18     1951    0.08376
1970   19     1951    0.09318
1970   19     1950    0.10529
1970   20     1950    0.11030
1970   20     1949    0.11887
1970   21     1949    0.12197
1970   21     1948    0.12686
1970   22     1948    0.12832
1970   22     1947    0.12994
1970   23     1947    0.12994
1970   23     1946    0.12872
1970   24     1946    0.12743
1970   24     1945    0.12331
1970   25     1945    0.12203
1970   25     1944    0.12113
1970   26     1944    0.12004
1970   26     1943    0.11712
1970   27     1943    0.11530
1970   27     1942    0.11088
1970   28     1942    0.10861
1970   28     1941    0.10394
1970   29     1941    0.10126
1970   29     1940    0.09527
1970   30     1940    0.09235
1970   30     1939    0.08665
1970   31     1939    0.08345
1970   31     1938    0.07651
1970   32     1938    0.07326
1970   32     1937    0.06691
1970   33     1937    0.06404
1970   33     1936    0.05869
1970   34     1936    0.05622
1970   34     1935    0.05152
1970   35     1935    0.04937
1970   35     1934    0.04529
1970   36     1934    0.04340
1970   36     1933    0.03990
1970   37     1933    0.03787
1970   37     1932    0.03353
1970   38     1932    0.03123
1970   38     1931    0.02646
1970   39     1931    0.02436
1970   39     1930    0.02050
1970   40     1930    0.01876
1970   40     1929    0.01557
1970   41     1929    0.01402
1970   41     1928    0.01112
1970   42     1928    0.00975
1970   42     1927    0.00729
1970   43     1927    0.00617
1970   43     1926    0.00424
1970   44     1926    0.00350
1970   44     1925    0.00234
1970   45     1925    0.00192
1970   45     1924    0.00129
1970   46     1924    0.00101
1970   46     1923    0.00058
1970   47     1923    0.00044
1970   47     1922    0.00025
1970   48     1922    0.00018
1970   48     1921    0.00008
1970   49     1921    0.00006
1970   49     1920    0.00003
1970   50     1920    0.00002
1970   50     1919    0.00002
1970   51     1919    0.00001
1970   51     1918    0.00001
1970   52     1918    0.00001
1970   52     1917    0.00001
1970   53     1917    0.00000
1970   53     1916    0.00000
1970   54     1916    0.00000
1970   54     1915    0.00000
1970   55+       .    0.00000
1971   12-       .    0.00001
1971   13     1958    0.00007
1971   13     1957    0.00019
1971   14     1957    0.00029
1971   14     1956    0.00098
1971   15     1956    0.00171
1971   15     1955    0.00575
1971   16     1955    0.00971
1971   16     1954    0.02308
1971   17     1954    0.03254
1971   17     1953    0.05232
1971   18     1953    0.06261
1971   18     1952    0.08054
1971   19     1952    0.08821
1971   19     1951    0.10006
1971   20     1951    0.10500
1971   20     1950    0.11363
1971   21     1950    0.11722
1971   21     1949    0.12418
1971   22     1949    0.12608
1971   22     1948    0.12692
1971   23     1948    0.12714
1971   23     1947    0.12715
1971   24     1947    0.12695
1971   24     1946    0.12676
1971   25     1946    0.12534
1971   25     1945    0.12005
1971   26     1945    0.11772
1971   26     1944    0.11326
1971   27     1944    0.11117
1971   27     1943    0.10756
1971   28     1943    0.10501
1971   28     1942    0.09865
1971   29     1942    0.09569
1971   29     1941    0.09008
1971   30     1941    0.08687
1971   30     1940    0.07980
1971   31     1940    0.07660
1971   31     1939    0.07052
1971   32     1939    0.06774
1971   32     1938    0.06263
1971   33     1938    0.05998
1971   33     1937    0.05455
1971   34     1937    0.05208
1971   34     1936    0.04743
1971   35     1936    0.04530
1971   35     1935    0.04130
1971   36     1935    0.03943
1971   36     1934    0.03582
1971   37     1934    0.03410
1971   37     1933    0.03082
1971   38     1933    0.02907
1971   38     1932    0.02550
1971   39     1932    0.02359
1971   39     1931    0.01962
1971   40     1931    0.01796
1971   40     1930    0.01508
1971   41     1930    0.01355
1971   41     1929    0.01054
1971   42     1929    0.00930
1971   42     1928    0.00722
1971   43     1928    0.00614
1971   43     1927    0.00419
1971   44     1927    0.00345
1971   44     1926    0.00229
1971   45     1926    0.00183
1971   45     1925    0.00113
1971   46     1925    0.00087
1971   46     1924    0.00050
1971   47     1924    0.00037
1971   47     1923    0.00021
1971   48     1923    0.00015
1971   48     1922    0.00008
1971   49     1922    0.00005
1971   49     1921    0.00003
1971   50     1921    0.00002
1971   50     1920    0.00002
1971   51     1920    0.00001
1971   51     1919    0.00001
1971   52     1919    0.00001
1971   52     1918    0.00001
1971   53     1918    0.00000
1971   53     1917    0.00000
1971   54     1917    0.00000
1971   54     1916    0.00000
1971   55+       .    0.00000
1972   12-       .    0.00001
1972   13     1959    0.00005
1972   13     1958    0.00018
1972   14     1958    0.00030
1972   14     1957    0.00106
1972   15     1957    0.00186
1972   15     1956    0.00584
1972   16     1956    0.00958
1972   16     1955    0.02247
1972   17     1955    0.03113
1972   17     1954    0.04678
1972   18     1954    0.05482
1972   18     1953    0.06991
1972   19     1953    0.07634
1972   19     1952    0.08653
1972   20     1952    0.09080
1972   20     1951    0.09797
1972   21     1951    0.10136
1972   21     1950    0.10879
1972   22     1950    0.11143
1972   22     1949    0.11496
1972   23     1949    0.11601
1972   23     1948    0.11669
1972   24     1948    0.11656
1972   24     1947    0.11552
1972   25     1947    0.11442
1972   25     1946    0.11123
1972   26     1946    0.10916
1972   26     1945    0.10402
1972   27     1945    0.10163
1972   27     1944    0.09712
1972   28     1944    0.09481
1972   28     1943    0.09038
1972   29     1943    0.08753
1972   29     1942    0.08088
1972   30     1942    0.07767
1972   30     1941    0.07129
1972   31     1941    0.06828
1972   31     1940    0.06244
1972   32     1940    0.05989
1972   32     1939    0.05543
1972   33     1939    0.05299
1972   33     1938    0.04783
1972   34     1938    0.04554
1972   34     1937    0.04129
1972   35     1937    0.03929
1972   35     1936    0.03548
1972   36     1936    0.03378
1972   36     1935    0.03069
1972   37     1935    0.02909
1972   37     1934    0.02573
1972   38     1934    0.02445
1972   38     1933    0.02245
1972   39     1933    0.02103
1972   39     1932    0.01777
1972   40     1932    0.01624
1972   40     1931    0.01337
1972   41     1931    0.01191
1972   41     1930    0.00908
1972   42     1930    0.00800
1972   42     1929    0.00628
1972   43     1929    0.00532
1972   43     1928    0.00354
1972   44     1928    0.00294
1972   44     1927    0.00206
1972   45     1927    0.00166
1972   45     1926    0.00102
1972   46     1926    0.00080
1972   46     1925    0.00049
1972   47     1925    0.00036
1972   47     1924    0.00018
1972   48     1924    0.00014
1972   48     1923    0.00011
1972   49     1923    0.00007
1972   49     1922    0.00002
1972   50     1922    0.00002
1972   50     1921    0.00001
1972   51     1921    0.00001
1972   51     1920    0.00001
1972   52     1920    0.00001
1972   52     1919    0.00000
1972   53     1919    0.00000
1972   53     1918    0.00000
1972   54     1918    0.00000
1972   54     1917    0.00000
1972   55+       .    0.00000
1973   12-       .    0.00001
1973   13     1960    0.00007
1973   13     1959    0.00019
1973   14     1959    0.00029
1973   14     1958    0.00107
1973   15     1958    0.00187
1973   15     1957    0.00549
1973   16     1957    0.00875
1973   16     1956    0.01925
1973   17     1956    0.02624
1973   17     1955    0.04012
1973   18     1955    0.04713
1973   18     1954    0.05893
1973   19     1954    0.06424
1973   19     1953    0.07358
1973   20     1953    0.07770
1973   20     1952    0.08536
1973   21     1952    0.08875
1973   21     1951    0.09492
1973   22     1951    0.09797
1973   22     1950    0.10489
1973   23     1950    0.10676
1973   23     1949    0.10711
1973   24     1949    0.10736
1973   24     1948    0.10793
1973   25     1948    0.10735
1973   25     1947    0.10474
1973   26     1947    0.10305
1973   26     1946    0.09897
1973   27     1946    0.09634
1973   27     1945    0.08989
1973   28     1945    0.08701
1973   28     1944    0.08169
1973   29     1944    0.07911
1973   29     1943    0.07433
1973   30     1943    0.07148
1973   30     1942    0.06514
1973   31     1942    0.06208
1973   31     1941    0.05601
1973   32     1941    0.05322
1973   32     1940    0.04786
1973   33     1940    0.04569
1973   33     1939    0.04214
1973   34     1939    0.04030
1973   34     1938    0.03664
1973   35     1938    0.03486
1973   35     1937    0.03135
1973   36     1937    0.02975
1973   36     1936    0.02683
1973   37     1936    0.02526
1973   37     1935    0.02184
1973   38     1935    0.02066
1973   38     1934    0.01896
1973   39     1934    0.01787
1973   39     1933    0.01548
1973   40     1933    0.01424
1973   40     1932    0.01176
1973   41     1932    0.01054
1973   41     1931    0.00818
1973   42     1931    0.00720
1973   42     1930    0.00552
1973   43     1930    0.00472
1973   43     1929    0.00334
1973   44     1929    0.00274
1973   44     1928    0.00175
1973   45     1928    0.00139
1973   45     1927    0.00085
1973   46     1927    0.00067
1973   46     1926    0.00043
1973   47     1926    0.00031
1973   47     1925    0.00015
1973   48     1925    0.00012
1973   48     1924    0.00008
1973   49     1924    0.00006
1973   49     1923    0.00003
1973   50     1923    0.00002
1973   50     1922    0.00001
1973   51     1922    0.00001
1973   51     1921    0.00001
1973   52     1921    0.00001
1973   52     1920    0.00000
1973   53     1920    0.00000
1973   53     1919    0.00000
1973   54     1919    0.00000
1973   54     1918    0.00000
1973   55+       .    0.00000
1974   12-       .    0.00000
1974   13     1961    0.00002
1974   13     1960    0.00012
1974   14     1960    0.00022
1974   14     1959    0.00085
1974   15     1959    0.00153
1974   15     1958    0.00490
1974   16     1958    0.00797
1974   16     1957    0.01759
1974   17     1957    0.02393
1974   17     1956    0.03646
1974   18     1956    0.04303
1974   18     1955    0.05575
1974   19     1955    0.06126
1974   19     1954    0.06944
1974   20     1954    0.07354
1974   20     1953    0.08272
1974   21     1953    0.08659
1974   21     1952    0.09313
1974   22     1952    0.09625
1974   22     1951    0.10244
1974   23     1951    0.10504
1974   23     1950    0.10969
1974   24     1950    0.11078
1974   24     1949    0.11043
1974   25     1949    0.10983
1974   25     1948    0.10772
1974   26     1948    0.10600
1974   26     1947    0.10136
1974   27     1947    0.09889
1974   27     1946    0.09381
1974   28     1946    0.09052
1974   28     1945    0.08265
1974   29     1945    0.07920
1974   29     1944    0.07294
1974   30     1944    0.06998
1974   30     1943    0.06460
1974   31     1943    0.06158
1974   31     1942    0.05517
1974   32     1942    0.05216
1974   32     1941    0.04627
1974   33     1941    0.04386
1974   33     1940    0.03984
1974   34     1940    0.03776
1974   34     1939    0.03356
1974   35     1939    0.03174
1974   35     1938    0.02843
1974   36     1938    0.02688
1974   36     1937    0.02398
1974   37     1937    0.02255
1974   37     1936    0.01972
1974   38     1936    0.01845
1974   38     1935    0.01603
1974   39     1935    0.01503
1974   39     1934    0.01329
1974   40     1934    0.01235
1974   40     1933    0.01043
1974   41     1933    0.00944
1974   41     1932    0.00749
1974   42     1932    0.00661
1974   42     1931    0.00503
1974   43     1931    0.00429
1974   43     1930    0.00300
1974   44     1930    0.00245
1974   44     1929    0.00156
1974   45     1929    0.00127
1974   45     1928    0.00088
1974   46     1928    0.00068
1974   46     1927    0.00035
1974   47     1927    0.00027
1974   47     1926    0.00018
1974   48     1926    0.00013
1974   48     1925    0.00005
1974   49     1925    0.00004
1974   49     1924    0.00003
1974   50     1924    0.00002
1974   50     1923    0.00002
1974   51     1923    0.00002
1974   51     1922    0.00001
1974   52     1922    0.00001
1974   52     1921    0.00001
1974   53     1921    0.00001
1974   53     1920    0.00000
1974   54     1920    0.00000
1974   54     1919    0.00000
1974   55+       .    0.00000
1975   12-       .    0.00000
1975   13     1962    0.00003
1975   13     1961    0.00012
1975   14     1961    0.00021
1975   14     1960    0.00075
1975   15     1960    0.00133
1975   15     1959    0.00422
1975   16     1959    0.00683
1975   16     1958    0.01428
1975   17     1958    0.01926
1975   17     1957    0.03044
1975   18     1957    0.03659
1975   18     1956    0.04906
1975   19     1956    0.05492
1975   19     1955    0.06498
1975   20     1955    0.06924
1975   20     1954    0.07543
1975   21     1954    0.07908
1975   21     1953    0.08873
1975   22     1953    0.09252
1975   22     1952    0.09815
1975   23     1952    0.10050
1975   23     1951    0.10376
1975   24     1951    0.10556
1975   24     1950    0.11003
1975   25     1950    0.11053
1975   25     1949    0.10835
1975   26     1949    0.10664
1975   26     1948    0.10166
1975   27     1948    0.09910
1975   27     1947    0.09390
1975   28     1947    0.09078
1975   28     1946    0.08355
1975   29     1946    0.08030
1975   29     1945    0.07448
1975   30     1945    0.07105
1975   30     1944    0.06355
1975   31     1944    0.06020
1975   31     1943    0.05392
1975   32     1943    0.05115
1975   32     1942    0.04631
1975   33     1942    0.04363
1975   33     1941    0.03798
1975   34     1941    0.03561
1975   34     1940    0.03144
1975   35     1940    0.02959
1975   35     1939    0.02628
1975   36     1939    0.02469
1975   36     1938    0.02168
1975   37     1938    0.02023
1975   37     1937    0.01735
1975   38     1937    0.01625
1975   38     1936    0.01452
1975   39     1936    0.01345
1975   39     1935    0.01113
1975   40     1935    0.01023
1975   40     1934    0.00867
1975   41     1934    0.00794
1975   41     1933    0.00662
1975   42     1933    0.00588
1975   42     1932    0.00447
1975   43     1932    0.00379
1975   43     1931    0.00259
1975   44     1931    0.00215
1975   44     1930    0.00148
1975   45     1930    0.00118
1975   45     1929    0.00071
1975   46     1929    0.00055
1975   46     1928    0.00033
1975   47     1928    0.00025
1975   47     1927    0.00014
1975   48     1927    0.00011
1975   48     1926    0.00007
1975   49     1926    0.00005
1975   49     1925    0.00003
1975   50     1925    0.00002
1975   50     1924    0.00002
1975   51     1924    0.00001
1975   51     1923    0.00001
1975   52     1923    0.00001
1975   52     1922    0.00001
1975   53     1922    0.00000
1975   53     1921    0.00000
1975   54     1921    0.00000
1975   54     1920    0.00000
1975   55+       .    0.00000
1976   12-       .    0.00000
1976   13     1963    0.00003
1976   13     1962    0.00012
1976   14     1962    0.00022
1976   14     1961    0.00066
1976   15     1961    0.00111
1976   15     1960    0.00374
1976   16     1960    0.00616
1976   16     1959    0.01297
1976   17     1959    0.01755
1976   17     1958    0.02763
1976   18     1958    0.03341
1976   18     1957    0.04654
1976   19     1957    0.05282
1976   19     1956    0.06321
1976   20     1956    0.06810
1976   20     1955    0.07715
1976   21     1955    0.08104
1976   21     1954    0.08737
1976   22     1954    0.09067
1976   22     1953    0.09809
1976   23     1953    0.10116
1976   23     1952    0.10646
1976   24     1952    0.10809
1976   24     1951    0.10892
1976   25     1951    0.10954
1976   25     1950    0.11151
1976   26     1950    0.11081
1976   26     1949    0.10652
1976   27     1949    0.10391
1976   27     1948    0.09747
1976   28     1948    0.09440
1976   28     1947    0.08860
1976   29     1947    0.08508
1976   29     1946    0.07715
1976   30     1946    0.07326
1976   30     1945    0.06554
1976   31     1945    0.06191
1976   31     1944    0.05507
1976   32     1944    0.05200
1976   32     1943    0.04646
1976   33     1943    0.04376
1976   33     1942    0.03864
1976   34     1942    0.03605
1976   34     1941    0.03085
1976   35     1941    0.02871
1976   35     1940    0.02506
1976   36     1940    0.02337
1976   36     1939    0.02020
1976   37     1939    0.01890
1976   37     1938    0.01671
1976   38     1938    0.01562
1976   38     1937    0.01357
1976   39     1937    0.01244
1976   39     1936    0.01009
1976   40     1936    0.00918
1976   40     1935    0.00766
1976   41     1935    0.00692
1976   41     1934    0.00550
1976   42     1934    0.00492
1976   42     1933    0.00391
1976   43     1933    0.00344
1976   43     1932    0.00262
1976   44     1932    0.00216
1976   44     1931    0.00135
1976   45     1931    0.00107
1976   45     1930    0.00067
1976   46     1930    0.00052
1976   46     1929    0.00031
1976   47     1929    0.00023
1976   47     1928    0.00012
1976   48     1928    0.00010
1976   48     1927    0.00008
1976   49     1927    0.00006
1976   49     1926    0.00003
1976   50     1926    0.00002
1976   50     1925    0.00002
1976   51     1925    0.00001
1976   51     1924    0.00001
1976   52     1924    0.00001
1976   52     1923    0.00001
1976   53     1923    0.00000
1976   53     1922    0.00000
1976   54     1922    0.00000
1976   54     1921    0.00000
1976   55+       .    0.00000
1977   12-       .    0.00000
1977   13     1964    0.00003
1977   13     1963    0.00009
1977   14     1963    0.00015
1977   14     1962    0.00055
1977   15     1962    0.00097
1977   15     1961    0.00307
1977   16     1961    0.00502
1977   16     1960    0.01149
1977   17     1960    0.01592
1977   17     1959    0.02472
1977   18     1959    0.02988
1977   18     1958    0.04235
1977   19     1958    0.04821
1977   19     1957    0.05728
1977   20     1957    0.06198
1977   20     1956    0.07220
1977   21     1956    0.07667
1977   21     1955    0.08447
1977   22     1955    0.08764
1977   22     1954    0.09190
1977   23     1954    0.09452
1977   23     1953    0.10129
1977   24     1953    0.10361
1977   24     1952    0.10631
1977   25     1952    0.10713
1977   25     1951    0.10752
1977   26     1951    0.10722
1977   26     1950    0.10596
1977   27     1950    0.10404
1977   27     1949    0.09785
1977   28     1949    0.09486
1977   28     1948    0.08901
1977   29     1948    0.08540
1977   29     1947    0.07721
1977   30     1947    0.07336
1977   30     1946    0.06592
1977   31     1946    0.06219
1977   31     1945    0.05492
1977   32     1945    0.05136
1977   32     1944    0.04436
1977   33     1944    0.04161
1977   33     1943    0.03713
1977   34     1943    0.03493
1977   34     1942    0.03092
1977   35     1942    0.02855
1977   35     1941    0.02335
1977   36     1941    0.02159
1977   36     1940    0.01907
1977   37     1940    0.01771
1977   37     1939    0.01501
1977   38     1939    0.01386
1977   38     1938    0.01184
1977   39     1938    0.01088
1977   39     1937    0.00909
1977   40     1937    0.00824
1977   40     1936    0.00666
1977   41     1936    0.00594
1977   41     1935    0.00461
1977   42     1935    0.00412
1977   42     1934    0.00334
1977   43     1934    0.00295
1977   43     1933    0.00222
1977   44     1933    0.00188
1977   44     1932    0.00131
1977   45     1932    0.00104
1977   45     1931    0.00060
1977   46     1931    0.00049
1977   46     1930    0.00035
1977   47     1930    0.00027
1977   47     1929    0.00013
1977   48     1929    0.00010
1977   48     1928    0.00006
1977   49     1928    0.00005
1977   49     1927    0.00003
1977   50     1927    0.00003
1977   50     1926    0.00002
1977   51     1926    0.00002
1977   51     1925    0.00001
1977   52     1925    0.00001
1977   52     1924    0.00001
1977   53     1924    0.00001
1977   53     1923    0.00000
1977   54     1923    0.00000
1977   54     1922    0.00000
1977   55+       .    0.00000
1978   12-       .    0.00000
1978   13     1965    0.00003
1978   13     1964    0.00006
1978   14     1964    0.00009
1978   14     1963    0.00047
1978   15     1963    0.00093
1978   15     1962    0.00275
1978   16     1962    0.00439
1978   16     1961    0.00962
1978   17     1961    0.01338
1978   17     1960    0.02316
1978   18     1960    0.02875
1978   18     1959    0.03945
1978   19     1959    0.04474
1978   19     1958    0.05431
1978   20     1958    0.05877
1978   20     1957    0.06684
1978   21     1957    0.07102
1978   21     1956    0.08040
1978   22     1956    0.08456
1978   22     1955    0.09211
1978   23     1955    0.09495
1978   23     1954    0.09813
1978   24     1954    0.10002
1978   24     1953    0.10446
1978   25     1953    0.10590
1978   25     1952    0.10772
1978   26     1952    0.10733
1978   26     1951    0.10373
1978   27     1951    0.10214
1978   27     1950    0.09922
1978   28     1950    0.09685
1978   28     1949    0.09079
1978   29     1949    0.08738
1978   29     1948    0.08001
1978   30     1948    0.07591
1978   30     1947    0.06709
1978   31     1947    0.06310
1978   31     1946    0.05546
1978   32     1946    0.05218
1978   32     1945    0.04667
1978   33     1945    0.04343
1978   33     1944    0.03645
1978   34     1944    0.03387
1978   34     1943    0.02987
1978   35     1943    0.02780
1978   35     1942    0.02387
1978   36     1942    0.02190
1978   36     1941    0.01799
1978   37     1941    0.01650
1978   37     1940    0.01412
1978   38     1940    0.01296
1978   38     1939    0.01079
1978   39     1939    0.00984
1978   39     1938    0.00819
1978   40     1938    0.00734
1978   40     1937    0.00569
1978   41     1937    0.00508
1978   41     1936    0.00410
1978   42     1936    0.00364
1978   42     1935    0.00282
1978   43     1935    0.00241
1978   43     1934    0.00164
1978   44     1934    0.00142
1978   44     1933    0.00112
1978   45     1933    0.00094
1978   45     1932    0.00060
1978   46     1932    0.00047
1978   46     1931    0.00027
1978   47     1931    0.00020
1978   47     1930    0.00010
1978   48     1930    0.00007
1978   48     1929    0.00003
1978   49     1929    0.00003
1978   49     1928    0.00002
1978   50     1928    0.00002
1978   50     1927    0.00001
1978   51     1927    0.00001
1978   51     1926    0.00001
1978   52     1926    0.00001
1978   52     1925    0.00000
1978   53     1925    0.00000
1978   53     1924    0.00000
1978   54     1924    0.00000
1978   54     1923    0.00000
1978   55+       .    0.00000
1979   12-       .    0.00000
1979   13     1966    0.00004
1979   13     1965    0.00009
1979   14     1965    0.00013
1979   14     1964    0.00055
1979   15     1964    0.00099
1979   15     1963    0.00262
1979   16     1963    0.00409
1979   16     1962    0.00957
1979   17     1962    0.01329
1979   17     1961    0.02011
1979   18     1961    0.02447
1979   18     1960    0.03698
1979   19     1960    0.04302
1979   19     1959    0.05198
1979   20     1959    0.05636
1979   20     1958    0.06446
1979   21     1958    0.06842
1979   21     1957    0.07655
1979   22     1957    0.08061
1979   22     1956    0.08938
1979   23     1956    0.09297
1979   23     1955    0.09833
1979   24     1955    0.10064
1979   24     1954    0.10429
1979   25     1954    0.10558
1979   25     1953    0.10713
1979   26     1953    0.10711
1979   26     1952    0.10551
1979   27     1952    0.10416
1979   27     1951    0.10032
1979   28     1951    0.09805
1979   28     1950    0.09291
1979   29     1950    0.08980
1979   29     1949    0.08287
1979   30     1949    0.07896
1979   30     1948    0.07054
1979   31     1948    0.06637
1979   31     1947    0.05810
1979   32     1947    0.05430
1979   32     1946    0.04701
1979   33     1946    0.04399
1979   33     1945    0.03900
1979   34     1945    0.03619
1979   34     1944    0.03042
1979   35     1944    0.02800
1979   35     1943    0.02374
1979   36     1943    0.02192
1979   36     1942    0.01884
1979   37     1942    0.01718
1979   37     1941    0.01378
1979   38     1941    0.01256
1979   38     1940    0.01072
1979   39     1940    0.00971
1979   39     1939    0.00769
1979   40     1939    0.00690
1979   40     1938    0.00562
1979   41     1938    0.00493
1979   41     1937    0.00362
1979   42     1937    0.00313
1979   42     1936    0.00235
1979   43     1936    0.00201
1979   43     1935    0.00145
1979   44     1935    0.00121
1979   44     1934    0.00082
1979   45     1934    0.00069
1979   45     1933    0.00052
1979   46     1933    0.00042
1979   46     1932    0.00024
1979   47     1932    0.00020
1979   47     1931    0.00015
1979   48     1931    0.00013
1979   48     1930    0.00010
1979   49     1930    0.00008
1979   49     1929    0.00004
1979   50     1929    0.00003
1979   50     1928    0.00002
1979   51     1928    0.00002
1979   51     1927    0.00001
1979   52     1927    0.00001
1979   52     1926    0.00001
1979   53     1926    0.00001
1979   53     1925    0.00000
1979   54     1925    0.00000
1979   54     1924    0.00000
1979   55+       .    0.00000
1980   12-       .    0.00001
1980   13     1967    0.00005
1980   13     1966    0.00010
1980   14     1966    0.00014
1980   14     1965    0.00052
1980   15     1965    0.00092
1980   15     1964    0.00274
1980   16     1964    0.00435
1980   16     1963    0.00905
1980   17     1963    0.01231
1980   17     1962    0.02022
1980   18     1962    0.02498
1980   18     1961    0.03616
1980   19     1961    0.04202
1980   19     1960    0.05332
1980   20     1960    0.05861
1980   20     1959    0.06745
1980   21     1959    0.07170
1980   21     1958    0.07988
1980   22     1958    0.08385
1980   22     1957    0.09187
1980   23     1957    0.09571
1980   23     1956    0.10339
1980   24     1956    0.10641
1980   24     1955    0.11075
1980   25     1955    0.11209
1980   25     1954    0.11291
1980   26     1954    0.11268
1980   26     1953    0.11077
1980   27     1953    0.10950
1980   27     1952    0.10660
1980   28     1952    0.10399
1980   28     1951    0.09662
1980   29     1951    0.09345
1980   29     1950    0.08804
1980   30     1950    0.08420
1980   30     1949    0.07503
1980   31     1949    0.07084
1980   31     1948    0.06299
1980   32     1948    0.05894
1980   32     1947    0.05081
1980   33     1947    0.04728
1980   33     1946    0.04077
1980   34     1946    0.03814
1980   34     1945    0.03399
1980   35     1945    0.03140
1980   35     1944    0.02583
1980   36     1944    0.02364
1980   36     1943    0.01996
1980   37     1943    0.01832
1980   37     1942    0.01553
1980   38     1942    0.01393
1980   38     1941    0.01063
1980   39     1941    0.00954
1980   39     1940    0.00798
1980   40     1940    0.00709
1980   40     1939    0.00533
1980   41     1939    0.00470
1980   41     1938    0.00373
1980   42     1938    0.00325
1980   42     1937    0.00241
1980   43     1937    0.00204
1980   43     1936    0.00142
1980   44     1936    0.00119
1980   44     1935    0.00083
