East Germany, Cumulative period fertility rates (Lexis squares)
Last modified: 04/02/2019
Year    Age     CPFR
2013    14     0.000
2013    15     0.001
2013    16     0.003
2013    17     0.009
2013    18     0.021
2013    19     0.043
2013    20     0.074
2013    21     0.111
2013    22     0.154
2013    23     0.200
2013    24     0.251
2013    25     0.315
2013    26     0.393
2013    27     0.482
2013    28     0.580
2013    29     0.683
2013    30     0.788
2013    31     0.893
2013    32     0.992
2013    33     1.084
2013    34     1.165
2013    35     1.238
2013    36     1.303
2013    37     1.357
2013    38     1.400
2013    39     1.431
2013    40     1.455
2013    41     1.472
2013    42     1.482
2013    43     1.487
2013    44     1.491
2013    45     1.492
2013    46     1.493
2013    47     1.494
2013    48     1.494
2013    49     1.494
2013    50     1.494
2013    51     1.494
2013    52     1.494
2013    53     1.494
2013    54     1.494
2013    55     1.494
2014    12     0.000
2014    13     0.000
2014    14     0.000
2014    15     0.001
2014    16     0.004
2014    17     0.010
2014    18     0.022
2014    19     0.042
2014    20     0.072
2014    21     0.107
2014    22     0.150
2014    23     0.199
2014    24     0.253
2014    25     0.317
2014    26     0.396
2014    27     0.486
2014    28     0.586
2014    29     0.692
2014    30     0.801
2014    31     0.909
2014    32     1.014
2014    33     1.111
2014    34     1.197
2014    35     1.274
2014    36     1.340
2014    37     1.396
2014    38     1.441
2014    39     1.477
2014    40     1.504
2014    41     1.521
2014    42     1.532
2014    43     1.539
2014    44     1.542
2014    45     1.544
2014    46     1.545
2014    47     1.545
2014    48     1.545
2014    49     1.545
2014    50     1.546
2014    51     1.546
2014    52     1.546
2014    53     1.546
2014    54     1.546
2014    55     1.546
2015    12     0.000
2015    13     0.000
2015    14     0.000
2015    15     0.001
2015    16     0.003
2015    17     0.009
2015    18     0.021
2015    19     0.041
2015    20     0.069
2015    21     0.105
2015    22     0.146
2015    23     0.194
2015    24     0.251
2015    25     0.317
2015    26     0.395
2015    27     0.487
2015    28     0.587
2015    29     0.695
2015    30     0.806
2015    31     0.915
2015    32     1.019
2015    33     1.117
2015    34     1.205
2015    35     1.284
2015    36     1.353
2015    37     1.409
2015    38     1.454
2015    39     1.490
2015    40     1.517
2015    41     1.536
2015    42     1.548
2015    43     1.555
2015    44     1.559
2015    45     1.561
2015    46     1.562
2015    47     1.562
2015    48     1.562
2015    49     1.562
2015    50     1.562
2015    51     1.562
2015    52     1.562
2015    53     1.562
2015    54     1.562
2015    55     1.562
2016    12     0.000
2016    13     0.000
2016    14     0.000
2016    15     0.001
2016    16     0.004
2016    17     0.010
2016    18     0.023
2016    19     0.044
2016    20     0.074
2016    21     0.113
2016    22     0.159
2016    23     0.211
2016    24     0.272
2016    25     0.345
2016    26     0.427
2016    27     0.520
2016    28     0.626
2016    29     0.738
2016    30     0.853
2016    31     0.966
2016    32     1.074
2016    33     1.174
2016    34     1.266
2016    35     1.349
2016    36     1.420
2016    37     1.480
2016    38     1.529
2016    39     1.566
2016    40     1.595
2016    41     1.616
2016    42     1.630
2016    43     1.638
2016    44     1.642
2016    45     1.644
2016    46     1.645
2016    47     1.646
2016    48     1.646
2016    49     1.646
2016    50     1.646
2016    51     1.646
2016    52     1.646
2016    53     1.646
2016    54     1.646
2016    55     1.646
2017    12     0.000
2017    13     0.000
2017    14     0.000
2017    15     0.001
2017    16     0.003
2017    17     0.009
2017    18     0.019
2017    19     0.037
2017    20     0.064
2017    21     0.097
2017    22     0.138
2017    23     0.186
2017    24     0.243
2017    25     0.312
2017    26     0.394
2017    27     0.488
2017    28     0.592
2017    29     0.704
2017    30     0.819
2017    31     0.933
2017    32     1.043
2017    33     1.144
2017    34     1.235
2017    35     1.316
2017    36     1.386
2017    37     1.446
2017    38     1.494
2017    39     1.533
2017    40     1.563
2017    41     1.584
2017    42     1.598
2017    43     1.607
2017    44     1.611
2017    45     1.614
2017    46     1.615
2017    47     1.616
2017    48     1.616
2017    49     1.616
2017    50     1.616
2017    51     1.616
2017    52     1.616
2017    53     1.616
2017    54     1.616
2017    55     1.616
