Germany, Cumulative period fertility rates (Lexis squares)
Last modified: 04/02/2019
Year    Age     CPFR
2001    55     1.367
2002    12     0.000
2002    13     0.000
2002    14     0.000
2002    15     0.001
2002    16     0.003
2002    17     0.008
2002    18     0.018
2002    19     0.037
2002    20     0.065
2002    21     0.103
2002    22     0.149
2002    23     0.203
2002    24     0.265
2002    25     0.334
2002    26     0.411
2002    27     0.495
2002    28     0.586
2002    29     0.681
2002    30     0.776
2002    31     0.870
2002    32     0.959
2002    33     1.039
2002    34     1.111
2002    35     1.173
2002    36     1.224
2002    37     1.265
2002    38     1.296
2002    39     1.318
2002    40     1.334
2002    41     1.345
2002    42     1.352
2002    43     1.356
2002    44     1.359
2002    45     1.360
2002    46     1.361
2002    47     1.361
2002    48     1.361
2002    49     1.361
2002    50     1.361
2002    51     1.361
2002    52     1.361
2002    53     1.361
2002    54     1.361
2002    55     1.361
2003    12     0.000
2003    13     0.000
2003    14     0.000
2003    15     0.001
2003    16     0.002
2003    17     0.007
2003    18     0.017
2003    19     0.035
2003    20     0.062
2003    21     0.097
2003    22     0.142
2003    23     0.194
2003    24     0.253
2003    25     0.321
2003    26     0.397
2003    27     0.481
2003    28     0.570
2003    29     0.664
2003    30     0.761
2003    31     0.855
2003    32     0.945
2003    33     1.027
2003    34     1.101
2003    35     1.164
2003    36     1.218
2003    37     1.260
2003    38     1.293
2003    39     1.316
2003    40     1.333
2003    41     1.345
2003    42     1.352
2003    43     1.357
2003    44     1.359
2003    45     1.360
2003    46     1.361
2003    47     1.361
2003    48     1.361
2003    49     1.361
2003    50     1.361
2003    51     1.361
2003    52     1.361
2003    53     1.361
2003    54     1.361
2003    55     1.361
2004    12     0.000
2004    13     0.000
2004    14     0.000
2004    15     0.001
2004    16     0.002
2004    17     0.007
2004    18     0.016
2004    19     0.033
2004    20     0.058
2004    21     0.093
2004    22     0.135
2004    23     0.186
2004    24     0.244
2004    25     0.312
2004    26     0.387
2004    27     0.471
2004    28     0.560
2004    29     0.655
2004    30     0.752
2004    31     0.848
2004    32     0.941
2004    33     1.027
2004    34     1.105
2004    35     1.171
2004    36     1.227
2004    37     1.273
2004    38     1.307
2004    39     1.333
2004    40     1.352
2004    41     1.364
2004    42     1.372
2004    43     1.376
2004    44     1.379
2004    45     1.380
2004    46     1.381
2004    47     1.381
2004    48     1.381
2004    49     1.381
2004    50     1.381
2004    51     1.381
2004    52     1.381
2004    53     1.381
2004    54     1.381
2004    55     1.381
2005    12     0.000
2005    13     0.000
2005    14     0.000
2005    15     0.001
2005    16     0.002
2005    17     0.006
2005    18     0.015
2005    19     0.031
2005    20     0.056
2005    21     0.090
2005    22     0.130
2005    23     0.178
2005    24     0.234
2005    25     0.298
2005    26     0.371
2005    27     0.453
2005    28     0.540
2005    29     0.631
2005    30     0.726
2005    31     0.822
2005    32     0.915
2005    33     1.001
2005    34     1.079
2005    35     1.146
2005    36     1.203
2005    37     1.249
2005    38     1.285
2005    39     1.312
2005    40     1.332
2005    41     1.345
2005    42     1.353
2005    43     1.358
2005    44     1.361
2005    45     1.362
2005    46     1.363
2005    47     1.363
2005    48     1.363
2005    49     1.363
2005    50     1.363
2005    51     1.363
2005    52     1.363
2005    53     1.363
2005    54     1.363
2005    55     1.363
2006    12     0.000
2006    13     0.000
2006    14     0.000
2006    15     0.000
2006    16     0.002
2006    17     0.006
2006    18     0.014
2006    19     0.029
2006    20     0.053
2006    21     0.085
2006    22     0.124
2006    23     0.170
2006    24     0.224
2006    25     0.286
2006    26     0.357
2006    27     0.436
2006    28     0.521
2006    29     0.612
2006    30     0.706
2006    31     0.802
2006    32     0.895
2006    33     0.982
2006    34     1.060
2006    35     1.129
2006    36     1.188
2006    37     1.235
2006    38     1.273
2006    39     1.301
2006    40     1.322
2006    41     1.336
2006    42     1.345
2006    43     1.350
2006    44     1.353
2006    45     1.355
2006    46     1.356
2006    47     1.356
2006    48     1.356
2006    49     1.356
2006    50     1.356
2006    51     1.356
2006    52     1.356
2006    53     1.356
2006    54     1.356
2006    55     1.356
2007    12     0.000
2007    13     0.000
2007    14     0.000
2007    15     0.001
2007    16     0.002
2007    17     0.006
2007    18     0.014
2007    19     0.028
2007    20     0.051
2007    21     0.082
2007    22     0.120
2007    23     0.165
2007    24     0.217
2007    25     0.278
2007    26     0.348
2007    27     0.428
2007    28     0.514
2007    29     0.607
2007    30     0.705
2007    31     0.803
2007    32     0.900
2007    33     0.992
2007    34     1.076
2007    35     1.151
2007    36     1.215
2007    37     1.267
2007    38     1.307
2007    39     1.338
2007    40     1.361
2007    41     1.376
2007    42     1.386
2007    43     1.392
2007    44     1.395
2007    45     1.397
2007    46     1.398
2007    47     1.398
2007    48     1.398
2007    49     1.398
2007    50     1.398
2007    51     1.398
2007    52     1.398
2007    53     1.398
2007    54     1.398
2007    55     1.398
2008    12     0.000
2008    13     0.000
2008    14     0.000
2008    15     0.000
2008    16     0.002
2008    17     0.006
2008    18     0.014
2008    19     0.028
2008    20     0.050
2008    21     0.079
2008    22     0.115
2008    23     0.158
2008    24     0.208
2008    25     0.267
2008    26     0.336
2008    27     0.413
2008    28     0.499
2008    29     0.591
2008    30     0.688
2008    31     0.788
2008    32     0.887
2008    33     0.981
2008    34     1.067
2008    35     1.145
2008    36     1.212
2008    37     1.267
2008    38     1.310
2008    39     1.343
2008    40     1.368
2008    41     1.385
2008    42     1.395
2008    43     1.402
2008    44     1.405
2008    45     1.407
2008    46     1.408
2008    47     1.408
2008    48     1.408
2008    49     1.408
2008    50     1.408
2008    51     1.408
2008    52     1.408
2008    53     1.408
2008    54     1.408
2008    55     1.408
2009    12     0.000
2009    13     0.000
2009    14     0.000
2009    15     0.000
2009    16     0.002
2009    17     0.005
2009    18     0.013
2009    19     0.026
2009    20     0.046
2009    21     0.073
2009    22     0.107
2009    23     0.147
2009    24     0.195
2009    25     0.252
2009    26     0.318
2009    27     0.392
2009    28     0.475
2009    29     0.565
2009    30     0.660
2009    31     0.758
2009    32     0.856
2009    33     0.949
2009    34     1.036
2009    35     1.114
2009    36     1.182
2009    37     1.238
2009    38     1.283
2009    39     1.317
2009    40     1.342
2009    41     1.360
2009    42     1.371
2009    43     1.377
2009    44     1.381
2009    45     1.383
2009    46     1.384
2009    47     1.384
2009    48     1.384
2009    49     1.384
2009    50     1.385
2009    51     1.385
2009    52     1.385
2009    53     1.385
2009    54     1.385
2009    55     1.385
2010    12     0.000
2010    13     0.000
2010    14     0.000
2010    15     0.000
2010    16     0.002
2010    17     0.005
2010    18     0.012
2010    19     0.025
2010    20     0.045
2010    21     0.071
2010    22     0.104
2010    23     0.144
2010    24     0.191
2010    25     0.247
2010    26     0.313
2010    27     0.388
2010    28     0.472
2010    29     0.563
2010    30     0.661
2010    31     0.762
2010    32     0.862
2010    33     0.959
2010    34     1.049
2010    35     1.131
2010    36     1.203
2010    37     1.263
2010    38     1.311
2010    39     1.347
2010    40     1.374
2010    41     1.393
2010    42     1.405
2010    43     1.412
2010    44     1.416
2010    45     1.418
2010    46     1.419
2010    47     1.419
2010    48     1.420
2010    49     1.420
2010    50     1.420
2010    51     1.420
2010    52     1.420
2010    53     1.420
2010    54     1.420
2010    55     1.420
2011    12     0.000
2011    13     0.000
2011    14     0.000
2011    15     0.000
2011    16     0.002
2011    17     0.005
2011    18     0.012
2011    19     0.023
2011    20     0.042
2011    21     0.067
2011    22     0.098
2011    23     0.134
2011    24     0.178
2011    25     0.231
2011    26     0.293
2011    27     0.365
2011    28     0.446
2011    29     0.535
2011    30     0.630
2011    31     0.730
2011    32     0.829
2011    33     0.925
2011    34     1.014
2011    35     1.096
2011    36     1.168
2011    37     1.230
2011    38     1.278
2011    39     1.316
2011    40     1.344
2011    41     1.364
2011    42     1.376
2011    43     1.383
2011    44     1.387
2011    45     1.389
2011    46     1.390
2011    47     1.390
2011    48     1.391
2011    49     1.391
2011    50     1.391
2011    51     1.391
2011    52     1.391
2011    53     1.391
2011    54     1.391
2011    55     1.391
2012    12     0.000
2012    13     0.000
2012    14     0.000
2012    15     0.000
2012    16     0.002
2012    17     0.005
2012    18     0.011
2012    19     0.023
2012    20     0.041
2012    21     0.066
2012    22     0.097
2012    23     0.132
2012    24     0.175
2012    25     0.227
2012    26     0.289
2012    27     0.361
2012    28     0.443
2012    29     0.532
2012    30     0.628
2012    31     0.730
2012    32     0.831
2012    33     0.929
2012    34     1.021
2012    35     1.104
2012    36     1.178
2012    37     1.241
2012    38     1.292
2012    39     1.331
2012    40     1.361
2012    41     1.381
2012    42     1.394
2012    43     1.402
2012    44     1.406
2012    45     1.408
2012    46     1.409
2012    47     1.410
2012    48     1.410
2012    49     1.410
2012    50     1.410
2012    51     1.410
2012    52     1.410
2012    53     1.410
2012    54     1.410
2012    55     1.410
2013    12     0.000
2013    13     0.000
2013    14     0.000
2013    15     0.000
2013    16     0.002
2013    17     0.005
2013    18     0.011
2013    19     0.023
2013    20     0.040
2013    21     0.064
2013    22     0.092
2013    23     0.127
2013    24     0.169
2013    25     0.219
2013    26     0.280
2013    27     0.351
2013    28     0.432
2013    29     0.521
2013    30     0.617
2013    31     0.719
2013    32     0.822
2013    33     0.922
2013    34     1.015
2013    35     1.101
2013    36     1.177
2013    37     1.241
2013    38     1.294
2013    39     1.336
2013    40     1.367
2013    41     1.389
2013    42     1.403
2013    43     1.411
2013    44     1.415
2013    45     1.417
2013    46     1.419
2013    47     1.419
2013    48     1.419
2013    49     1.420
2013    50     1.420
2013    51     1.420
2013    52     1.420
2013    53     1.420
2013    54     1.420
2013    55     1.420
2014    12     0.000
2014    13     0.000
2014    14     0.000
2014    15     0.000
2014    16     0.002
2014    17     0.005
2014    18     0.012
2014    19     0.023
2014    20     0.040
2014    21     0.063
2014    22     0.092
2014    23     0.127
2014    24     0.168
2014    25     0.219
2014    26     0.280
2014    27     0.352
2014    28     0.435
2014    29     0.527
2014    30     0.628
2014    31     0.735
2014    32     0.843
2014    33     0.948
2014    34     1.047
2014    35     1.137
2014    36     1.217
2014    37     1.285
2014    38     1.340
2014    39     1.385
2014    40     1.418
2014    41     1.442
2014    42     1.457
2014    43     1.466
2014    44     1.471
2014    45     1.473
2014    46     1.475
2014    47     1.475
2014    48     1.475
2014    49     1.476
2014    50     1.476
2014    51     1.476
2014    52     1.476
2014    53     1.476
2014    54     1.476
2014    55     1.476
2015    12     0.000
2015    13     0.000
2015    14     0.000
2015    15     0.001
2015    16     0.002
2015    17     0.005
2015    18     0.012
2015    19     0.023
2015    20     0.040
2015    21     0.064
2015    22     0.093
2015    23     0.127
2015    24     0.169
2015    25     0.220
2015    26     0.281
2015    27     0.354
2015    28     0.437
2015    29     0.532
2015    30     0.634
2015    31     0.742
2015    32     0.852
2015    33     0.960
2015    34     1.061
2015    35     1.154
2015    36     1.237
2015    37     1.306
2015    38     1.363
2015    39     1.408
2015    40     1.443
2015    41     1.468
2015    42     1.484
2015    43     1.493
2015    44     1.498
2015    45     1.501
2015    46     1.502
2015    47     1.502
2015    48     1.503
2015    49     1.503
2015    50     1.503
2015    51     1.503
2015    52     1.503
2015    53     1.503
2015    54     1.503
2015    55     1.503
2016    12     0.000
2016    13     0.000
2016    14     0.000
2016    15     0.001
2016    16     0.002
2016    17     0.006
2016    18     0.013
2016    19     0.026
2016    20     0.047
2016    21     0.073
2016    22     0.106
2016    23     0.144
2016    24     0.189
2016    25     0.242
2016    26     0.306
2016    27     0.382
2016    28     0.470
2016    29     0.568
2016    30     0.676
2016    31     0.789
2016    32     0.905
2016    33     1.018
2016    34     1.124
2016    35     1.222
2016    36     1.310
2016    37     1.385
2016    38     1.446
2016    39     1.494
2016    40     1.531
2016    41     1.558
2016    42     1.575
2016    43     1.586
2016    44     1.591
2016    45     1.594
2016    46     1.596
2016    47     1.597
2016    48     1.597
2016    49     1.597
2016    50     1.597
2016    51     1.597
2016    52     1.597
2016    53     1.597
2016    54     1.597
2016    55     1.597
2017    12     0.000
2017    13     0.000
2017    14     0.000
2017    15     0.000
2017    16     0.002
2017    17     0.005
2017    18     0.011
2017    19     0.023
2017    20     0.040
2017    21     0.064
2017    22     0.094
2017    23     0.130
2017    24     0.173
2017    25     0.224
2017    26     0.286
2017    27     0.360
2017    28     0.445
2017    29     0.542
2017    30     0.648
2017    31     0.762
2017    32     0.878
2017    33     0.991
2017    34     1.097
2017    35     1.194
2017    36     1.281
2017    37     1.356
2017    38     1.417
2017    39     1.465
2017    40     1.503
2017    41     1.530
2017    42     1.547
2017    43     1.558
2017    44     1.564
2017    45     1.567
2017    46     1.569
2017    47     1.569
2017    48     1.570
2017    49     1.570
2017    50     1.570
2017    51     1.570
2017    52     1.570
2017    53     1.570
2017    54     1.570
2017    55     1.570
