West Germany, Live births by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        Total
1905     24            .
1905     25            .
1905     26            .
1905     27            .
1905     28            .
1905     29            .
1905     30            .
1905     31            .
1905     32            .
1905     33            .
1905     34            .
1905     35            .
1905     36            .
1905     37            .
1905     38            .
1905     39            .
1905     40            .
1905     41            .
1905     42            .
1905     43            .
1905     44            .
1905     45            .
1905     46            .
1905     47            .
1905     48            .
1905     49            .
1905     50            .
1905     51         0.00
1905     52         1.41
1905     53         1.75
1905     54         0.65
1905     55+        0.09
1906     12-           .
1906     13            .
1906     14            .
1906     15            .
1906     16            .
1906     17            .
1906     18            .
1906     19            .
1906     20            .
1906     21            .
1906     22            .
1906     23            .
1906     24            .
1906     25            .
1906     26            .
1906     27            .
1906     28            .
1906     29            .
1906     30            .
1906     31            .
1906     32            .
1906     33            .
1906     34            .
1906     35            .
1906     36            .
1906     37            .
1906     38            .
1906     39            .
1906     40            .
1906     41            .
1906     42            .
1906     43            .
1906     44            .
1906     45            .
1906     46            .
1906     47            .
1906     48            .
1906     49            .
1906     50         0.00
1906     51         2.57
1906     52         3.24
1906     53         1.53
1906     54         0.77
1906     55+        0.11
1907     12-           .
1907     13            .
1907     14            .
1907     15            .
1907     16            .
1907     17            .
1907     18            .
1907     19            .
1907     20            .
1907     21            .
1907     22            .
1907     23            .
1907     24            .
1907     25            .
1907     26            .
1907     27            .
1907     28            .
1907     29            .
1907     30            .
1907     31            .
1907     32            .
1907     33            .
1907     34            .
1907     35            .
1907     36            .
1907     37            .
1907     38            .
1907     39            .
1907     40            .
1907     41            .
1907     42            .
1907     43            .
1907     44            .
1907     45            .
1907     46            .
1907     47            .
1907     48            .
1907     49        13.29
1907     50         4.48
1907     51         5.69
1907     52         2.76
1907     53         1.73
1907     54         0.73
1907     55+        0.06
1908     12-           .
1908     13            .
1908     14            .
1908     15            .
1908     16            .
1908     17            .
1908     18            .
1908     19            .
1908     20            .
1908     21            .
1908     22            .
1908     23            .
1908     24            .
1908     25            .
1908     26            .
1908     27            .
1908     28            .
1908     29            .
1908     30            .
1908     31            .
1908     32            .
1908     33            .
1908     34            .
1908     35            .
1908     36            .
1908     37            .
1908     38            .
1908     39            .
1908     40            .
1908     41            .
1908     42            .
1908     43            .
1908     44            .
1908     45            .
1908     46            .
1908     47            .
1908     48       103.69
1908     49        21.96
1908     50         9.99
1908     51         4.94
1908     52         3.15
1908     53         1.64
1908     54         0.43
1908     55+        0.04
1909     12-           .
1909     13            .
1909     14            .
1909     15            .
1909     16            .
1909     17            .
1909     18            .
1909     19            .
1909     20            .
1909     21            .
1909     22            .
1909     23            .
1909     24            .
1909     25            .
1909     26            .
1909     27            .
1909     28            .
1909     29            .
1909     30            .
1909     31            .
1909     32            .
1909     33            .
1909     34            .
1909     35            .
1909     36            .
1909     37            .
1909     38            .
1909     39            .
1909     40            .
1909     41            .
1909     42            .
1909     43            .
1909     44            .
1909     45            .
1909     46            .
1909     47       240.25
1909     48        93.40
1909     49        25.17
1909     50         8.32
1909     51         5.40
1909     52         2.92
1909     53         0.96
1909     54         0.32
1909     55+        0.04
1910     12-           .
1910     13            .
1910     14            .
1910     15            .
1910     16            .
1910     17            .
1910     18            .
1910     19            .
1910     20            .
1910     21            .
1910     22            .
1910     23            .
1910     24            .
1910     25            .
1910     26            .
1910     27            .
1910     28            .
1910     29            .
1910     30            .
1910     31            .
1910     32            .
1910     33            .
1910     34            .
1910     35            .
1910     36            .
1910     37            .
1910     38            .
1910     39            .
1910     40            .
1910     41            .
1910     42            .
1910     43            .
1910     44            .
1910     45            .
1910     46       572.42
1910     47       232.99
1910     48        97.11
1910     49        30.63
1910     50         8.84
1910     51         4.91
1910     52         1.66
1910     53         0.72
1910     54         0.30
1910     55+        0.03
1911     12-           .
1911     13            .
1911     14            .
1911     15            .
1911     16            .
1911     17            .
1911     18            .
1911     19            .
1911     20            .
1911     21            .
1911     22            .
1911     23            .
1911     24            .
1911     25            .
1911     26            .
1911     27            .
1911     28            .
1911     29            .
1911     30            .
1911     31            .
1911     32            .
1911     33            .
1911     34            .
1911     35            .
1911     36            .
1911     37            .
1911     38            .
1911     39            .
1911     40            .
1911     41            .
1911     42            .
1911     43            .
1911     44            .
1911     45      1195.28
1911     46       559.84
1911     47       208.97
1911     48        82.77
1911     49        22.05
1911     50         7.88
1911     51         2.71
1911     52         1.24
1911     53         0.67
1911     54         0.27
1911     55+        0.03
1912     12-           .
1912     13            .
1912     14            .
1912     15            .
1912     16            .
1912     17            .
1912     18            .
1912     19            .
1912     20            .
1912     21            .
1912     22            .
1912     23            .
1912     24            .
1912     25            .
1912     26            .
1912     27            .
1912     28            .
1912     29            .
1912     30            .
1912     31            .
1912     32            .
1912     33            .
1912     34            .
1912     35            .
1912     36            .
1912     37            .
1912     38            .
1912     39            .
1912     40            .
1912     41            .
1912     42            .
1912     43            .
1912     44      2193.87
1912     45      1148.53
1912     46       510.18
1912     47       212.03
1912     48        82.32
1912     49        23.22
1912     50         4.57
1912     51         2.23
1912     52         1.26
1912     53         0.64
1912     54         0.23
1912     55+        0.02
1913     12-           .
1913     13            .
1913     14            .
1913     15            .
1913     16            .
1913     17            .
1913     18            .
1913     19            .
1913     20            .
1913     21            .
1913     22            .
1913     23            .
1913     24            .
1913     25            .
1913     26            .
1913     27            .
1913     28            .
1913     29            .
1913     30            .
1913     31            .
1913     32            .
1913     33            .
1913     34            .
1913     35            .
1913     36            .
1913     37            .
1913     38            .
1913     39            .
1913     40            .
1913     41            .
1913     42            .
1913     43      3604.07
1913     44      2085.37
1913     45      1082.65
1913     46       492.07
1913     47       200.66
1913     48        74.08
1913     49        17.38
1913     50         3.58
1913     51         2.12
1913     52         1.13
1913     53         0.51
1913     54         0.31
1913     55+        0.07
1914     12-           .
1914     13            .
1914     14            .
1914     15            .
1914     16            .
1914     17            .
1914     18            .
1914     19            .
1914     20            .
1914     21            .
1914     22            .
1914     23            .
1914     24            .
1914     25            .
1914     26            .
1914     27            .
1914     28            .
1914     29            .
1914     30            .
1914     31            .
1914     32            .
1914     33            .
1914     34            .
1914     35            .
1914     36            .
1914     37            .
1914     38            .
1914     39            .
1914     40            .
1914     41            .
1914     42      5526.76
1914     43      3453.79
1914     44      1977.87
1914     45      1072.79
1914     46       477.23
1914     47       178.51
1914     48        63.90
1914     49        15.99
1914     50         3.42
1914     51         1.92
1914     52         0.91
1914     53         0.74
1914     54         0.58
1914     55+        0.07
1915     12-           .
1915     13            .
1915     14            .
1915     15            .
1915     16            .
1915     17            .
1915     18            .
1915     19            .
1915     20            .
1915     21            .
1915     22            .
1915     23            .
1915     24            .
1915     25            .
1915     26            .
1915     27            .
1915     28            .
1915     29            .
1915     30            .
1915     31            .
1915     32            .
1915     33            .
1915     34            .
1915     35            .
1915     36            .
1915     37            .
1915     38            .
1915     39            .
1915     40            .
1915     41      6134.75
1915     42      4165.73
1915     43      2550.17
1915     44      1459.29
1915     45       753.48
1915     46       334.41
1915     47       132.60
1915     48        56.75
1915     49        15.12
1915     50         2.45
1915     51         1.23
1915     52         1.03
1915     53         1.01
1915     54         0.49
1915     55+        0.07
1916     12-           .
1916     13            .
1916     14            .
1916     15            .
1916     16            .
1916     17            .
1916     18            .
1916     19            .
1916     20            .
1916     21            .
1916     22            .
1916     23            .
1916     24            .
1916     25            .
1916     26            .
1916     27            .
1916     28            .
1916     29            .
1916     30            .
1916     31            .
1916     32            .
1916     33            .
1916     34            .
1916     35            .
1916     36            .
1916     37            .
1916     38            .
1916     39            .
1916     40      6274.34
1916     41      4570.73
1916     42      3143.02
1916     43      1992.03
1916     44      1150.25
1916     45       581.88
1916     46       251.90
1916     47        99.00
1916     48        35.06
1916     49         8.66
1916     50         1.53
1916     51         1.34
1916     52         1.32
1916     53         0.84
1916     54         0.42
1916     55+        0.05
1917     12-           .
1917     13            .
1917     14            .
1917     15            .
1917     16            .
1917     17            .
1917     18            .
1917     19            .
1917     20            .
1917     21            .
1917     22            .
1917     23            .
1917     24            .
1917     25            .
1917     26            .
1917     27            .
1917     28            .
1917     29            .
1917     30            .
1917     31            .
1917     32            .
1917     33            .
1917     34            .
1917     35            .
1917     36            .
1917     37            .
1917     38            .
1917     39      7337.47
1917     40      5615.55
1917     41      4017.03
1917     42      2728.73
1917     43      1688.54
1917     44       978.33
1917     45       497.92
1917     46       232.22
1917     47        95.52
1917     48        33.52
1917     49         7.01
1917     50         1.96
1917     51         1.98
1917     52         1.32
1917     53         0.83
1917     54         0.34
1917     55+        0.04
1918     12-           .
1918     13            .
1918     14            .
1918     15            .
1918     16            .
1918     17            .
1918     18            .
1918     19            .
1918     20            .
1918     21            .
1918     22            .
1918     23            .
1918     24            .
1918     25            .
1918     26            .
1918     27            .
1918     28            .
1918     29            .
1918     30            .
1918     31            .
1918     32            .
1918     33            .
1918     34            .
1918     35            .
1918     36            .
1918     37            .
1918     38      9178.01
1918     39      7394.38
1918     40      5788.04
1918     41      4255.64
1918     42      2834.43
1918     43      1754.01
1918     44      1017.80
1918     45       532.57
1918     46       231.65
1918     47        88.32
1918     48        33.59
1918     49         8.30
1918     50         3.34
1918     51         2.32
1918     52         1.53
1918     53         0.79
1918     54         0.31
1918     55+        0.04
1919     12-           .
1919     13            .
1919     14            .
1919     15            .
1919     16            .
1919     17            .
1919     18            .
1919     19            .
1919     20            .
1919     21            .
1919     22            .
1919     23            .
1919     24            .
1919     25            .
1919     26            .
1919     27            .
1919     28            .
1919     29            .
1919     30            .
1919     31            .
1919     32            .
1919     33            .
1919     34            .
1919     35            .
1919     36            .
1919     37     16739.19
1919     38     13885.62
1919     39     11102.36
1919     40      8694.76
1919     41      6296.42
1919     42      4301.12
1919     43      2721.40
1919     44      1578.56
1919     45       814.56
1919     46       354.20
1919     47       135.08
1919     48        46.22
1919     49        13.39
1919     50         5.64
1919     51         3.89
1919     52         2.08
1919     53         1.07
1919     54         0.57
1919     55+        0.09
1920     12-           .
1920     13            .
1920     14            .
1920     15            .
1920     16            .
1920     17            .
1920     18            .
1920     19            .
1920     20            .
1920     21            .
1920     22            .
1920     23            .
1920     24            .
1920     25            .
1920     26            .
1920     27            .
1920     28            .
1920     29            .
1920     30            .
1920     31            .
1920     32            .
1920     33            .
1920     34            .
1920     35            .
1920     36     25294.76
1920     37     21331.01
1920     38     17680.90
1920     39     14069.26
1920     40     10800.04
1920     41      7902.35
1920     42      5258.13
1920     43      3267.35
1920     44      1892.63
1920     45       956.24
1920     46       415.26
1920     47       168.69
1920     48        61.49
1920     49        20.51
1920     50         8.31
1920     51         4.69
1920     52         2.53
1920     53         1.70
1920     54         0.83
1920     55+        0.09
1921     12-           .
1921     13            .
1921     14            .
1921     15            .
1921     16            .
1921     17            .
1921     18            .
1921     19            .
1921     20            .
1921     21            .
1921     22            .
1921     23            .
1921     24            .
1921     25            .
1921     26            .
1921     27            .
1921     28            .
1921     29            .
1921     30            .
1921     31            .
1921     32            .
1921     33            .
1921     34            .
1921     35     29591.10
1921     36     25469.85
1921     37     21681.61
1921     38     18060.32
1921     39     14211.15
1921     40     10851.06
1921     41      7777.79
1921     42      5381.74
1921     43      3360.17
1921     44      1878.80
1921     45       932.95
1921     46       402.30
1921     47       159.28
1921     48        56.27
1921     49        19.00
1921     50         7.72
1921     51         4.42
1921     52         3.06
1921     53         1.84
1921     54         0.71
1921     55+        0.09
1922     12-           .
1922     13            .
1922     14            .
1922     15            .
1922     16            .
1922     17            .
1922     18            .
1922     19            .
1922     20            .
1922     21            .
1922     22            .
1922     23            .
1922     24            .
1922     25            .
1922     26            .
1922     27            .
1922     28            .
1922     29            .
1922     30            .
1922     31            .
1922     32            .
1922     33            .
1922     34     32072.72
1922     35     28313.32
1922     36     24549.34
1922     37     20859.65
1922     38     17094.18
1922     39     13542.93
1922     40     10276.21
1922     41      7550.12
1922     42      5035.65
1922     43      3070.98
1922     44      1778.84
1922     45       881.04
1922     46       370.96
1922     47       150.29
1922     48        56.07
1922     49        17.41
1922     50         7.19
1922     51         5.07
1922     52         3.14
1922     53         1.50
1922     54         0.72
1922     55+        0.10
1923     12-           .
1923     13            .
1923     14            .
1923     15            .
1923     16            .
1923     17            .
1923     18            .
1923     19            .
1923     20            .
1923     21            .
1923     22            .
1923     23            .
1923     24            .
1923     25            .
1923     26            .
1923     27            .
1923     28            .
1923     29            .
1923     30            .
1923     31            .
1923     32            .
1923     33     34785.28
1923     34     31039.33
1923     35     27327.61
1923     36     23557.62
1923     37     19685.32
1923     38     16061.61
1923     39     12615.07
1923     40      9814.21
1923     41      6982.24
1923     42      4578.95
1923     43      2811.63
1923     44      1589.08
1923     45       777.94
1923     46       335.58
1923     47       134.68
1923     48        53.71
1923     49        20.88
1923     50         8.06
1923     51         5.11
1923     52         2.59
1923     53         1.58
1923     54         0.72
1923     55+        0.07
1924     12-           .
1924     13            .
1924     14            .
1924     15            .
1924     16            .
1924     17            .
1924     18            .
1924     19            .
1924     20            .
1924     21            .
1924     22            .
1924     23            .
1924     24            .
1924     25            .
1924     26            .
1924     27            .
1924     28            .
1924     29            .
1924     30            .
1924     31            .
1924     32     38807.98
1924     33     34818.57
1924     34     30791.18
1924     35     26857.74
1924     36     23067.51
1924     37     19315.77
1924     38     15570.05
1924     39     12519.31
1924     40      9565.05
1924     41      6768.64
1924     42      4418.34
1924     43      2682.11
1924     44      1484.68
1924     45       723.57
1924     46       314.73
1924     47       114.85
1924     48        46.40
1924     49        18.28
1924     50         8.30
1924     51         4.54
1924     52         2.88
1924     53         1.61
1924     54         0.63
1924     55+        0.09
1925     12-           .
1925     13            .
1925     14            .
1925     15            .
1925     16            .
1925     17            .
1925     18            .
1925     19            .
1925     20            .
1925     21            .
1925     22            .
1925     23            .
1925     24            .
1925     25            .
1925     26            .
1925     27            .
1925     28            .
1925     29            .
1925     30            .
1925     31     42717.90
1925     32     38845.81
1925     33     34889.13
1925     34     30695.62
1925     35     26783.14
1925     36     22965.36
1925     37     19059.50
1925     38     15601.25
1925     39     12252.96
1925     40      9145.31
1925     41      6260.05
1925     42      4079.39
1925     43      2531.99
1925     44      1347.91
1925     45       645.47
1925     46       287.96
1925     47       108.65
1925     48        35.75
1925     49        14.35
1925     50         7.88
1925     51         5.20
1925     52         2.94
1925     53         1.46
1925     54         0.92
1925     55+        0.15
1926     12-           .
1926     13            .
1926     14            .
1926     15            .
1926     16            .
1926     17            .
1926     18            .
1926     19            .
1926     20            .
1926     21            .
1926     22            .
1926     23            .
1926     24            .
1926     25            .
1926     26            .
1926     27            .
1926     28            .
1926     29            .
1926     30     45062.34
1926     31     41361.99
1926     32     37530.49
1926     33     33201.96
1926     34     29080.00
1926     35     25403.56
1926     36     21606.41
1926     37     18389.87
1926     38     14800.91
1926     39     11343.35
1926     40      8364.16
1926     41      5835.64
1926     42      3828.38
1926     43      2233.31
1926     44      1172.43
1926     45       576.23
1926     46       247.12
1926     47        99.98
1926     48        39.88
1926     49        16.07
1926     50         8.45
1926     51         4.79
1926     52         2.52
1926     53         2.14
1926     54         1.10
1926     55+        0.12
1927     12-           .
1927     13            .
1927     14            .
1927     15            .
1927     16            .
1927     17            .
1927     18            .
1927     19            .
1927     20            .
1927     21            .
1927     22            .
1927     23            .
1927     24            .
1927     25            .
1927     26            .
1927     27            .
1927     28            .
1927     29     47188.99
1927     30     43597.55
1927     31     40050.61
1927     32     35936.85
1927     33     31843.87
1927     34     28106.57
1927     35     24140.98
1927     36     20895.10
1927     37     17240.74
1927     38     13695.61
1927     39     10552.52
1927     40      7787.07
1927     41      5411.00
1927     42      3445.19
1927     43      2003.64
1927     44      1065.74
1927     45       485.32
1927     46       197.82
1927     47        79.33
1927     48        35.77
1927     49        17.73
1927     50         7.30
1927     51         4.20
1927     52         4.06
1927     53         2.57
1927     54         0.94
1927     55+        0.12
1928     12-           .
1928     13            .
1928     14            .
1928     15            .
1928     16            .
1928     17            .
1928     18            .
1928     19            .
1928     20            .
1928     21            .
1928     22            .
1928     23            .
1928     24            .
1928     25            .
1928     26            .
1928     27            .
1928     28     51606.25
1928     29     48514.63
1928     30     45139.30
1928     31     41263.75
1928     32     36781.99
1928     33     32654.50
1928     34     28383.75
1928     35     24836.66
1928     36     20882.05
1928     37     17053.48
1928     38     13580.39
1928     39     10380.80
1928     40      7652.89
1928     41      5231.59
1928     42      3345.59
1928     43      1911.42
1928     44       926.14
1928     45       447.10
1928     46       198.36
1928     47        73.17
1928     48        30.42
1928     49        12.33
1928     50         7.29
1928     51         7.93
1928     52         5.25
1928     53         2.32
1928     54         1.07
1928     55+        0.14
1929     12-           .
1929     13            .
1929     14            .
1929     15            .
1929     16            .
1929     17            .
1929     18            .
1929     19            .
1929     20            .
1929     21            .
1929     22            .
1929     23            .
1929     24            .
1929     25            .
1929     26            .
1929     27     53328.87
1929     28     51340.35
1929     29     48494.04
1929     30     44827.10
1929     31     40812.87
1929     32     36491.58
1929     33     32038.72
1929     34     28231.16
1929     35     24110.32
1929     36     20075.81
1929     37     16322.54
1929     38     12862.76
1929     39      9696.64
1929     40      6926.28
1929     41      4740.11
1929     42      3012.09
1929     43      1674.99
1929     44       829.29
1929     45       381.09
1929     46       165.18
1929     47        70.32
1929     48        25.42
1929     49        12.64
1929     50        13.66
1929     51         9.57
1929     52         4.53
1929     53         2.60
1929     54         0.98
1929     55+        0.08
1930     12-           .
1930     13            .
1930     14            .
1930     15            .
1930     16            .
1930     17            .
1930     18            .
1930     19            .
1930     20            .
1930     21            .
1930     22            .
1930     23            .
1930     24            .
1930     25            .
1930     26     56039.83
1930     27     54582.41
1930     28     52854.23
1930     29     49450.64
1930     30     45340.44
1930     31     40967.60
1930     32     36427.71
1930     33     32629.87
1930     34     28050.62
1930     35     23822.90
1930     36     19820.36
1930     37     15799.21
1930     38     12461.92
1930     39      9217.70
1930     40      6616.13
1930     41      4435.11
1930     42      2650.58
1930     43      1514.22
1930     44       768.48
1930     45       360.61
1930     46       168.91
1930     47        71.41
1930     48        34.18
1930     49        26.85
1930     50        15.88
1930     51         8.79
1930     52         5.38
1930     53         2.42
1930     54         0.76
1930     55+        0.11
1931     12-           .
1931     13            .
1931     14            .
1931     15            .
1931     16            .
1931     17            .
1931     18            .
1931     19            .
1931     20            .
1931     21            .
1931     22            .
1931     23            .
1931     24            .
1931     25     53743.03
1931     26     53817.08
1931     27     52945.22
1931     28     50351.69
1931     29     46913.46
1931     30     43422.86
1931     31     39065.26
1931     32     35240.52
1931     33     30533.66
1931     34     25786.51
1931     35     21924.34
1931     36     18028.37
1931     37     14424.95
1931     38     11008.98
1931     39      7978.83
1931     40      5699.17
1931     41      3656.03
1931     42      2227.11
1931     43      1249.42
1931     44       632.80
1931     45       302.00
1931     46       136.02
1931     47        62.25
1931     48        36.34
1931     49        21.42
1931     50        14.41
1931     51         9.54
1931     52         4.42
1931     53         1.67
1931     54         0.77
1931     55+        0.07
1932     12-           .
1932     13            .
1932     14            .
1932     15            .
1932     16            .
1932     17            .
1932     18            .
1932     19            .
1932     20            .
1932     21            .
1932     22            .
1932     23            .
1932     24     51780.50
1932     25     52968.24
1932     26     53468.76
1932     27     52069.44
1932     28     49507.88
1932     29     46028.97
1932     30     42049.97
1932     31     38229.44
1932     32     33541.23
1932     33     28840.01
1932     34     24522.93
1932     35     20425.66
1932     36     16615.27
1932     37     13049.12
1932     38      9938.30
1932     39      7271.77
1932     40      4931.24
1932     41      3177.72
1932     42      1948.28
1932     43      1122.06
1932     44       605.41
1932     45       285.17
1932     46       121.97
1932     47        50.91
1932     48        31.04
1932     49        24.67
1932     50        15.49
1932     51         7.53
1932     52         3.10
1932     53         1.75
1932     54         0.62
1932     55+        0.09
1933     12-           .
1933     13            .
1933     14            .
1933     15            .
1933     16            .
1933     17            .
1933     18            .
1933     19            .
1933     20            .
1933     21            .
1933     22            .
1933     23     49002.62
1933     24     51782.42
1933     25     53998.32
1933     26     53838.20
1933     27     52165.70
1933     28     49470.01
1933     29     45809.52
1933     30     42168.17
1933     31     37245.99
1933     32     32523.94
1933     33     28035.06
1933     34     23329.29
1933     35     19226.08
1933     36     15300.48
1933     37     11800.32
1933     38      8886.25
1933     39      6309.91
1933     40      4269.46
1933     41      2771.87
1933     42      1682.76
1933     43       968.48
1933     44       512.26
1933     45       247.82
1933     46       118.99
1933     47        63.86
1933     48        41.37
1933     49        23.64
1933     50        10.75
1933     51         5.48
1933     52         3.30
1933     53         1.41
1933     54         0.76
1933     55+        0.10
1934     12-           .
1934     13            .
1934     14            .
1934     15            .
1934     16            .
1934     17            .
1934     18            .
1934     19            .
1934     20            .
1934     21            .
1934     22     55086.70
1934     23     60588.48
1934     24     65345.01
1934     25     67194.90
1934     26     66991.86
1934     27     64701.92
1934     28     60777.27
1934     29     56576.99
1934     30     50518.31
1934     31     44215.99
1934     32     38301.55
1934     33     32102.27
1934     34     26640.16
1934     35     21269.32
1934     36     16511.27
1934     37     12515.50
1934     38      9094.56
1934     39      6536.38
1934     40      4398.44
1934     41      2802.96
1934     42      1717.60
1934     43       951.74
1934     44       463.54
1934     45       234.67
1934     46       115.19
1934     47        54.74
1934     48        28.96
1934     49        14.53
1934     50        10.71
1934     51         6.98
1934     52         3.23
1934     53         2.19
1934     54         0.99
1934     55+        0.13
1935     12-           .
1935     13            .
1935     14            .
1935     15            .
1935     16            .
1935     17            .
1935     18            .
1935     19            .
1935     20            .
1935     21     49643.79
1935     22     58181.89
1935     23     65613.33
1935     24     70413.45
1935     25     72386.36
1935     26     71589.44
1935     27     68682.99
1935     28     64955.72
1935     29     59174.11
1935     30     52674.23
1935     31     45664.64
1935     32     38021.55
1935     33     31515.93
1935     34     25440.48
1935     35     20023.92
1935     36     15542.70
1935     37     11311.25
1935     38      8160.88
1935     39      5808.13
1935     40      3955.04
1935     41      2541.71
1935     42      1528.06
1935     43       849.01
1935     44       449.25
1935     45       254.63
1935     46       125.08
1935     47        56.10
1935     48        27.21
1935     49        17.58
1935     50        10.94
1935     51         6.09
1935     52         4.41
1935     53         2.54
1935     54         0.84
1935     55+        0.04
1936     12-           .
1936     13            .
1936     14            .
1936     15            .
1936     16            .
1936     17            .
1936     18            .
1936     19            .
1936     20     40328.27
1936     21     50940.90
1936     22     61260.86
1936     23     68372.86
1936     24     73324.03
1936     25     74853.04
1936     26     74385.13
1936     27     71404.24
1936     28     65437.23
1936     29     59264.62
1936     30     52579.75
1936     31     44404.96
1936     32     36980.13
1936     33     29696.79
1936     34     23358.97
1936     35     18290.57
1936     36     13754.88
1936     37     10222.12
1936     38      7478.86
1936     39      5317.60
1936     40      3567.46
1936     41      2258.21
1936     42      1345.15
1936     43       771.41
1936     44       455.62
1936     45       237.54
1936     46       108.27
1936     47        49.05
1936     48        20.72
1936     49        14.25
1936     50        10.10
1936     51         7.91
1936     52         5.07
1936     53         2.03
1936     54         0.34
1936     55+        0.05
1937     12-           .
1937     13            .
1937     14            .
1937     15            .
1937     16            .
1937     17            .
1937     18            .
1937     19     29271.91
1937     20     41060.36
1937     21     52876.03
1937     22     63202.65
1937     23     70934.48
1937     24     74479.94
1937     25     76564.60
1937     26     76161.06
1937     27     71610.57
1937     28     65745.86
1937     29     59007.88
1937     30     50443.05
1937     31     42238.84
1937     32     33981.90
1937     33     26892.66
1937     34     21270.45
1937     35     16145.15
1937     36     12306.45
1937     37      9122.13
1937     38      6788.79
1937     39      4888.74
1937     40      3158.82
1937     41      1971.63
1937     42      1256.01
1937     43       758.19
1937     44       427.56
1937     45       221.70
1937     46       108.69
1937     47        48.47
1937     48        26.61
1937     49        18.38
1937     50        12.20
1937     51         9.27
1937     52         4.01
1937     53         0.80
1937     54         0.36
1937     55+        0.04
1938     12-           .
1938     13            .
1938     14            .
1938     15            .
1938     16            .
1938     17            .
1938     18     18176.48
1938     19     31123.38
1938     20     44580.97
1938     21     57226.21
1938     22     68889.83
1938     23     76099.07
1938     24     81224.01
1938     25     83015.30
1938     26     80058.75
1938     27     75199.39
1938     28     68743.29
1938     29     59631.38
1938     30     50417.47
1938     31     40925.23
1938     32     32629.21
1938     33     26019.97
1938     34     19894.82
1938     35     15368.44
1938     36     11771.86
1938     37      8915.17
1938     38      6607.74
1938     39      4581.36
1938     40      3114.09
1938     41      2081.76
1938     42      1353.21
1938     43       803.43
1938     44       443.78
1938     45       217.76
1938     46       100.76
1938     47        44.41
1938     48        23.68
1938     49        17.19
1938     50        15.50
1938     51         7.51
1938     52         1.49
1938     53         0.86
1938     54         0.28
1938     55+        0.03
1939     12-           .
1939     13            .
1939     14            .
1939     15            .
1939     16            .
1939     17      8667.86
1939     18     19719.71
1939     19     34101.18
1939     20     48837.29
1939     21     63103.83
1939     22     74071.01
1939     23     82862.18
1939     24     87470.75
1939     25     87230.07
1939     26     84167.12
1939     27     78419.24
1939     28     69346.38
1939     29     59489.69
1939     30     48820.10
1939     31     39079.06
1939     32     31423.49
1939     33     24355.52
1939     34     18969.38
1939     35     14873.93
1939     36     11458.19
1939     37      8633.17
