West Germany, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY   Cohort       Total
1981    52    1929         5.86
1981    53    1928         3.08
1981    54    1927         1.43
1981    55+   1926-        0.45
1982    12-   1970+        0.00
1982    13    1969        13.00
1982    14    1968        42.00
1982    15    1967       295.00
1982    16    1966      1378.00
1982    17    1965      4165.00
1982    18    1964      9608.00
1982    19    1963     16631.00
1982    20    1962     24007.00
1982    21    1961     31129.00
1982    22    1960     37893.00
1982    23    1959     42291.00
1982    24    1958     45595.00
1982    25    1957     48317.00
1982    26    1956     48828.00
1982    27    1955     46619.00
1982    28    1954     44664.00
1982    29    1953     40143.00
1982    30    1952     36872.00
1982    31    1951     30652.00
1982    32    1950     27003.00
1982    33    1949     21563.00
1982    34    1948     16516.00
1982    35    1947     12573.00
1982    36    1946      8865.00
1982    37    1945      6069.00
1982    38    1944      5774.00
1982    39    1943      4295.00
1982    40    1942      3048.00
1982    41    1941      2310.00
1982    42    1940      1721.00
1982    43    1939      1036.00
1982    44    1938       597.00
1982    45    1937       319.00
1982    46    1936       144.00
1982    47    1935        80.00
1982    48    1934        41.00
1982    49    1933        33.00
1982    50    1932        19.59
1982    51    1931        12.02
1982    52    1930         6.91
1982    53    1929         3.41
1982    54    1928         1.61
1982    55+   1927-        0.47
1983    12-   1971+        0.00
1983    13    1970         3.00
1983    14    1969        45.00
1983    15    1968       258.00
1983    16    1967      1060.00
1983    17    1966      3373.02
1983    18    1965      7413.03
1983    19    1964     14155.04
1983    20    1963     21116.07
1983    21    1962     27599.09
1983    22    1961     34637.11
1983    23    1960     40934.14
1983    24    1959     44859.16
1983    25    1958     46915.16
1983    26    1957     47897.16
1983    27    1956     46154.16
1983    28    1955     42799.14
1983    29    1954     39483.13
1983    30    1953     34909.12
1983    31    1952     30521.11
1983    32    1951     25025.08
1983    33    1950     21613.08
1983    34    1949     17094.06
1983    35    1948     13046.05
1983    36    1947      9466.03
1983    37    1946      6759.03
1983    38    1945      4437.01
1983    39    1944      4003.02
1983    40    1943      2926.01
1983    41    1942      1978.01
1983    42    1941      1506.01
1983    43    1940      1001.00
1983    44    1939       559.00
1983    45    1938       311.00
1983    46    1937       146.00
1983    47    1936        79.00
1983    48    1935        36.00
1983    49    1934        18.00
1983    50    1933        15.75
1983    51    1932        12.26
1983    52    1931         7.48
1983    53    1930         4.12
1983    54    1929         1.84
1983    55+   1928-        0.55
1984    12-   1972+        0.00
1984    13    1971         9.00
1984    14    1970        42.00
1984    15    1969       239.00
1984    16    1968       984.01
1984    17    1967      2858.01
1984    18    1966      6287.03
1984    19    1965     12174.06
1984    20    1964     18876.09
1984    21    1963     24856.13
1984    22    1962     31277.16
1984    23    1961     38136.19
1984    24    1960     43832.22
1984    25    1959     47608.25
1984    26    1958     47962.24
1984    27    1957     47048.24
1984    28    1956     44059.23
1984    29    1955     39571.21
1984    30    1954     35580.18
1984    31    1953     30717.15
1984    32    1952     25833.13
1984    33    1951     20756.11
1984    34    1950     17612.09
1984    35    1949     14012.07
1984    36    1948     10352.05
1984    37    1947      7353.04
1984    38    1946      4946.03
1984    39    1945      3200.02
1984    40    1944      2808.01
1984    41    1943      2002.01
1984    42    1942      1196.00
1984    43    1941       863.00
1984    44    1940       527.01
1984    45    1939       290.01
1984    46    1938       143.00
1984    47    1937        76.00
1984    48    1936        26.00
1984    49    1935        21.00
1984    50    1934        10.84
1984    51    1933         5.59
1984    52    1932         3.33
1984    53    1931         1.91
1984    54    1930         1.03
1984    55+   1929-        0.31
1985    12-   1973+        0.00
1985    13    1972         9.00
1985    14    1971        44.00
1985    15    1970       230.00
1985    16    1969       933.00
1985    17    1968      2647.00
1985    18    1967      5801.01
1985    19    1966     10953.02
1985    20    1965     16744.03
1985    21    1964     23184.04
1985    22    1963     29645.05
1985    23    1962     36309.06
1985    24    1961     43046.08
1985    25    1960     47823.08
1985    26    1959     49526.08
1985    27    1958     47944.08
1985    28    1957     45252.07
1985    29    1956     41471.07
1985    30    1955     36451.06
1985    31    1954     31968.06
1985    32    1953     26245.05
1985    33    1952     21992.04
1985    34    1951     17472.03
1985    35    1950     14818.02
1985    36    1949     11199.02
1985    37    1948      7978.02
1985    38    1947      5465.01
1985    39    1946      3642.01
1985    40    1945      2284.01
1985    41    1944      1949.01
1985    42    1943      1304.00
1985    43    1942       747.00
1985    44    1941       494.00
1985    45    1940       297.00
1985    46    1939       141.00
1985    47    1938        65.00
1985    48    1937        29.00
1985    49    1936        17.00
1985    50    1935        15.20
1985    51    1934        10.79
1985    52    1933         5.33
1985    53    1932         2.86
1985    54    1931         1.38
1985    55+   1930-        0.44
1986    12-   1974+        0.00
1986    13    1973        11.00
1986    14    1972        45.00
1986    15    1971       213.00
1986    16    1970       874.00
1986    17    1969      2647.01
1986    18    1968      5562.03
1986    19    1967     10177.06
1986    20    1966     16411.11
1986    21    1965     22346.14
1986    22    1964     30077.19
1986    23    1963     37409.24
1986    24    1962     43719.28
1986    25    1961     51255.33
1986    26    1960     53738.34
1986    27    1959     53297.34
1986    28    1958     49949.32
1986    29    1957     45635.29
1986    30    1956     40835.26
1986    31    1955     34551.22
1986    32    1954     29516.19
1986    33    1953     23646.16
1986    34    1952     19229.13
1986    35    1951     15266.10
1986    36    1950     12229.08
1986    37    1949      9251.06
1986    38    1948      6344.05
1986    39    1947      4291.03
1986    40    1946      2805.02
1986    41    1945      1570.01
1986    42    1944      1352.01
1986    43    1943       739.01
1986    44    1942       443.00
1986    45    1941       236.00
1986    46    1940       147.00
1986    47    1939        65.00
1986    48    1938        30.00
1986    49    1937        25.00
1986    50    1936        11.14
1986    51    1935         6.58
1986    52    1934         3.57
1986    53    1933         1.62
1986    54    1932         0.83
1986    55+   1931-        0.27
1987    12-   1975+        0.00
1987    13    1974         5.00
1987    14    1973        39.00
1987    15    1972       198.00
1987    16    1971       918.01
1987    17    1970      2615.01
1987    18    1969      5644.02
1987    19    1968     10185.03
1987    20    1967     15577.05
1987    21    1966     21935.07
1987    22    1965     28505.09
1987    23    1964     36591.12
1987    24    1963     43935.13
1987    25    1962     49941.16
1987    26    1961     54407.17
1987    27    1960     55284.17
1987    28    1959     53064.16
1987    29    1958     47785.15
1987    30    1957     42737.13
1987    31    1956     36982.12
1987    32    1955     30656.09
1987    33    1954     25407.08
1987    34    1953     20475.06
1987    35    1952     16541.06
1987    36    1951     12581.04
1987    37    1950      9953.03
1987    38    1949      7131.02
1987    39    1948      4840.02
1987    40    1947      3187.01
1987    41    1946      2008.00
1987    42    1945      1110.01
1987    43    1944       806.01
1987    44    1943       417.00
1987    45    1942       238.00
1987    46    1941       143.00
1987    47    1940        83.00
1987    48    1939        34.00
1987    49    1938        18.00
1987    50    1937        13.35
1987    51    1936         9.54
1987    52    1935         5.67
1987    53    1934         2.92
1987    54    1933         1.16
1987    55+   1932-        0.36
1988    12-   1976+        0.00
1988    13    1975         8.00
1988    14    1974        52.00
1988    15    1973       240.00
1988    16    1972       951.00
1988    17    1971      2748.00
1988    18    1970      5737.00
1988    19    1969     10577.00
1988    20    1968     15782.00
1988    21    1967     21078.00
1988    22    1966     28550.00
1988    23    1965     35716.00
1988    24    1964     44924.00
1988    25    1963     52394.00
1988    26    1962     57031.00
1988    27    1961     58622.00
1988    28    1960     56881.00
1988    29    1959     52241.00
1988    30    1958     46596.00
1988    31    1957     40302.00
1988    32    1956     34064.00
1988    33    1955     27133.00
1988    34    1954     22170.00
1988    35    1953     17573.00
1988    36    1952     13671.00
1988    37    1951     10035.00
1988    38    1950      7890.00
1988    39    1949      5535.00
1988    40    1948      3602.00
1988    41    1947      2173.00
1988    42    1946      1327.00
1988    43    1945       678.00
1988    44    1944       452.00
1988    45    1943       247.00
1988    46    1942       121.00
1988    47    1941        57.00
1988    48    1940        38.00
1988    49    1939        24.00
1988    50    1938        16.59
1988    51    1937        10.86
1988    52    1936         6.35
1988    53    1935         3.32
1988    54    1934         1.50
1988    55+   1933-        0.38
1989    12-   1977+        0.00
1989    13    1976         9.00
1989    14    1975        46.00
1989    15    1974       252.00
1989    16    1973      1020.00
1989    17    1972      2675.00
1989    18    1971      5666.00
1989    19    1970     10618.00
1989    20    1969     15919.00
1989    21    1968     21020.00
1989    22    1967     26369.00
1989    23    1966     34412.00
1989    24    1965     42416.00
1989    25    1964     51012.00
1989    26    1963     57433.00
1989    27    1962     57894.00
1989    28    1961     57661.00
1989    29    1960     54264.00
1989    30    1959     48580.00
1989    31    1958     41354.00
1989    32    1957     34738.00
1989    33    1956     29034.00
1989    34    1955     22657.00
1989    35    1954     18207.00
1989    36    1953     14193.00
1989    37    1952     10991.00
1989    38    1951      7875.00
1989    39    1950      5595.00
1989    40    1949      4023.00
1989    41    1948      2471.00
1989    42    1947      1391.00
1989    43    1946       794.00
1989    44    1945       404.00
1989    45    1944       253.00
1989    46    1943       115.00
1989    47    1942        52.00
1989    48    1941        45.00
1989    49    1940        29.00
1989    50    1939        21.82
1989    51    1938        14.24
1989    52    1937         7.73
1989    53    1936         3.94
1989    54    1935         1.78
1989    55+   1934-        0.50
1990    12-   1978+        0.00
1990    13    1977         1.63
1990    14    1976        93.77
1990    15    1975       214.00
1990    16    1974       939.00
1990    17    1973      2456.00
1990    18    1972      5599.00
1990    19    1971     10435.00
1990    20    1970     15493.00
1990    21    1969     21102.00
1990    22    1968     26583.00
1990    23    1967     32996.00
1990    24    1966     42012.00
1990    25    1965     50298.00
1990    26    1964     58097.00
1990    27    1963     61018.00
1990    28    1962     60296.00
1990    29    1961     57721.00
1990    30    1960     52120.00
1990    31    1959     45118.00
1990    32    1958     37375.00
1990    33    1957     30937.00
1990    34    1956     24744.00
1990    35    1955     19543.00
1990    36    1954     14898.00
1990    37    1953     10736.00
1990    38    1952      8297.00
1990    39    1951      5650.00
1990    40    1950      4268.00
1990    41    1949      2658.00
1990    42    1948      1561.00
1990    43    1947       846.00
1990    44    1946       454.00
1990    45    1945       219.00
1990    46    1944       122.00
1990    47    1943        64.00
1990    48    1942        47.00
1990    49    1941        26.00
1990    50    1940         5.23
1990    51    1939         3.05
1990    52    1938         1.72
1990    53    1937         0.95
1990    54    1936         0.48
1990    55+   1935-        0.15
1991    12-   1979+        0.00
1991    13    1978         2.43
1991    14    1977       136.22
1991    15    1976       226.00
1991    16    1975       928.00
1991    17    1974      2534.00
1991    18    1973      5589.00
1991    19    1972     10180.00
1991    20    1971     15635.00
1991    21    1970     20341.00
1991    22    1969     25825.00
1991    23    1968     31612.00
1991    24    1967     38348.00
1991    25    1966     47181.00
1991    26    1965     54674.00
1991    27    1964     60241.00
1991    28    1963     60987.00
1991    29    1962     57206.00
1991    30    1961     53713.00
1991    31    1960     46583.00
1991    32    1959     39139.00
1991    33    1958     31663.00
1991    34    1957     25568.00
1991    35    1956     20269.00
1991    36    1955     15326.00
1991    37    1954     11789.00
1991    38    1953      8258.00
1991    39    1952      6031.00
1991    40    1951      4049.00
1991    41    1950      2879.00
1991    42    1949      1667.00
1991    43    1948       941.00
1991    44    1947       458.00
1991    45    1946       207.00
1991    46    1945        90.00
1991    47    1944        52.00
1991    48    1943        32.00
1991    49    1942        25.00
1991    50    1941         6.74
1991    51    1940         4.12
1991    52    1939         2.37
1991    53    1938         1.28
1991    54    1937         0.63
1991    55+   1936-        0.19
1992    12-   1980+        0.00
1992    13    1979         2.36
1992    14    1978       130.36
1992    15    1977       243.00
1992    16    1976      1009.00
1992    17    1975      2545.00
1992    18    1974      5564.00
1992    19    1973      9896.00
1992    20    1972     14912.00
1992    21    1971     19895.00
1992    22    1970     24641.00
1992    23    1969     30467.00
1992    24    1968     36773.00
1992    25    1967     44108.00
1992    26    1966     52406.00
1992    27    1965     57394.00
1992    28    1964     60679.00
1992    29    1963     58789.00
1992    30    1962     54040.00
1992    31    1961     48513.00
1992    32    1960     41424.00
1992    33    1959     33104.00
1992    34    1958     26816.00
1992    35    1957     21154.00
1992    36    1956     16372.00
1992    37    1955     11938.00
1992    38    1954      8858.00
1992    39    1953      6159.00
1992    40    1952      4478.00
1992    41    1951      2772.00
1992    42    1950      1833.00
1992    43    1949      1026.00
1992    44    1948       520.00
1992    45    1947       234.00
1992    46    1946       104.00
1992    47    1945        52.00
1992    48    1944        29.00
1992    49    1943        17.00
1992    50    1942         3.53
1992    51    1941         2.55
1992    52    1940         1.65
1992    53    1939         0.96
1992    54    1938         0.48
1992    55+   1937-        0.14
1993    12-   1981+        0.00
1993    13    1980         1.54
1993    14    1979        87.16
1993    15    1978       255.00
1993    16    1977       863.00
1993    17    1976      2356.00
1993    18    1975      5053.00
1993    19    1974      9290.00
1993    20    1973     13772.00
1993    21    1972     18288.00
1993    22    1971     22999.00
1993    23    1970     27942.00
1993    24    1969     34818.00
1993    25    1968     42613.00
1993    26    1967     49636.00
1993    27    1966     56608.00
1993    28    1965     59699.00
1993    29    1964     59786.00
1993    30    1963     57717.00
1993    31    1962     50116.00
1993    32    1961     42667.00
1993    33    1960     35507.00
1993    34    1959     28430.00
1993    35    1958     22053.00
1993    36    1957     17008.00
1993    37    1956     12741.00
1993    38    1955      8919.00
1993    39    1954      6444.00
1993    40    1953      4359.00
1993    41    1952      2831.00
1993    42    1951      1719.00
1993    43    1950      1104.00
1993    44    1949       532.00
1993    45    1948       288.00
1993    46    1947       109.00
1993    47    1946        58.00
1993    48    1945        16.00
1993    49    1944        21.00
1993    50    1943         3.07
1993    51    1942         1.73
1993    52    1941         1.23
1993    53    1940         0.77
1993    54    1939         0.39
1993    55+   1938-        0.11
1994    12-   1982+        0.00
1994    13    1981         1.25
1994    14    1980        75.92
1994    15    1979       261.00
1994    16    1978       880.00
1994    17    1977      2201.00
1994    18    1976      4622.00
1994    19    1975      8292.00
1994    20    1974     12679.00
1994    21    1973     16575.00
1994    22    1972     20784.00
1994    23    1971     25950.00
1994    24    1970     30908.00
1994    25    1969     38194.00
1994    26    1968     45239.00
1994    27    1967     51404.00
1994    28    1966     56503.00
1994    29    1965     57927.00
1994    30    1964     56927.00
1994    31    1963     50742.00
1994    32    1962     43180.00
1994    33    1961     36492.00
1994    34    1960     29385.00
1994    35    1959     22956.00
1994    36    1958     17366.00
1994    37    1957     13052.00
1994    38    1956      9406.00
1994    39    1955      6642.00
1994    40    1954      4547.00
1994    41    1953      2876.00
1994    42    1952      1823.00
1994    43    1951      1007.00
1994    44    1950       605.00
1994    45    1949       269.00
1994    46    1948       141.00
1994    47    1947        41.00
1994    48    1946        18.00
1994    49    1945        13.00
1994    50    1944         1.68
1994    51    1943         0.97
1994    52    1942         0.55
1994    53    1941         0.38
1994    54    1940         0.20
1994    55+   1939-        0.06
1995    12-   1983+        0.00
1995    13    1982         1.38
1995    14    1981        77.33
1995    15    1980       215.00
1995    16    1979       845.00
1995    17    1978      2115.00
1995    18    1977      4315.00
1995    19    1976      7963.00
1995    20    1975     11691.00
1995    21    1974     15672.00
1995    22    1973     19167.00
1995    23    1972     23336.00
1995    24    1971     28678.00
1995    25    1970     34652.00
1995    26    1969     42410.00
1995    27    1968     48666.00
1995    28    1967     54063.00
1995    29    1966     57320.00
1995    30    1965     55951.00
1995    31    1964     52283.00
1995    32    1963     45856.00
1995    33    1962     38008.00
1995    34    1961     31300.00
1995    35    1960     24952.00
1995    36    1959     18880.00
1995    37    1958     13546.00
1995    38    1957     10108.00
1995    39    1956      7149.00
1995    40    1955      4664.00
1995    41    1954      3042.00
1995    42    1953      1809.00
1995    43    1952      1061.00
1995    44    1951       533.00
1995    45    1950       315.00
1995    46    1949       117.00
1995    47    1948        51.00
1995    48    1947        17.00
1995    49    1946         9.00
1995    50    1945         1.23
1995    51    1944         0.94
1995    52    1943         0.55
1995    53    1942         0.31
1995    54    1941         0.19
1995    55+   1940-        0.07
1996    12-   1984+        0.00
1996    13    1983         1.30
1996    14    1982        77.18
1996    15    1981       243.00
1996    16    1980       893.00
1996    17    1979      2206.00
1996    18    1978      4452.00
1996    19    1977      8059.00
1996    20    1976     12121.00
1996    21    1975     15810.00
1996    22    1974     19785.00
1996    23    1973     23161.00
1996    24    1972     27815.00
1996    25    1971     34191.00
1996    26    1970     40799.00
1996    27    1969     47807.00
1996    28    1968     53743.00
1996    29    1967     57429.00
1996    30    1966     58441.00
1996    31    1965     54796.00
1996    32    1964     49430.00
1996    33    1963     41776.00
1996    34    1962     33480.00
1996    35    1961     27064.00
1996    36    1960     21107.00
1996    37    1959     15339.00
1996    38    1958     10948.00
1996    39    1957      7737.00
1996    40    1956      5300.00
1996    41    1955      3247.00
1996    42    1954      2004.00
1996    43    1953      1088.00
1996    44    1952       612.00
1996    45    1951       265.00
1996    46    1950       136.00
1996    47    1949        58.00
1996    48    1948        18.00
1996    49    1947        14.00
1996    50    1946         2.00
1996    51    1945         0.99
1996    52    1944         0.77
1996    53    1943         0.44
1996    54    1942         0.22
1996    55+   1941-        0.08
1997    12-   1985+        0.00
1997    13    1984         1.41
1997    14    1983        79.22
1997    15    1982       239.00
1997    16    1981       835.00
1997    17    1980      2267.00
1997    18    1979      4575.00
1997    19    1978      8018.00
1997    20    1977     11830.00
1997    21    1976     15600.00
1997    22    1975     19431.00
1997    23    1974     22833.00
1997    24    1973     26417.00
1997    25    1972     32091.00
1997    26    1971     38804.00
1997    27    1970     44962.00
1997    28    1969     52047.00
1997    29    1968     56499.00
1997    30    1967     58638.00
1997    31    1966     57194.00
1997    32    1965     51451.00
1997    33    1964     44397.00
1997    34    1963     36926.00
1997    35    1962     29674.00
1997    36    1961     23209.00
1997    37    1960     17371.00
1997    38    1959     12382.00
1997    39    1958      8656.00
1997    40    1957      5814.00
1997    41    1956      3781.00
1997    42    1955      2231.00
1997    43    1954      1274.00
1997    44    1953       601.00
1997    45    1952       317.00
1997    46    1951       131.00
1997    47    1950        88.00
1997    48    1949        34.00
1997    49    1948        10.00
1997    50    1947         1.57
1997    51    1946         0.84
1997    52    1945         0.42
1997    53    1944         0.33
1997    54    1943         0.17
1997    55+   1942-        0.05
1998    12-   1986+        0.00
1998    13    1985         1.43
1998    14    1984        78.73
1998    15    1983       232.00
1998    16    1982       836.00
1998    17    1981      2215.00
1998    18    1980      4754.00
1998    19    1979      8111.00
1998    20    1978     11883.00
1998    21    1977     15330.00
1998    22    1976     18777.00
1998    23    1975     21955.00
1998    24    1974     25185.00
1998    25    1973     29052.00
1998    26    1972     34426.00
1998    27    1971     40771.00
1998    28    1970     45706.00
1998    29    1969     51966.00
1998    30    1968     54782.00
1998    31    1967     53824.00
1998    32    1966     50568.00
1998    33    1965     44177.00
1998    34    1964     37593.00
1998    35    1963     30885.00
1998    36    1962     23856.00
1998    37    1961     18007.00
1998    38    1960     13005.00
1998    39    1959      8996.00
1998    40    1958      6085.00
1998    41    1957      3869.00
1998    42    1956      2279.00
1998    43    1955      1266.00
1998    44    1954       671.00
1998    45    1953       330.00
1998    46    1952       124.00
1998    47    1951        59.00
1998    48    1950        46.00
1998    49    1949        14.00
1998    50    1948         2.25
1998    51    1947         1.25
1998    52    1946         0.68
1998    53    1945         0.34
1998    54    1944         0.23
1998    55+   1943-        0.07
1999    12-   1987+        0.00
1999    13    1986         1.27
1999    14    1985        67.62
1999    15    1984       223.00
1999    16    1983       844.00
1999    17    1982      2198.00
1999    18    1981      4687.00
1999    19    1980      8332.00
1999    20    1979     11789.00
1999    21    1978     14920.00
1999    22    1977     18516.00
1999    23    1976     21563.00
1999    24    1975     24218.00
1999    25    1974     28332.00
1999    26    1973     31711.00
1999    27    1972     36623.00
1999    28    1971     42878.00
1999    29    1970     46969.00
1999    30    1969     51101.00
1999    31    1968     51960.00
1999    32    1967     49622.00
1999    33    1966     44465.00
1999    34    1965     38157.00
1999    35    1964     31875.00
1999    36    1963     25260.00
1999    37    1962     18505.00
1999    38    1961     13494.00
1999    39    1960      9811.00
1999    40    1959      6558.00
1999    41    1958      4015.00
1999    42    1957      2584.00
1999    43    1956      1386.00
1999    44    1955       670.00
1999    45    1954       289.00
1999    46    1953       144.00
1999    47    1952        47.00
1999    48    1951        41.00
1999    49    1950        23.00
1999    50    1949         3.37
1999    51    1948         1.84
1999    52    1947         1.03
1999    53    1946         0.54
1999    54    1945         0.24
1999    55+   1944-        0.09
2000    12-   1988+        0.00
2000    13    1987         0.50
2000    14    1986        30.50
2000    15    1985       254.00
2000    16    1984       838.00
2000    17    1983      2267.00
2000    18    1982      4658.00
2000    19    1981      8632.00
2000    20    1980     12525.00
2000    21    1979     15421.00
2000    22    1978     18407.00
2000    23    1977     21564.00
2000    24    1976     24352.00
2000    25    1975     27606.00
2000    26    1974     31399.00
2000    27    1973     34126.00
2000    28    1972     39306.00
2000    29    1971     44415.00
2000    30    1970     47110.00
2000    31    1969     49274.00
2000    32    1968     48595.00
2000    33    1967     44531.00
2000    34    1966     39539.00
2000    35    1965     32366.00
2000    36    1964     26351.00
2000    37    1963     19939.00
2000    38    1962     14640.00
2000    39    1961     10649.00
2000    40    1960      7309.00
2000    41    1959      4516.00
2000    42    1958      2570.00
2000    43    1957      1559.00
2000    44    1956       756.00
2000    45    1955       333.00
2000    46    1954       160.00
2000    47    1953        43.00
2000    48    1952        27.00
2000    49    1951        14.00
2000    50    1950        11.00
2000    51    1949         4.31
2000    52    1948         2.46
2000    53    1947         1.38
2000    54    1946         0.67
2000    55+   1945-        0.18
2001    12-   1989+        0.00
2001    13    1988         0.92
2001    14    1987        56.09
2001    15    1986       302.00
2001    16    1985       951.00
2001    17    1984      2380.00
2001    18    1983      4517.00
2001    19    1982      8481.00
2001    20    1981     12328.00
2001    21    1980     15769.00
2001    22    1979     18299.00
2001    23    1978     20922.00
2001    24    1977     23604.00
2001    25    1976     26832.00
2001    26    1975     29249.00
2001    27    1974     32435.00
2001    28    1973     34731.00
2001    29    1972     39417.00
2001    30    1971     43543.00
2001    31    1970     44160.00
2001    32    1969     45006.00
2001    33    1968     42579.00
2001    34    1967     38294.00
2001    35    1966     32800.00
2001    36    1965     26559.00
2001    37    1964     20648.00
2001    38    1963     15405.00
2001    39    1962     10624.00
2001    40    1961      7453.00
2001    41    1960      4752.00
2001    42    1959      2722.00
2001    43    1958      1545.00
2001    44    1957       756.00
2001    45    1956       392.00
2001    46    1955       172.00
2001    47    1954        74.00
2001    48    1953        16.00
2001    49    1952         9.00
2001    50    1951        12.00
2001    51    1950        12.37
2001    52    1949         9.17
2001    53    1948         4.80
2001    54    1947         2.10
2001    55+   1946-        0.56
2002    12-   1990+        0.00
2002    13    1989         0.87
2002    14    1988        55.13
2002    15    1987       302.00
2002    16    1986      1006.00
2002    17    1985      2374.00
2002    18    1984      4405.00
2002    19    1983      7734.00
2002    20    1982     11553.00
2002    21    1981     15306.00
2002    22    1980     18344.00
2002    23    1979     20732.00
2002    24    1978     23189.00
2002    25    1977     26309.00
2002    26    1976     29062.00
2002    27    1975     31059.00
2002    28    1974     34027.00
2002    29    1973     36300.00
2002    30    1972     39506.00
2002    31    1971     42537.00
2002    32    1970     41512.00
2002    33    1969     41222.00
2002    34    1968     37813.00
2002    35    1967     33387.00
2002    36    1966     27709.00
2002    37    1965     21503.00
2002    38    1964     15938.00
2002    39    1963     11627.00
2002    40    1962      8016.00
2002    41    1961      5237.00
2002    42    1960      3042.00
2002    43    1959      1680.00
2002    44    1958       887.00
2002    45    1957       422.00
2002    46    1956       161.00
2002    47    1955        68.00
2002    48    1954        32.00
2002    49    1953        24.00
2002    50    1952         6.00
2002    51    1951         4.80
2002    52    1950         3.50
2002    53    1949         2.21
2002    54    1948         1.14
2002    55+   1947-        0.35
2003    12-   1991+        0.00
2003    13    1990         0.85
2003    14    1989        50.15
2003    15    1988       274.00
2003    16    1987       943.00
2003    17    1986      2321.00
2003    18    1985      4253.00
2003    19    1984      7377.00
2003    20    1983     10579.00
2003    21    1982     14182.00
2003    22    1981     17966.00
2003    23    1980     20729.00
2003    24    1979     22877.00
2003    25    1978     26078.00
2003    26    1977     28885.00
2003    27    1976     31526.00
2003    28    1975     33000.00
2003    29    1974     35548.00
2003    30    1973     36690.00
2003    31    1972     39186.00
2003    32    1971     40201.00
2003    33    1970     38612.00
2003    34    1969     36557.00
2003    35    1968     33480.00
2003    36    1967     28040.00
2003    37    1966     22310.00
2003    38    1965     16703.00
2003    39    1964     12394.00
2003    40    1963      8504.00
2003    41    1962      5341.00
2003    42    1961      3221.00
2003    43    1960      1868.00
2003    44    1959       900.00
2003    45    1958       413.00
2003    46    1957       201.00
2003    47    1956        90.00
2003    48    1955        32.00
2003    49    1954        23.00
2003    50    1953         2.00
2003    51    1952         3.21
2003    52    1951         2.92
2003    53    1950         2.17
2003    54    1949         1.28
2003    55+   1948-        0.41
2004    12-   1992+        0.00
2004    13    1991         0.76
2004    14    1990        46.25
2004    15    1989       249.00
2004    16    1988       910.00
2004    17    1987      2112.00
2004    18    1986      4072.00
2004    19    1985      7036.00
2004    20    1984      9978.00
2004    21    1983     13175.00
2004    22    1982     17046.00
2004    23    1981     20287.00
2004    24    1980     23923.00
2004    25    1979     26005.00
2004    26    1978     28879.00
2004    27    1977     31427.00
2004    28    1976     33594.00
2004    29    1975     34995.00
2004    30    1974     36562.00
2004    31    1973     36846.00
2004    32    1972     37938.00
2004    33    1971     38409.00
2004    34    1970     35505.00
2004    35    1969     33051.00
2004    36    1968     28612.00
2004    37    1967     23188.00
2004    38    1966     17839.00
2004    39    1965     13185.00
2004    40    1964      9396.00
2004    41    1963      5859.00
2004    42    1962      3410.00
2004    43    1961      1919.00
2004    44    1960       992.00
2004    45    1959       466.00
2004    46    1958       206.00
2004    47    1957        80.00
2004    48    1956        52.00
2004    49    1955        20.00
2004    50    1954         7.00
2004    51    1953         5.98
2004    52    1952         4.38
2004    53    1951         2.69
2004    54    1950         1.46
2004    55+   1949-        0.47
2005    12-   1993+        0.00
2005    13    1992         0.80
2005    14    1991        48.20
2005    15    1990       262.00
2005    16    1989       859.00
2005    17    1988      2115.00
2005    18    1987      3786.00
2005    19    1986      7003.00
2005    20    1985      9806.00
2005    21    1984     12629.00
2005    22    1983     15419.00
2005    23    1982     19210.00
2005    24    1981     22651.00
2005    25    1980     26280.00
2005    26    1979     28420.00
2005    27    1978     31066.00
2005    28    1977     32764.00
2005    29    1976     34877.00
2005    30    1975     35087.00
2005    31    1974     36351.00
2005    32    1973     34778.00
2005    33    1972     35057.00
2005    34    1971     34323.00
2005    35    1970     30702.00
2005    36    1969     27867.00
2005    37    1968     22817.00
2005    38    1967     18231.00
2005    39    1966     13800.00
2005    40    1965      9714.00
2005    41    1964      6189.00
2005    42    1963      3762.00
2005    43    1962      2165.00
2005    44    1961      1111.00
2005    45    1960       494.00
2005    46    1959       231.00
2005    47    1958       102.00
2005    48    1957        64.00
2005    49    1956        30.00
2005    50    1955         4.00
2005    51    1954         5.92
2005    52    1953         5.18
2005    53    1952         3.48
2005    54    1951         1.83
2005    55+   1950-        0.59
2006    12-   1994+        0.00
2006    13    1993         0.83
2006    14    1992        47.17
2006    15    1991       210.00
2006    16    1990       834.00
2006    17    1989      1915.00
2006    18    1988      3690.00
2006    19    1987      6596.00
2006    20    1986      9617.00
2006    21    1985     12100.00
2006    22    1984     14703.00
2006    23    1983     17607.00
2006    24    1982     21483.00
2006    25    1981     25354.00
2006    26    1980     28874.00
2006    27    1979     30423.00
2006    28    1978     32660.00
2006    29    1977     34327.00
2006    30    1976     35952.00
2006    31    1975     35045.00
2006    32    1974     34507.00
2006    33    1973     32378.00
2006    34    1972     31377.00
2006    35    1971     30040.00
2006    36    1970     26280.00
2006    37    1969     22478.00
2006    38    1968     18271.00
2006    39    1967     14327.00
2006    40    1966     10262.00
2006    41    1965      6657.00
2006    42    1964      4078.00
2006    43    1963      2405.00
2006    44    1962      1154.00
2006    45    1961       588.00
2006    46    1960       260.00
2006    47    1959        98.00
