West Germany, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age    Cohort           Total
1956    12-        .            1.64
1956    13      1943            6.36
1956    13      1942           11.82
1956    14      1942           16.19
1956    14      1941           75.37
1956    15      1941          133.69
1956    15      1940          423.77
1956    16      1940          695.53
1956    16      1939         1807.87
1956    17      1939         2741.33
1956    17      1938         5190.94
1956    18      1938         6960.27
1956    18      1937        10351.02
1956    19      1937        12427.99
1956    19      1936        16256.11
1956    20      1936        18126.97
1956    20      1935        21153.17
1956    21      1935        22717.41
1956    21      1934        24730.99
1956    22      1934        25944.39
1956    22      1933        22874.42
1956    23      1933        23402.80
1956    23      1932        24749.95
1956    24      1932        24896.16
1956    24      1931        26175.29
1956    25      1931        26029.50
1956    25      1930        27955.59
1956    26      1930        27573.08
1956    26      1929        26908.14
1956    27      1929        26454.95
1956    27      1928        26411.97
1956    28      1928        25857.83
1956    28      1927        24513.21
1956    29      1927        23838.56
1956    29      1926        23750.80
1956    30      1926        22892.52
1956    30      1925        22577.26
1956    31      1925        21815.47
1956    31      1924        20649.00
1956    32      1924        19944.72
1956    32      1923        18691.27
1956    33      1923        17854.38
1956    33      1922        17273.91
1956    34      1922        16472.00
1956    34      1921        16104.56
1956    35      1921        15275.73
1956    35      1920        14011.26
1956    36      1920        13266.95
1956    36      1919         9320.01
1956    37      1919         8770.77
1956    37      1918         5199.03
1956    38      1918         4874.63
1956    38      1917         4215.08
1956    39      1917         3927.07
1956    39      1916         3762.92
1956    40      1916         3443.98
1956    40      1915         3811.89
1956    41      1915         3430.03
1956    41      1914         3564.84
1956    42      1914         3137.93
1956    42      1913         2405.33
1956    43      1913         2082.85
1956    43      1912         1624.03
1956    44      1912         1354.76
1956    44      1911          852.06
1956    45      1911          695.35
1956    45      1910          496.11
1956    46      1910          375.12
1956    46      1909          194.08
1956    47      1909          148.01
1956    47      1908           90.67
1956    48      1908           65.37
1956    48      1907           37.72
1956    49      1907           13.29
1956    49      1906            0.00
1956    50      1906            0.00
1956    50      1905            0.00
1956    51      1905            0.00
1956    51      1904            0.00
1956    52      1904            0.00
1956    52      1903            0.00
1956    53      1903            0.00
1956    53      1902            0.00
1956    54      1902            0.00
1956    54      1901            0.00
1956    55+        .            0.00
1957    12-        .            0.00
1957    13      1944            0.00
1957    13      1943            8.31
1957    14      1943           49.70
1957    14      1942           78.36
1957    15      1942          102.66
1957    15      1941          403.31
1957    16      1941          684.83
1957    16      1940         2085.57
1957    17      1940         3256.14
1957    17      1939         5926.53
1957    18      1939         7845.31
1957    18      1938        11216.21
1957    19      1938        13596.10
1957    19      1937        16843.92
1957    20      1937        18924.85
1957    20      1936        22201.30
1957    21      1936        23697.82
1957    21      1935        26926.38
1957    22      1935        27822.93
1957    22      1934        29142.31
1957    23      1934        29374.50
1957    23      1933        25599.82
1957    24      1933        25421.98
1957    24      1932        26884.34
1957    25      1932        26459.78
1957    25      1931        27713.53
1957    26      1931        26920.76
1957    26      1930        28466.75
1957    27      1930        27550.72
1957    27      1929        26873.92
1957    28      1929        26030.14
1957    28      1928        25748.42
1957    29      1928        24875.33
1957    29      1927        23350.43
1957    30      1927        22477.68
1957    30      1926        22169.82
1957    31      1926        21247.97
1957    31      1925        20902.43
1957    32      1925        20176.05
1957    32      1924        18863.26
1957    33      1924        18208.68
1957    33      1923        16930.90
1957    34      1923        16222.52
1957    34      1922        15600.72
1957    35      1922        14903.35
1957    35      1921        14315.37
1957    36      1921        13547.35
1957    36      1920        12027.81
1957    37      1920        11405.32
1957    37      1919         7968.42
1957    38      1919         7500.64
1957    38      1918         4303.38
1957    39      1918         4032.73
1957    39      1917         3410.40
1957    40      1917         3150.48
1957    40      1916         2830.36
1957    41      1916         2561.36
1957    41      1915         2704.72
1957    42      1915         2417.96
1957    42      1914         2388.83
1957    43      1914         2083.77
1957    43      1913         1521.22
1957    44      1913         1274.15
1957    44      1912          839.11
1957    45      1912          711.10
1957    45      1911          499.93
1957    46      1911          387.19
1957    46      1910          197.30
1957    47      1910          151.75
1957    47      1909           92.24
1957    48      1909           66.78
1957    48      1908           38.32
1957    49      1908           13.68
1957    49      1907            0.00
1957    50      1907            0.00
1957    50      1906            0.00
1957    51      1906            0.00
1957    51      1905            0.00
1957    52      1905            0.00
1957    52      1904            0.00
1957    53      1904            0.00
1957    53      1903            0.00
1957    54      1903            0.00
1957    54      1902            0.00
1957    55+        .            0.00
1958    12-        .            0.19
1958    13      1945            0.81
1958    13      1944           12.57
1958    14      1944           28.44
1958    14      1943           79.37
1958    15      1943          126.65
1958    15      1942          376.17
1958    16      1942          619.95
1958    16      1941         1881.58
1958    17      1941         2817.95
1958    17      1940         6033.34
1958    18      1940         8003.24
1958    18      1939        11874.40
1958    19      1939        14146.53
1958    19      1938        17527.28
1958    20      1938        19759.93
1958    20      1937        22135.51
1958    21      1937        24080.70
1958    21      1936        27243.08
1958    22      1936        28928.26
1958    22      1935        30358.96
1958    23      1935        31523.02
1958    23      1934        31213.98
1958    24      1934        31892.14
1958    24      1933        26360.44
1958    25      1933        26517.53
1958    25      1932        26508.46
1958    26      1932        26456.51
1958    26      1931        26896.32
1958    27      1931        26579.71
1958    27      1930        27031.69
1958    28      1930        26572.36
1958    28      1929        25310.21
1958    29      1929        24804.44
1958    29      1928        23639.30
1958    30      1928        23029.96
1958    30      1927        21119.87
1958    31      1927        20552.83
1958    31      1926        20114.02
1958    32      1926        19414.43
1958    32      1925        18669.76
1958    33      1925        18066.38
1958    33      1924        16609.89
1958    34      1924        16087.80
1958    34      1923        14816.81
1958    35      1923        14190.46
1958    35      1922        13409.97
1958    36      1922        12746.98
1958    36      1921        11922.50
1958    37      1921        11240.12
1958    37      1920         9925.69
1958    38      1920         9365.49
1958    38      1919         6384.98
1958    39      1919         5956.41
1958    39      1918         3361.65
1958    40      1918         3095.08
1958    40      1917         2465.07
1958    41      1917         2243.46
1958    41      1916         2009.37
1958    42      1916         1776.06
1958    42      1915         1747.77
1958    43      1915         1502.60
1958    43      1914         1370.02
1958    44      1914         1158.27
1958    44      1913          811.22
1958    45      1913          664.95
1958    45      1912          437.43
1958    46      1912          336.65
1958    46      1911          172.65
1958    47      1911          131.39
1958    47      1910           81.24
1958    48      1910           57.78
1958    48      1909           26.62
1958    49      1909           18.39
1958    49      1908            8.28
1958    50      1908            6.46
1958    50      1907            4.48
1958    51      1907            3.75
1958    51      1906            2.57
1958    52      1906            2.15
1958    52      1905            1.41
1958    53      1905            1.17
1958    53      1904            0.77
1958    54      1904            0.56
1958    54      1903            0.30
1958    55+        .            0.10
1959    12-        .            0.00
1959    13      1946            0.00
1959    13      1945            6.53
1959    14      1945           39.47
1959    14      1944          101.71
1959    15      1944          136.30
1959    15      1943          428.75
1959    16      1943          702.28
1959    16      1942         1829.12
1959    17      1942         2758.01
1959    17      1941         6137.36
1959    18      1941         7937.05
1959    18      1940        13109.17
1959    19      1940        15550.67
1959    19      1939        19954.65
1959    20      1939        22250.59
1959    20      1938        24821.04
1959    21      1938        26828.48
1959    21      1937        28795.33
1959    22      1937        30405.41
1959    22      1936        32332.60
1959    23      1936        33398.33
1959    23      1935        34090.31
1959    24      1935        34734.71
1959    24      1934        33452.87
1959    25      1934        33648.11
1959    25      1933        27480.79
1959    26      1933        27310.82
1959    26      1932        27012.25
1959    27      1932        26574.33
1959    27      1931        26365.51
1959    28      1931        25747.03
1959    28      1930        26281.87
1959    29      1930        25505.65
1959    29      1929        23689.60
1959    30      1929        22998.77
1959    30      1928        22109.34
1959    31      1928        21410.94
1959    31      1927        19497.78
1959    32      1927        18785.35
1959    32      1926        18116.06
1959    33      1926        17367.98
1959    33      1925        16822.75
1959    34      1925        16173.22
1959    34      1924        14703.38
1959    35      1924        14165.47
1959    35      1923        13137.15
1959    36      1923        12529.61
1959    36      1922        11802.36
1959    37      1922        11148.32
1959    37      1921        10441.49
1959    38      1921         9715.11
1959    38      1920         8315.41
1959    39      1920         7718.06
1959    39      1919         5145.95
1959    40      1919         4751.34
1959    40      1918         2692.96
1959    41      1918         2416.19
1959    41      1917         1773.57
1959    42      1917         1567.53
1959    42      1916         1366.96
1959    43      1916         1166.11
1959    43      1915         1047.57
1959    44      1915          883.49
1959    44      1914          819.60
1959    45      1914          666.44
1959    45      1913          417.70
1959    46      1913          317.32
1959    46      1912          173.53
1959    47      1912          133.48
1959    47      1911           77.58
1959    48      1911           60.42
1959    48      1910           39.33
1959    49      1910           24.67
1959    49      1909            6.78
1959    50      1909            4.92
1959    50      1908            3.53
1959    51      1908            2.93
1959    51      1907            1.94
1959    52      1907            1.62
1959    52      1906            1.09
1959    53      1906            0.90
1959    53      1905            0.58
1959    54      1905            0.41
1959    54      1904            0.22
1959    55+        .            0.08
1960    12-        .            2.64
1960    13      1947           11.36
1960    13      1946           25.54
1960    14      1946           31.46
1960    14      1945           83.01
1960    15      1945          137.00
1960    15      1944          553.53
1960    16      1944          907.54
1960    16      1943         2174.96
1960    17      1943         3137.33
1960    17      1942         5344.79
1960    18      1942         6837.87
1960    18      1941        12437.98
1960    19      1941        14762.49
1960    19      1940        20629.86
1960    20      1940        23044.48
1960    20      1939        26586.70
1960    21      1939        28661.27
1960    21      1938        30397.73
1960    22      1938        32212.63
1960    22      1937        32797.24
1960    23      1937        34070.35
1960    23      1936        34974.53
1960    24      1936        35797.27
1960    24      1935        35678.74
1960    25      1935        35990.11
1960    25      1934        33546.79
1960    26      1934        33409.80
1960    26      1933        26527.38
1960    27      1933        26185.45
1960    27      1932        25495.11
1960    28      1932        25019.61
1960    28      1931        24604.66
1960    29      1931        23961.95
1960    29      1930        23944.99
1960    30      1930        23269.54
1960    30      1929        21828.33
1960    31      1929        21154.98
1960    31      1928        19852.81
1960    32      1928        19112.28
1960    32      1927        17151.50
1960    33      1927        16495.31
1960    33      1926        15833.98
1960    34      1926        15163.69
1960    34      1925        14522.40
1960    35      1925        13954.13
1960    35      1924        12692.27
1960    36      1924        12173.07
1960    36      1923        11028.01
1960    37      1923        10448.14
1960    37      1922         9711.33
1960    38      1922         9107.68
1960    38      1921         8345.21
1960    39      1921         7679.65
1960    39      1920         6351.20
1960    40      1920         5866.46
1960    40      1919         3943.42
1960    41      1919         3560.98
1960    41      1918         1839.45
1960    42      1918         1612.74
1960    42      1917         1161.20
1960    43      1917         1005.91
1960    43      1916          825.92
1960    44      1916          684.16
1960    44      1915          575.80
1960    45      1915          470.25
1960    45      1914          406.35
1960    46      1914          315.69
1960    46      1913          174.75
1960    47      1913          132.26
1960    47      1912           78.55
1960    48      1912           54.46
1960    48      1911           22.35
1960    49      1911           14.65
1960    49      1910            5.96
1960    50      1910            4.56
1960    50      1909            3.40
1960    51      1909            2.87
1960    51      1908            2.01
1960    52      1908            1.70
1960    52      1907            1.14
1960    53      1907            0.95
1960    53      1906            0.63
1960    54      1906            0.46
1960    54      1905            0.24
1960    55+        .            0.09
1961    12-        .            2.07
1961    13      1948            8.93
1961    13      1947           27.10
1961    14      1947           42.91
1961    14      1946          115.02
1961    15      1946          168.01
1961    15      1945          519.59
1961    16      1945          874.56
1961    16      1944         2619.98
1961    17      1944         3677.73
1961    17      1943         6316.91
1961    18      1943         7858.70
1961    18      1942        11062.35
1961    19      1942        12739.35
1961    19      1941        20330.10
1961    20      1941        22381.75
1961    20      1940        28986.70
1961    21      1940        30351.04
1961    21      1939        34442.56
1961    22      1939        35142.34
1961    22      1938        36677.20
1961    23      1938        36920.16
1961    23      1937        36864.13
1961    24      1937        36885.25
1961    24      1936        37526.76
1961    25      1936        37412.75
1961    25      1935        36396.25
1961    26      1935        36455.02
1961    26      1934        33582.06
1961    27      1934        33215.52
1961    27      1933        25980.25
1961    28      1933        25602.61
1961    28      1932        24488.27
1961    29      1932        23855.22
1961    29      1931        22951.51
1961    30      1931        22608.67
1961    30      1930        22070.90
1961    31      1930        21507.05
1961    31      1929        19657.89
1961    32      1929        19225.52
1961    32      1928        17669.71
1961    33      1928        17237.26
1961    33      1927        15348.56
1961    34      1927        14956.89
1961    34      1926        13916.31
1961    35      1926        13526.81
1961    35      1925        12829.01
1961    36      1925        12311.85
1961    36      1924        10894.44
1961    37      1924        10474.99
1961    37      1923         9237.18
1961    38      1923         8789.87
1961    38      1922         7986.50
1961    39      1922         7479.26
1961    39      1921         6531.50
1961    40      1921         6042.93
1961    40      1920         4933.58
1961    41      1920         4458.49
1961    41      1919         2735.44
1961    42      1919         2428.15
1961    42      1918         1221.69
1961    43      1918         1040.57
1961    43      1917          682.63
1961    44      1917          580.52
1961    44      1916          466.09
1961    45      1916          375.01
1961    45      1915          283.23
1961    46      1915          217.82
1961    46      1914          161.54
1961    47      1914          122.49
1961    47      1913           68.40
1961    48      1913           50.61
1961    48      1912           27.86
1961    49      1912           19.14
1961    49      1911            7.40
1961    50      1911            5.71
1961    50      1910            4.28
1961    51      1910            3.57
1961    51      1909            2.53
1961    52      1909            2.12
1961    52      1908            1.45
1961    53      1908            1.20
1961    53      1907            0.78
1961    54      1907            0.56
1961    54      1906            0.31
1961    55+        .            0.11
1962    12-        .            1.26
1962    13      1949            5.74
1962    13      1948           23.14
1962    14      1948           39.87
1962    14      1947          125.34
1962    15      1947          222.71
1962    15      1946          663.35
1962    16      1946          963.88
1962    16      1945         2153.73
1962    17      1945         3104.03
1962    17      1944         6724.25
1962    18      1944         8271.92
1962    18      1943        11922.22
1962    19      1943        13834.50
1962    19      1942        16887.22
1962    20      1942        18702.92
1962    20      1941        26297.32
1962    21      1941        28281.56
1962    21      1940        34769.44
1962    22      1940        36816.89
1962    22      1939        38928.67
1962    23      1939        40201.75
1962    23      1938        39178.91
1962    24      1938        39810.49
1962    24      1937        37594.69
1962    25      1937        37803.19
1962    25      1936        37440.29
1962    26      1936        37292.50
1962    26      1935        35134.42
1962    27      1935        34702.66
1962    27      1934        31486.40
1962    28      1934        30940.61
1962    28      1933        23867.40
1962    29      1933        23306.41
1962    29      1932        22173.75
1962    30      1932        21527.56
1962    30      1931        20814.19
1962    31      1931        20032.70
1962    31      1930        19460.55
1962    32      1930        18728.96
1962    32      1929        17266.06
1962    33      1929        16607.83
1962    33      1928        15417.24
1962    34      1928        14763.11
1962    34      1927        13149.68
1962    35      1927        12559.03
1962    35      1926        11876.75
1962    36      1926        11301.59
1962    36      1925        10653.51
1962    37      1925        10096.49
1962    37      1924         8840.78
1962    38      1924         8305.69
1962    38      1923         7271.74
1962    39      1923         6756.29
1962    39      1922         6063.67
1962    40      1922         5545.01
1962    40      1921         4808.13
1962    41      1921         4321.19
1962    41      1920         3443.86
1962    42      1920         3066.08
1962    42      1919         1872.97
1962    43      1919         1590.53
1962    43      1918          713.44
1962    44      1918          592.75
1962    44      1917          397.81
1962    45      1917          316.29
1962    45      1916          206.87
1962    46      1916          157.19
1962    46      1915          116.59
1962    47      1915           85.44
1962    47      1914           56.02
1962    48      1914           40.99
1962    48      1913           23.47
1962    49      1913           14.53
1962    49      1912            4.08
1962    50      1912            3.00
1962    50      1911            2.17
1962    51      1911            1.83
1962    51      1910            1.34
1962    52      1910            1.13
1962    52      1909            0.80
1962    53      1909            0.67
1962    53      1908            0.44
1962    54      1908            0.32
1962    54      1907            0.17
1962    55+        .            0.06
1963    12-        .            1.44
1963    13      1950            6.56
1963    13      1949           25.59
1963    14      1949           44.41
1963    14      1948          123.20
1963    15      1948          207.81
1963    15      1947          657.13
1963    16      1947         1162.90
1963    16      1946         2884.89
1963    17      1946         3740.22
1963    17      1945         5807.22
1963    18      1945         7255.99
1963    18      1944        13187.31
1963    19      1944        15000.15
1963    19      1943        18562.10
1963    20      1943        20304.53
1963    20      1942        22506.50
1963    21      1942        24161.25
1963    21      1941        33297.57
1963    22      1941        35085.53
1963    22      1940        40361.17
1963    23      1940        41677.16
1963    23      1939        42660.43
1963    24      1939        43386.96
1963    24      1938        41413.52
1963    25      1938        41649.82
1963    25      1937        38761.41
1963    26      1937        38538.83
1963    26      1936        37092.63
1963    27      1936        36525.56
1963    27      1935        33980.33
1963    28      1935        33306.76
1963    28      1934        29836.66
1963    29      1934        29159.29
1963    29      1933        22503.11
1963    30      1933        21855.60
1963    30      1932        20522.41
1963    31      1932        19815.24
1963    31      1931        19032.56
1963    32      1931        18259.04
1963    32      1930        17698.75
1963    33      1930        16952.80
1963    33      1929        15430.89
1963    34      1929        14766.60
1963    34      1928        13620.64
1963    35      1928        13013.79
1963    35      1927        11581.95
1963    36      1927        11019.42
1963    36      1926        10304.82
1963    37      1926         9725.50
1963    37      1925         8963.01
1963    38      1925         8421.27
1963    38      1924         7264.36
1963    39      1924         6778.87
1963    39      1923         5858.78
1963    40      1923         5391.40
1963    40      1922         4731.20
1963    41      1922         4231.95
1963    41      1921         3456.60
1963    42      1921         2998.51
1963    42      1920         2192.05
1963    43      1920         1905.01
1963    43      1919         1130.87
1963    44      1919          950.16
1963    44      1918          425.05
1963    45      1918          332.96
1963    45      1917          181.63
1963    46      1917          140.38
1963    46      1916           94.71
1963    47      1916           70.29
1963    47      1915           47.16
1963    48      1915           33.84
1963    48      1914           22.91
1963    49      1914           13.09
1963    49      1913            2.85
1963    50      1913            2.03
1963    50      1912            1.57
1963    51      1912            1.31
1963    51      1911            0.88
1963    52      1911            0.74
1963    52      1910            0.53
1963    53      1910            0.44
1963    53      1909            0.29
1963    54      1909            0.21
1963    54      1908            0.11
1963    55+        .            0.04
1964    12-        .            3.77
1964    13      1951           16.23
1964    13      1950           29.69
1964    14      1950           41.31
1964    14      1949          123.37
1964    15      1949          221.63
1964    15      1948          700.15
1964    16      1948         1214.86
1964    16      1947         2910.38
1964    17      1947         4468.64
1964    17      1946         7716.90
1964    18      1946         8662.14
1964    18      1945        10914.10
1964    19      1945        12509.97
1964    19      1944        19623.94
1964    20      1944        21180.17
1964    20      1943        24106.27
1964    21      1943        25625.87
1964    21      1942        27560.26
1964    22      1942        28966.90
1964    22      1941        37667.27
1964    23      1941        38876.94
1964    23      1940        43443.17
1964    24      1940        44193.08
1964    24      1939        44083.79
1964    25      1939        44296.46
1964    25      1938        41365.48
1964    26      1938        41143.75
1964    26      1937        37622.23
1964    27      1937        37026.98
1964    27      1936        34878.68
1964    28      1936        34106.51
1964    28      1935        31648.96
1964    29      1935        30884.22
1964    29      1934        27417.70
1964    30      1934        26641.45
1964    30      1933        20312.57
1964    31      1933        19657.55
1964    31      1932        18414.20
1964    32      1932        17747.90
1964    32      1931        16981.48
1964    33      1931        16250.61
1964    33      1930        15677.07
1964    34      1930        14965.02
1964    34      1929        13464.56
1964    35      1929        12841.52
1964    35      1928        11822.87
1964    36      1928        11243.19
1964    36      1927         9875.68
1964    37      1927         9340.37
1964    37      1926         8664.37
1964    38      1926         8085.68
1964    38      1925         7179.98
1964    39      1925         6682.05
1964    39      1924         5740.44
1964    40      1924         5296.59
1964    40      1923         4422.81
1964    41      1923         3986.22
1964    41      1922         3318.17
1964    42      1922         2928.85
1964    42      1921         2383.23
1964    43      1921         2016.79
1964    43      1920         1362.34
1964    44      1920         1140.67
1964    44      1919          628.40
1964    45      1919          503.60
1964    45      1918          199.61
1964    46      1918          155.39
1964    46      1917           91.84
1964    47      1917           64.16
1964    47      1916           28.71
1964    48      1916           22.29
1964    48      1915           22.91
1964    49      1915           13.09
1964    49      1914            2.90
1964    50      1914            2.03
1964    50      1913            1.55
1964    51      1913            1.29
1964    51      1912            0.92
1964    52      1912            0.77
1964    52      1911            0.50
1964    53      1911            0.42
1964    53      1910            0.28
1964    54      1910            0.20
1964    54      1909            0.11
1964    55+        .            0.04
1965    12-        .            2.83
1965    13      1952           12.17
1965    13      1951           24.30
1965    14      1951           35.70
1965    14      1950          118.27
1965    15      1950          219.73
1965    15      1949          736.50
1965    16      1949         1343.50
1965    16      1948         3127.92
1965    17      1948         4630.08
1965    17      1947         7762.54
1965    18      1947        10289.48
1965    18      1946        14196.76
1965    19      1946        14573.26
1965    19      1945        15605.96
1965    20      1945        16983.07
1965    20      1944        24865.73
1965    21      1944        26240.32
1965    21      1943        28977.58
1965    22      1943        30162.48
1965    22      1942        30157.42
1965    23      1942        31029.64
1965    23      1941        39062.97
1965    24      1941        39852.11
1965    24      1940        43331.55
1965    25      1940        43758.53
1965    25      1939        42933.61
1965    26      1939        42801.47
1965    26      1938        38915.00
1965    27      1938        38423.07
1965    27      1937        34583.59
1965    28      1937        33852.48
1965    28      1936        31330.72
1965    29      1936        30562.34
1965    29      1935        28289.89
1965    30      1935        27505.16
1965    30      1934        23876.86
1965    31      1934        23126.19
1965    31      1933        17588.44
1965    32      1933        16998.59
1965    32      1932        15793.33
1965    33      1932        15170.70
1965    33      1931        14283.05
1965    34      1931        13637.97
1965    34      1930        13085.60
1965    35      1930        12503.42
1965    35      1929        11268.80
1965    36      1929        10714.22
1965    36      1928         9638.86
1965    37      1928         9108.16
1965    37      1927         7900.37
1965    38      1927         7420.64
1965    38      1926         6715.23
1965    39      1926         6248.78
1965    39      1925         5570.91
1965    40      1925         5143.10
1965    40      1924         4268.46
1965    41      1924         3844.55
1965    41      1923         2996.02
1965    42      1923         2633.99
1965    42      1922         2106.80
1965    43      1922         1803.21
1965    43      1921         1343.38
1965    44      1921         1116.62
1965    44      1920          751.96
1965    45      1920          613.04
1965    45      1919          310.96
1965    46      1919          232.04
1965    46      1918           76.26
1965    47      1918           56.74
1965    47      1917           31.36
1965    48      1917           22.64
1965    48      1916           12.77
1965    49      1916            7.23
1965    49      1915            2.03
1965    50      1915            1.44
1965    50      1914            1.39
1965    51      1914            1.17
1965    51      1913            0.83
1965    52      1913            0.69
1965    52      1912            0.49
1965    53      1912            0.40
1965    53      1911            0.25
1965    54      1911            0.18
1965    54      1910            0.10
1965    55+        .            0.03
1966    12-        .            1.68
1966    13      1953            7.32
1966    13      1952           18.75
1966    14      1952           30.25
1966    14      1951          116.34
1966    15      1951          229.66
1966    15      1950          763.94
1966    16      1950         1382.06
1966    16      1949         3421.29
1966    17      1949         5304.72
1966    17      1948         8671.29
1966    18      1948        11068.75
1966    18      1947        14836.90
1966    19      1947        17895.17
1966    19      1946        21430.88
1966    20      1946        20681.20
1966    20      1945        20152.06
1966    21      1945        21113.02
1966    21      1944        29986.98
1966    22      1944        30935.13
1966    22      1943        32303.11
1966    23      1943        32910.01
1966    23      1942        32450.72
1966    24      1942        32918.41
1966    24      1941        40399.58
1966    25      1941        40598.57
1966    25      1940        43173.71
1966    26      1940        42945.46
1966    26      1939        41365.65
1966    27      1939        40780.50
1966    27      1938        36776.32
1966    28      1938        35940.82
1966    28      1937        31893.38
1966    29      1937        30950.74
1966    29      1936        28702.28
1966    30      1936        27741.83
1966    30      1935        25169.07
1966    31      1935        24259.03
1966    31      1934        21089.80
1966    32      1934        20322.28
1966    32      1933        15525.35
1966    33      1933        14898.70
1966    33      1932        13669.31
1966    34      1932        13018.74
1966    34      1931        12148.54
1966    35      1931        11575.50
1966    35      1930        11319.48
1966    36      1930        10732.57
1966    36      1929         9361.59
1966    37      1929         8816.44
1966    37      1928         7945.32
1966    38      1928         7431.71
1966    38      1927         6274.97
1966    39      1927         5797.05
1966    39      1926         5094.57
1966    40      1926         4652.45
1966    40      1925         4002.21
1966    41      1925         3629.80
1966    41      1924         2924.09
1966    42      1924         2584.92
1966    42      1923         1944.96
1966    43      1923         1671.05
1966    43      1922         1267.77
1966    44      1922         1059.23
1966    44      1921          762.18
1966    45      1921          598.82
1966    45      1920          343.20
1966    46      1920          264.80
1966    46      1919          122.16
1966    47      1919           90.84
1966    47      1918           31.58
1966    48      1918           22.42
1966    48      1917           10.88
1966    49      1917            6.12
1966    49      1916            1.43
1966    50      1916            1.02
1966    50      1915            1.01
1966    51      1915            0.84
1966    51      1914            0.75
1966    52      1914            0.63
1966    52      1913            0.44
1966    53      1913            0.36
1966    53      1912            0.24
1966    54      1912            0.17
1966    54      1911            0.09
1966    55+        .            0.03
1967    12-        .            2.45
1967    13      1954           10.55
1967    13      1953           21.53
1967    14      1953           32.47
1967    14      1952          114.62
1967    15      1952          218.38
1967    15      1951          717.20
1967    16      1951         1311.80
1967    16      1950         3320.70
1967    17      1950         5159.30
1967    17      1949         9000.78
1967    18      1949        11994.22
1967    18      1948        16143.34
1967    19      1948        18623.66
1967    19      1947        21454.61
1967    20      1947        23913.39
1967    20      1946        26487.26
1967    21      1946        24305.74
1967    21      1945        23365.97
1967    22      1945        23541.03
1967    22      1944        32063.66
1967    23      1944        31989.34
1967    23      1943        33047.48
1967    24      1943        32861.52
1967    24      1942        32090.88
1967    25      1942        31779.12
1967    25      1941        38648.48
1967    26      1941        38099.52
1967    26      1940        40097.77
1967    27      1940        39200.23
1967    27      1939        37638.74
1967    28      1939        36555.26
1967    28      1938        32802.47
1967    29      1938        31618.53
1967    29      1937        28057.14
1967    30      1937        26867.86
1967    30      1936        24837.92
1967    31      1936        23695.08
1967    31      1935        21405.61
1967    32      1935        20436.39
1967    32      1934        17979.27
1967    33      1934        17195.73
1967    33      1933        13136.36
1967    34      1933        12477.64
1967    34      1932        11504.19
1967    35      1932        10885.81
1967    35      1931        10348.84
1967    36      1931         9707.16
1967    36      1930         9087.79
1967    37      1930         8493.21
1967    37      1929         7506.10
1967    38      1929         6986.90
1967    38      1928         6148.68
1967    39      1928         5674.32
1967    39      1927         4755.47
1967    40      1927         4326.53
1967    40      1926         3711.71
1967    41      1926         3290.29
1967    41      1925         2630.25
1967    42      1925         2325.75
1967    42      1924         1833.42
1967    43      1924         1586.58
1967    43      1923         1140.58
1967    44      1923          961.42
1967    44      1922          719.61
1967    45      1922          565.39
1967    45      1921          334.13
1967    46      1921          254.87
1967    46      1920          150.46
1967    47      1920          111.54
1967    47      1919           44.24
1967    48      1919           31.76
1967    48      1918           11.17
1967    49      1918            5.83
1967    49      1917            0.89
1967    50      1917            0.61
1967    50      1916            0.51
1967    51      1916            0.43
1967    51      1915            0.39
1967    52      1915            0.32
1967    52      1914            0.28
1967    53      1914            0.23
1967    53      1913            0.15
1967    54      1913            0.11
1967    54      1912            0.06
1967    55+        .            0.02
1968    12-        .            2.00
1968    13      1955            9.00
1968    13      1954           28.74
1968    14      1954           47.26
1968    14      1953          129.61
1968    15      1953          231.39
1968    15      1952          745.96
1968    16      1952         1355.04
1968    16      1951         3383.38
1968    17      1951         5335.65
1968    17      1950         9084.46
1968    18      1950        12135.61
1968    18      1949        16417.69
1968    19      1949        20029.43
1968    19      1948        22464.75
1968    20      1948        24643.40
1968    20      1947        25419.56
1968    21      1947        27681.60
1968    21      1946        28423.11
1968    22      1946        25777.06
1968    22      1945        22931.32
1968    23      1945        23093.82
1968    23      1944        30397.26
1968    24      1944        30502.93
1968    24      1943        30766.95
1968    25      1943        30839.24
1968    25      1942        29550.75
1968    26      1942        29460.43
1968    26      1941        34756.44
1968    27      1941        34341.77
1968    27      1940        35398.68
1968    28      1940        34777.54
1968    28      1939        32791.12
1968    29      1939        31955.08
1968    29      1938        28012.85
1968    30      1938        27096.32
1968    30      1937        23575.19
1968    31      1937        22702.95
1968    31      1936        20709.88
1968    32      1936        19856.25
1968    32      1935        17585.16
1968    33      1935        16924.95
1968    33      1934        14906.54
1968    34      1934        14390.55
1968    34      1933        10851.65
1968    35      1933        10399.42
1968    35      1932         9539.85
1968    36      1932         9050.20
1968    36      1931         8321.21
1968    37      1931         7819.83
1968    37      1930         7306.00
1968    38      1930         6835.04
1968    38      1929         5875.86
1968    39      1929         5449.17
1968    39      1928         4706.48
1968    40      1928         4304.55
1968    40      1927         3460.54
1968    41      1927         3101.48
1968    41      1926         2545.35
1968    42      1926         2232.66
1968    42      1925         1753.64
1968    43      1925         1514.37
1968    43      1924         1095.53
1968    44      1924          919.48
1968    44      1923          627.66
1968    45      1923          500.35
1968    45      1922          315.65
1968    46      1922          242.35
1968    46      1921          147.43
