Germany, Live births by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        Total          B1          B2          B3          B4         B5p
1954     12-           .           .           .           .           .           .
1954     13            .           .           .           .           .           .
1954     14            .           .           .           .           .           .
1954     15            .           .           .           .           .           .
1954     16            .           .           .           .           .           .
1954     17            .           .           .           .           .           .
1954     18            .           .           .           .           .           .
1954     19            .           .           .           .           .           .
1954     20            .           .           .           .           .           .
1954     21            .           .           .           .           .           .
1954     22            .           .           .           .           .           .
1954     23            .           .           .           .           .           .
1954     24            .           .           .           .           .           .
1954     25            .           .           .           .           .           .
1954     26            .           .           .           .           .           .
1954     27            .           .           .           .           .           .
1954     28            .           .           .           .           .           .
1954     29            .           .           .           .           .           .
1954     30            .           .           .           .           .           .
1954     31            .           .           .           .           .           .
1954     32            .           .           .           .           .           .
1954     33            .           .           .           .           .           .
1954     34            .           .           .           .           .           .
1954     35            .           .           .           .           .           .
1954     36            .           .           .           .           .           .
1954     37            .           .           .           .           .           .
1954     38            .           .           .           .           .           .
1954     39            .           .           .           .           .           .
1954     40            .           .           .           .           .           .
1954     41            .           .           .           .           .           .
1954     42            .           .           .           .           .           .
1954     43            .           .           .           .           .           .
1954     44            .           .           .           .           .           .
1954     45            .           .           .           .           .           .
1954     46            .           .           .           .           .           .
1954     47            .           .           .           .           .           .
1954     48            .           .           .           .           .           .
1954     49            .           .           .           .           .           .
1954     50            .           .           .           .           .           .
1954     51            .           .           .           .           .           .
1954     52            .           .           .           .           .           .
1954     53            .           .           .           .           .           .
1954     54            .           .           .           .           .           .
1954     55+        0.22        0.12        0.06        0.03        0.00        0.01
1955     12-           .           .           .           .           .           .
1955     13            .           .           .           .           .           .
1955     14            .           .           .           .           .           .
1955     15            .           .           .           .           .           .
1955     16            .           .           .           .           .           .
1955     17            .           .           .           .           .           .
1955     18            .           .           .           .           .           .
1955     19            .           .           .           .           .           .
1955     20            .           .           .           .           .           .
1955     21            .           .           .           .           .           .
1955     22            .           .           .           .           .           .
1955     23            .           .           .           .           .           .
1955     24            .           .           .           .           .           .
1955     25            .           .           .           .           .           .
1955     26            .           .           .           .           .           .
1955     27            .           .           .           .           .           .
1955     28            .           .           .           .           .           .
1955     29            .           .           .           .           .           .
1955     30            .           .           .           .           .           .
1955     31            .           .           .           .           .           .
1955     32            .           .           .           .           .           .
1955     33            .           .           .           .           .           .
1955     34            .           .           .           .           .           .
1955     35            .           .           .           .           .           .
1955     36            .           .           .           .           .           .
1955     37            .           .           .           .           .           .
1955     38            .           .           .           .           .           .
1955     39            .           .           .           .           .           .
1955     40            .           .           .           .           .           .
1955     41            .           .           .           .           .           .
1955     42            .           .           .           .           .           .
1955     43            .           .           .           .           .           .
1955     44            .           .           .           .           .           .
1955     45            .           .           .           .           .           .
1955     46            .           .           .           .           .           .
1955     47            .           .           .           .           .           .
1955     48            .           .           .           .           .           .
1955     49            .           .           .           .           .           .
1955     50            .           .           .           .           .           .
1955     51            .           .           .           .           .           .
1955     52            .           .           .           .           .           .
1955     53            .           .           .           .           .           .
1955     54         1.87        0.96        0.57        0.24        0.01        0.09
1955     55+        0.25        0.11        0.09        0.03        0.01        0.01
1956     12-           .           .           .           .           .           .
1956     13            .           .           .           .           .           .
1956     14            .           .           .           .           .           .
1956     15            .           .           .           .           .           .
1956     16            .           .           .           .           .           .
1956     17            .           .           .           .           .           .
1956     18            .           .           .           .           .           .
1956     19            .           .           .           .           .           .
1956     20            .           .           .           .           .           .
1956     21            .           .           .           .           .           .
1956     22            .           .           .           .           .           .
1956     23            .           .           .           .           .           .
1956     24            .           .           .           .           .           .
1956     25            .           .           .           .           .           .
1956     26            .           .           .           .           .           .
1956     27            .           .           .           .           .           .
1956     28            .           .           .           .           .           .
1956     29            .           .           .           .           .           .
1956     30            .           .           .           .           .           .
1956     31            .           .           .           .           .           .
1956     32            .           .           .           .           .           .
1956     33            .           .           .           .           .           .
1956     34            .           .           .           .           .           .
1956     35            .           .           .           .           .           .
1956     36            .           .           .           .           .           .
1956     37            .           .           .           .           .           .
1956     38            .           .           .           .           .           .
1956     39            .           .           .           .           .           .
1956     40            .           .           .           .           .           .
1956     41            .           .           .           .           .           .
1956     42            .           .           .           .           .           .
1956     43            .           .           .           .           .           .
1956     44            .           .           .           .           .           .
1956     45            .           .           .           .           .           .
1956     46            .           .           .           .           .           .
1956     47            .           .           .           .           .           .
1956     48            .           .           .           .           .           .
1956     49            .           .           .           .           .           .
1956     50            .           .           .           .           .           .
1956     51            .           .           .           .           .           .
1956     52            .           .           .           .           .           .
1956     53         4.77        2.35        1.41        0.63        0.04        0.35
1956     54         2.22        0.98        0.79        0.26        0.06        0.13
1956     55+        0.29        0.14        0.10        0.03        0.01        0.01
1957     12-           .           .           .           .           .           .
1957     13            .           .           .           .           .           .
1957     14            .           .           .           .           .           .
1957     15            .           .           .           .           .           .
1957     16            .           .           .           .           .           .
1957     17            .           .           .           .           .           .
1957     18            .           .           .           .           .           .
1957     19            .           .           .           .           .           .
1957     20            .           .           .           .           .           .
1957     21            .           .           .           .           .           .
1957     22            .           .           .           .           .           .
1957     23            .           .           .           .           .           .
1957     24            .           .           .           .           .           .
1957     25            .           .           .           .           .           .
1957     26            .           .           .           .           .           .
1957     27            .           .           .           .           .           .
1957     28            .           .           .           .           .           .
1957     29            .           .           .           .           .           .
1957     30            .           .           .           .           .           .
1957     31            .           .           .           .           .           .
1957     32            .           .           .           .           .           .
1957     33            .           .           .           .           .           .
1957     34            .           .           .           .           .           .
1957     35            .           .           .           .           .           .
1957     36            .           .           .           .           .           .
1957     37            .           .           .           .           .           .
1957     38            .           .           .           .           .           .
1957     39            .           .           .           .           .           .
1957     40            .           .           .           .           .           .
1957     41            .           .           .           .           .           .
1957     42            .           .           .           .           .           .
1957     43            .           .           .           .           .           .
1957     44            .           .           .           .           .           .
1957     45            .           .           .           .           .           .
1957     46            .           .           .           .           .           .
1957     47            .           .           .           .           .           .
1957     48            .           .           .           .           .           .
1957     49            .           .           .           .           .           .
1957     50            .           .           .           .           .           .
1957     51            .           .           .           .           .           .
1957     52         9.79        4.46        2.71        1.32        0.07        1.22
1957     53         5.87        2.41        2.05        0.66        0.18        0.57
1957     54         2.55        1.25        0.80        0.29        0.11        0.11
1957     55+        0.33        0.17        0.09        0.05        0.01        0.01
1958     12-           .           .           .           .           .           .
1958     13            .           .           .           .           .           .
1958     14            .           .           .           .           .           .
1958     15            .           .           .           .           .           .
1958     16            .           .           .           .           .           .
1958     17            .           .           .           .           .           .
1958     18            .           .           .           .           .           .
1958     19            .           .           .           .           .           .
1958     20            .           .           .           .           .           .
1958     21            .           .           .           .           .           .
1958     22            .           .           .           .           .           .
1958     23            .           .           .           .           .           .
1958     24            .           .           .           .           .           .
1958     25            .           .           .           .           .           .
1958     26            .           .           .           .           .           .
1958     27            .           .           .           .           .           .
1958     28            .           .           .           .           .           .
1958     29            .           .           .           .           .           .
1958     30            .           .           .           .           .           .
1958     31            .           .           .           .           .           .
1958     32            .           .           .           .           .           .
1958     33            .           .           .           .           .           .
1958     34            .           .           .           .           .           .
1958     35            .           .           .           .           .           .
1958     36            .           .           .           .           .           .
1958     37            .           .           .           .           .           .
1958     38            .           .           .           .           .           .
1958     39            .           .           .           .           .           .
1958     40            .           .           .           .           .           .
1958     41            .           .           .           .           .           .
1958     42            .           .           .           .           .           .
1958     43            .           .           .           .           .           .
1958     44            .           .           .           .           .           .
1958     45            .           .           .           .           .           .
1958     46            .           .           .           .           .           .
1958     47            .           .           .           .           .           .
1958     48            .           .           .           .           .           .
1958     49            .           .           .           .           .           .
1958     50            .           .           .           .           .           .
1958     51        17.57        7.14        4.63        2.43        0.14        3.24
1958     52        12.49        4.74        4.08        1.37        0.44        1.87
1958     53         6.93        3.30        2.05        0.81        0.33        0.43
1958     54         2.64        1.30        0.73        0.39        0.10        0.12
1958     55+        0.28        0.13        0.09        0.04        0.01        0.01
1959     12-           .           .           .           .           .           .
1959     13            .           .           .           .           .           .
1959     14            .           .           .           .           .           .
1959     15            .           .           .           .           .           .
1959     16            .           .           .           .           .           .
1959     17            .           .           .           .           .           .
1959     18            .           .           .           .           .           .
1959     19            .           .           .           .           .           .
1959     20            .           .           .           .           .           .
1959     21            .           .           .           .           .           .
1959     22            .           .           .           .           .           .
1959     23            .           .           .           .           .           .
1959     24            .           .           .           .           .           .
1959     25            .           .           .           .           .           .
1959     26            .           .           .           .           .           .
1959     27            .           .           .           .           .           .
1959     28            .           .           .           .           .           .
1959     29            .           .           .           .           .           .
1959     30            .           .           .           .           .           .
1959     31            .           .           .           .           .           .
1959     32            .           .           .           .           .           .
1959     33            .           .           .           .           .           .
1959     34            .           .           .           .           .           .
1959     35            .           .           .           .           .           .
1959     36            .           .           .           .           .           .
1959     37            .           .           .           .           .           .
1959     38            .           .           .           .           .           .
1959     39            .           .           .           .           .           .
1959     40            .           .           .           .           .           .
1959     41            .           .           .           .           .           .
1959     42            .           .           .           .           .           .
1959     43            .           .           .           .           .           .
1959     44            .           .           .           .           .           .
1959     45            .           .           .           .           .           .
1959     46            .           .           .           .           .           .
1959     47            .           .           .           .           .           .
1959     48            .           .           .           .           .           .
1959     49            .           .           .           .           .           .
1959     50        28.38       10.03        7.34        4.25        1.15        5.59
1959     51        23.42        8.66        7.21        2.59        1.04        3.93
1959     52        15.57        6.95        4.21        1.89        0.89        1.64
1959     53         7.37        3.41        1.90        1.19        0.28        0.58
1959     54         2.54        1.14        0.85        0.35        0.10        0.10
1959     55+        0.33        0.14        0.12        0.04        0.01        0.01
1960     12-           .           .           .           .           .           .
1960     13            .           .           .           .           .           .
1960     14            .           .           .           .           .           .
1960     15            .           .           .           .           .           .
1960     16            .           .           .           .           .           .
1960     17            .           .           .           .           .           .
1960     18            .           .           .           .           .           .
1960     19            .           .           .           .           .           .
1960     20            .           .           .           .           .           .
1960     21            .           .           .           .           .           .
1960     22            .           .           .           .           .           .
1960     23            .           .           .           .           .           .
1960     24            .           .           .           .           .           .
1960     25            .           .           .           .           .           .
1960     26            .           .           .           .           .           .
1960     27            .           .           .           .           .           .
1960     28            .           .           .           .           .           .
1960     29            .           .           .           .           .           .
1960     30            .           .           .           .           .           .
1960     31            .           .           .           .           .           .
1960     32            .           .           .           .           .           .
1960     33            .           .           .           .           .           .
1960     34            .           .           .           .           .           .
1960     35            .           .           .           .           .           .
1960     36            .           .           .           .           .           .
1960     37            .           .           .           .           .           .
1960     38            .           .           .           .           .           .
1960     39            .           .           .           .           .           .
1960     40            .           .           .           .           .           .
1960     41            .           .           .           .           .           .
1960     42            .           .           .           .           .           .
1960     43            .           .           .           .           .           .
1960     44            .           .           .           .           .           .
1960     45            .           .           .           .           .           .
1960     46            .           .           .           .           .           .
1960     47            .           .           .           .           .           .
1960     48            .           .           .           .           .           .
1960     49        43.01       14.90       12.05        8.53        3.97        3.56
1960     50        34.22       13.44        9.95        4.35        2.31        4.16
1960     51        27.06       11.06        6.56        3.44        1.76        4.24
1960     52        15.49        6.46        3.72        2.70        0.68        1.93
1960     53         6.82        2.91        2.22        1.02        0.29        0.38
1960     54         2.83        1.31        0.94        0.34        0.11        0.13
1960     55+        0.35        0.18        0.10        0.04        0.02        0.02
1961     12-           .           .           .           .           .           .
1961     13            .           .           .           .           .           .
1961     14            .           .           .           .           .           .
1961     15            .           .           .           .           .           .
1961     16            .           .           .           .           .           .
1961     17            .           .           .           .           .           .
1961     18            .           .           .           .           .           .
1961     19            .           .           .           .           .           .
1961     20            .           .           .           .           .           .
1961     21            .           .           .           .           .           .
1961     22            .           .           .           .           .           .
1961     23            .           .           .           .           .           .
1961     24            .           .           .           .           .           .
1961     25            .           .           .           .           .           .
1961     26            .           .           .           .           .           .
1961     27            .           .           .           .           .           .
1961     28            .           .           .           .           .           .
1961     29            .           .           .           .           .           .
1961     30            .           .           .           .           .           .
1961     31            .           .           .           .           .           .
1961     32            .           .           .           .           .           .
1961     33            .           .           .           .           .           .
1961     34            .           .           .           .           .           .
1961     35            .           .           .           .           .           .
1961     36            .           .           .           .           .           .
1961     37            .           .           .           .           .           .
1961     38            .           .           .           .           .           .
1961     39            .           .           .           .           .           .
1961     40            .           .           .           .           .           .
1961     41            .           .           .           .           .           .
1961     42            .           .           .           .           .           .
1961     43            .           .           .           .           .           .
1961     44            .           .           .           .           .           .
1961     45            .           .           .           .           .           .
1961     46            .           .           .           .           .           .
1961     47            .           .           .           .           .           .
1961     48        78.46       27.34       19.90       14.29        6.78       10.14
1961     49        50.08       19.17       11.85        6.17        3.46        9.45
1961     50        33.75       12.67        7.68        4.48        2.72        6.18
1961     51        25.38        9.37        6.41        4.63        1.45        3.53
1961     52        14.93        5.91        4.59        2.41        0.77        1.26
1961     53         7.70        3.45        2.44        0.93        0.31        0.58
1961     54         3.11        1.56        0.88        0.35        0.16        0.17
1961     55+        0.38        0.18        0.12        0.05        0.02        0.02
1962     12-           .           .           .           .           .           .
1962     13            .           .           .           .           .           .
1962     14            .           .           .           .           .           .
1962     15            .           .           .           .           .           .
1962     16            .           .           .           .           .           .
1962     17            .           .           .           .           .           .
1962     18            .           .           .           .           .           .
1962     19            .           .           .           .           .           .
1962     20            .           .           .           .           .           .
1962     21            .           .           .           .           .           .
1962     22            .           .           .           .           .           .
1962     23            .           .           .           .           .           .
1962     24            .           .           .           .           .           .
1962     25            .           .           .           .           .           .
1962     26            .           .           .           .           .           .
1962     27            .           .           .           .           .           .
1962     28            .           .           .           .           .           .
1962     29            .           .           .           .           .           .
1962     30            .           .           .           .           .           .
1962     31            .           .           .           .           .           .
1962     32            .           .           .           .           .           .
1962     33            .           .           .           .           .           .
1962     34            .           .           .           .           .           .
1962     35            .           .           .           .           .           .
1962     36            .           .           .           .           .           .
1962     37            .           .           .           .           .           .
1962     38            .           .           .           .           .           .
1962     39            .           .           .           .           .           .
1962     40            .           .           .           .           .           .
1962     41            .           .           .           .           .           .
1962     42            .           .           .           .           .           .
1962     43            .           .           .           .           .           .
1962     44            .           .           .           .           .           .
1962     45            .           .           .           .           .           .
1962     46            .           .           .           .           .           .
1962     47       121.00       41.56       31.59       17.26       11.49       19.09
1962     48        72.41       23.59       23.72        8.20        6.07       10.85
1962     49        42.50       12.78       15.06        6.01        3.47        5.16
1962     50        28.97        9.18        8.77        5.29        2.62        3.11
1962     51        27.20       10.09        7.75        4.51        1.75        3.10
1962     52        16.51        7.06        4.84        1.94        0.73        1.93
1962     53         8.45        4.12        2.17        0.94        0.48        0.73
1962     54         3.35        1.54        0.94        0.51        0.20        0.17
1962     55+           .           .           .           .           .           .
1963     12-           .           .           .           .           .           .
1963     13            .           .           .           .           .           .
1963     14            .           .           .           .           .           .
1963     15            .           .           .           .           .           .
1963     16            .           .           .           .           .           .
1963     17            .           .           .           .           .           .
1963     18            .           .           .           .           .           .
1963     19            .           .           .           .           .           .
1963     20            .           .           .           .           .           .
1963     21            .           .           .           .           .           .
1963     22            .           .           .           .           .           .
1963     23            .           .           .           .           .           .
1963     24            .           .           .           .           .           .
1963     25            .           .           .           .           .           .
1963     26            .           .           .           .           .           .
1963     27            .           .           .           .           .           .
1963     28            .           .           .           .           .           .
1963     29            .           .           .           .           .           .
1963     30            .           .           .           .           .           .
1963     31            .           .           .           .           .           .
1963     32            .           .           .           .           .           .
1963     33            .           .           .           .           .           .
1963     34            .           .           .           .           .           .
1963     35            .           .           .           .           .           .
1963     36            .           .           .           .           .           .
1963     37            .           .           .           .           .           .
1963     38            .           .           .           .           .           .
1963     39            .           .           .           .           .           .
1963     40            .           .           .           .           .           .
1963     41            .           .           .           .           .           .
1963     42            .           .           .           .           .           .
1963     43            .           .           .           .           .           .
1963     44            .           .           .           .           .           .
1963     45            .           .           .           .           .           .
1963     46       291.72       85.36       75.51       56.79       27.88       46.17
1963     47       148.51       46.79       38.12       24.84       12.82       25.94
1963     48        88.52       34.33       26.29       11.09        6.94        9.89
1963     49        57.13       22.40       17.35        7.45        6.36        3.56
1963     50        42.13       15.06       10.52        6.85        4.71        4.98
1963     51        30.25       12.79        8.14        3.41        1.57        4.35
1963     52        19.07        8.84        4.39        2.08        1.21        2.53
1963     53         9.53        4.19        2.43        1.55        0.63        0.73
1963     54            .           .           .           .           .           .
1963     55+           .           .           .           .           .           .
1964     12-           .           .           .           .           .           .
1964     13            .           .           .           .           .           .
1964     14            .           .           .           .           .           .
1964     15            .           .           .           .           .           .
1964     16            .           .           .           .           .           .
1964     17            .           .           .           .           .           .
1964     18            .           .           .           .           .           .
1964     19            .           .           .           .           .           .
1964     20            .           .           .           .           .           .
1964     21            .           .           .           .           .           .
1964     22            .           .           .           .           .           .
1964     23            .           .           .           .           .           .
1964     24            .           .           .           .           .           .
1964     25            .           .           .           .           .           .
1964     26            .           .           .           .           .           .
1964     27            .           .           .           .           .           .
1964     28            .           .           .           .           .           .
1964     29            .           .           .           .           .           .
1964     30            .           .           .           .           .           .
1964     31            .           .           .           .           .           .
1964     32            .           .           .           .           .           .
1964     33            .           .           .           .           .           .
1964     34            .           .           .           .           .           .
1964     35            .           .           .           .           .           .
1964     36            .           .           .           .           .           .
1964     37            .           .           .           .           .           .
1964     38            .           .           .           .           .           .
1964     39            .           .           .           .           .           .
1964     40            .           .           .           .           .           .
1964     41            .           .           .           .           .           .
1964     42            .           .           .           .           .           .
1964     43            .           .           .           .           .           .
1964     44            .           .           .           .           .           .
1964     45       650.53      178.72      171.66      137.09       72.61       90.44
1964     46       304.03       82.59       88.74       59.40       35.17       38.13
1964     47       160.81       55.98       46.35       20.90       19.09       18.49
1964     48       101.54       40.47       29.38       12.94       10.30        8.44
1964     49        58.13       23.54       14.97        9.41        5.38        4.85
1964     50        42.69       19.35       10.92        4.64        3.15        4.62
1964     51        35.70       15.90        7.83        4.09        2.39        5.50
1964     52        21.85        9.08        4.96        3.71        1.57        2.53
1964     53            .           .           .           .           .           .
1964     54            .           .           .           .           .           .
1964     55+           .           .           .           .           .           .
1965     12-           .           .           .           .           .           .
1965     13            .           .           .           .           .           .
1965     14            .           .           .           .           .           .
1965     15            .           .           .           .           .           .
1965     16            .           .           .           .           .           .
1965     17            .           .           .           .           .           .
1965     18            .           .           .           .           .           .
1965     19            .           .           .           .           .           .
1965     20            .           .           .           .           .           .
1965     21            .           .           .           .           .           .
1965     22            .           .           .           .           .           .
1965     23            .           .           .           .           .           .
1965     24            .           .           .           .           .           .
1965     25            .           .           .           .           .           .
1965     26            .           .           .           .           .           .
1965     27            .           .           .           .           .           .
1965     28            .           .           .           .           .           .
1965     29            .           .           .           .           .           .
1965     30            .           .           .           .           .           .
1965     31            .           .           .           .           .           .
1965     32            .           .           .           .           .           .
1965     33            .           .           .           .           .           .
1965     34            .           .           .           .           .           .
1965     35            .           .           .           .           .           .
1965     36            .           .           .           .           .           .
1965     37            .           .           .           .           .           .
1965     38            .           .           .           .           .           .
1965     39            .           .           .           .           .           .
1965     40            .           .           .           .           .           .
1965     41            .           .           .           .           .           .
1965     42            .           .           .           .           .           .
1965     43            .           .           .           .           .           .
1965     44      1356.49      372.21      365.82      278.44      150.13      189.88
1965     45       677.86      185.70      187.52      135.49       76.85       92.29
1965     46       306.59       98.24       77.72       52.73       36.83       41.08
1965     47       159.18       63.52       41.21       23.47       12.94       18.05
1965     48        85.51       36.44       20.85       14.35        4.96        8.90
1965     49        57.26       26.97       14.33        7.72        4.02        4.23
1965     50        52.97       23.87       12.68        6.79        3.18        6.45
1965     51        42.03       17.05        8.89        7.05        2.81        6.24
1965     52            .           .           .           .           .           .
1965     53            .           .           .           .           .           .
1965     54            .           .           .           .           .           .
1965     55+           .           .           .           .           .           .
1966     12-           .           .           .           .           .           .
